EndNodes_1,EndNodes_2,name,edge_id,Weight,Length,Width,Volume,Type,Distance
1,15,745A6199,1,0.8527939915657043,233.78790283203125,33.15727233886719,201868.9375,E,1020.12353515625
2,27,745A6199,2,0.7969496846199036,210.68881225585938,32.707000732421875,177016.109375,E,1005.6859741210938
3,6,745A6199,3,0.7438976764678955,78.75733184814453,24.272302627563477,36442.05078125,E,1025.8291015625
4,14,745A6199,4,0.4194503724575043,133.5577850341797,33.1722526550293,115427.421875,E,985.1055908203125
5,7,745A6199,5,0.6186870336532593,81.16512298583984,26.7572078704834,45639.50390625,E,1012.9207763671875
6,7,745A6199,6,0.1633535623550415,51.134769439697266,35.386322021484375,50289.46484375,E,981.666015625
6,9,745A6199,7,0.13840815424919128,63.65005111694336,35.13600540161133,61715.375,E,977.9677734375
7,10,745A6199,8,0.07272911071777344,22.883283615112305,35.50870895385742,22660.943359375,E,966.2236938476562
8,23,745A6199,9,0.45703446865081787,68.20513153076172,25.77430534362793,35586.140625,E,995.8186645507812
9,11,745A6199,10,0.03141460195183754,19.846567153930664,35.53581237792969,19683.74609375,E,949.4937133789062
9,12,745A6199,11,0.09087298810482025,28.251487731933594,35.26475143432617,27593.884765625,E,948.0299072265625
10,160,745A6199,12,3.1150784492492676,956.321533203125,36.0440673828125,975801.3125,F,478.1625061035156
11,13,745A6199,13,0.046816136687994,15.107283592224121,35.93223571777344,15319.505859375,E,940.6665649414062
11,16,745A6199,14,0.03894685208797455,12.51528263092041,35.877342224121094,12652.3466796875,E,937.1785278320312
12,17,745A6199,15,0.10671678930521011,33.88020324707031,35.64085006713867,33801.1875,E,931.1661376953125
12,19,745A6199,16,0.02034594677388668,22.43856430053711,35.088565826416016,21697.82421875,E,927.901123046875
13,160,745A6199,17,2.998579740524292,938.3040161132812,36.0440673828125,957416.8125,F,469.1529541015625
14,15,745A6199,18,0.017340708523988724,5.184000015258789,34.580326080322266,4868.7001953125,E,931.1403198242188
14,22,745A6199,19,0.06545606255531311,37.10112762451172,34.81847381591797,35326.1640625,E,916.5532836914062
15,33,745A6199,20,0.41466933488845825,109.86135864257812,31.812543869018555,87323.609375,E,886.3953857421875
16,160,745A6199,21,2.9727020263671875,932.360107421875,36.0440673828125,951351.8125,F,466.1813659667969
17,160,745A6199,22,2.946824073791504,926.4722900390625,36.0440673828125,945344.0625,F,463.23785400390625
18,30,745A6199,23,4.18865966796875,124.52391815185547,22.198068618774414,48191.78515625,E,938.5187377929688
19,21,745A6199,24,0.05497506260871887,17.254566192626953,35.471439361572266,17051.06640625,E,912.40234375
19,22,745A6199,25,0.1922294944524765,60.873844146728516,35.590335845947266,60559.84765625,E,910.6835327148438
20,31,745A6199,26,11.333660125732422,57.837127685546875,6.105938911437988,1693.5635986328125,E,989.0142822265625
21,160,745A6199,27,2.8545989990234375,906.244140625,36.0440673828125,924703.875,F,453.123779296875
22,26,745A6199,28,0.08118752390146255,26.104204177856445,35.867862701416016,26376.146484375,E,891.8043823242188
23,160,745A6199,29,3.2187838554382324,966.0374145507812,36.0440673828125,985715.125,F,483.0205078125
24,25,745A6199,30,0.727078378200531,83.49661254882812,24.85458755493164,40510.8984375,E,989.2500610351562
24,160,745A6199,31,3.2292680740356445,969.0093994140625,36.0440673828125,988747.625,F,484.5066223144531
25,160,745A6199,32,3.2516050338745117,976.4927978515625,36.0440673828125,996383.5,F,488.24822998046875
26,28,745A6199,33,0.08198384940624237,26.54892349243164,35.99119186401367,27010.2890625,E,878.2249145507812
26,32,745A6199,34,0.06728856265544891,33.88020324707031,35.66541290283203,33847.796875,E,867.399658203125
27,29,745A6199,35,0.039970602840185165,9.923283576965332,31.48517608642578,7726.05029296875,E,906.559814453125
27,34,745A6199,36,0.901111364364624,199.87611389160156,29.834814071655273,139732.515625,E,896.1771240234375
28,160,745A6199,37,2.6960268020629883,873.5194091796875,36.0440673828125,891312.5625,F,436.7606506347656
29,30,745A6199,38,0.06802016496658325,25.03056526184082,29.785978317260742,17441.51953125,E,900.911376953125
29,37,745A6199,39,0.32495853304862976,102.2695541381836,32.245460510253906,83516.7265625,E,857.044189453125
30,40,745A6199,40,0.5673713684082031,153.58851623535156,31.248239517211914,117787.6484375,E,854.3795166015625
31,160,745A6199,41,3.2067930698394775,965.6791381835938,36.0440673828125,985349.5625,F,482.8412170410156
32,160,745A6199,42,2.658627986907959,853.1618041992188,36.0440673828125,870540.3125,F,426.5824279785156
33,160,745A6199,43,2.643801212310791,838.8193969726562,36.0440673828125,855905.75,F,419.4114990234375
34,35,745A6199,44,0.12323760986328125,37.990562438964844,35.15245819091797,36870.328125,E,822.079833984375
34,37,745A6199,45,0.22244226932525635,65.16841125488281,34.2606086730957,60078.234375,E,814.9024658203125
35,160,745A6199,46,2.6155171394348145,814.6800537109375,36.0440673828125,831274.6875,F,407.341064453125
36,84,745A6199,47,1.5536110401153564,412.8201599121094,32.63518142700195,345320.875,E,1076.66748046875
37,38,745A6199,48,0.10115067660808563,29.769847869873047,34.279457092285156,27474.7890625,E,802.1951904296875
38,39,745A6199,49,0.09809210896492004,29.14092445373535,34.487918853759766,27222.447265625,E,786.8906860351562
38,43,745A6199,50,0.02570391073822975,37.10112762451172,33.773929595947266,33238.40625,E,781.5170288085938
39,160,745A6199,51,2.559751272201538,779.0587768554688,36.0440673828125,794927.8125,F,389.5315856933594
40,43,745A6199,52,0.12629979848861694,39.064205169677734,35.174232482910156,37959.296875,E,783.3116455078125
40,45,745A6199,53,0.19662298262119293,61.686973571777344,35.44485855102539,60868.11328125,E,785.1755981445312
41,42,745A6199,54,1.9948831796646118,17.254566192626953,10.3984956741333,1465.328369140625,E,893.2268676757812
42,160,745A6199,55,2.8958868980407715,884.9658813476562,36.0440673828125,902992.1875,F,442.4843444824219
43,44,745A6199,56,0.024520788341760635,7.331283092498779,34.783626556396484,6966.5791015625,E,767.6535034179688
44,160,745A6199,57,2.532836437225342,764.4334716796875,36.0440673828125,780004.625,F,382.21893310546875
45,46,745A6199,58,0.06915899366140366,36.472206115722656,35.220703125,35534.31640625,E,760.1192626953125
45,47,745A6199,59,0.09416292607784271,29.769845962524414,35.56427764892578,29572.9375,E,764.9751586914062
46,160,745A6199,60,2.4952025413513184,749.0341796875,36.0440673828125,764291.625,F,374.5176086425781
47,48,745A6199,61,0.054337918758392334,17.254566192626953,35.67473220825195,17247.072265625,E,749.5911865234375
47,49,745A6199,62,0.23821818828582764,85.01497650146484,34.06413650512695,77478.296875,E,764.463623046875
48,160,745A6199,63,2.4696571826934814,741.3754272460938,36.0440673828125,756476.875,F,370.6900329589844
49,50,745A6199,64,0.09954136610031128,28.69620704650879,33.9928092956543,26042.849609375,E,759.4609375
49,52,745A6199,65,3.5571603775024414,82.86769104003906,16.099767684936523,16869.970703125,E,777.74951171875
50,52,745A6199,66,0.02581741288304329,6.257641315460205,31.043012619018555,4736.1806640625,E,753.0059204101562
50,53,745A6199,67,0.09126552939414978,25.030563354492188,33.22955322265625,21707.486328125,E,742.7782592773438
51,79,745A6199,68,0.6046911478042603,157.7751922607422,32.33053970336914,129525.265625,E,845.9232177734375
52,54,745A6199,69,0.10445956885814667,25.475284576416016,31.4678955078125,19812.73046875,E,744.5193481445312
53,160,745A6199,70,2.4185659885406494,733.46728515625,36.0440673828125,748407.625,F,366.73541259765625
54,160,745A6199,71,2.4037394523620605,734.0166625976562,36.0440673828125,748968.25,F,367.010009765625
55,56,745A6199,72,0.6546892523765564,84.12554168701172,21.516651153564453,30589.12890625,E,759.559814453125
55,160,745A6199,73,2.3856072425842285,734.304931640625,36.0440673828125,749262.375,F,367.154052734375
56,57,745A6199,74,0.07160511612892151,17.254566192626953,31.57496452331543,13510.7568359375,E,744.1880493164062
56,58,745A6199,75,0.11751572787761688,28.69620704650879,31.230045318603516,21981.615234375,E,756.4541015625
57,160,745A6199,76,2.366105556488037,736.7893676757812,36.0440673828125,751797.375,F,368.37127685546875
58,60,745A6199,77,0.010441958904266357,3.6656415462493896,31.510587692260742,2858.596435546875,E,755.862548828125
58,65,745A6199,78,0.14102566242218018,44.432411193847656,29.583362579345703,30541.11328125,E,762.292236328125
59,61,745A6199,79,9.390501976013184,10.99692440032959,2.1854119300842285,41.25035858154297,E,822.1366577148438
59,62,745A6199,80,10.624444007873535,16.180925369262695,2.0532705783843994,53.57788848876953,E,817.4970092773438
60,63,745A6199,81,0.05853542685508728,14.662566184997559,32.10826873779297,11872.2666015625,E,746.7301025390625
60,64,745A6199,82,0.06955288350582123,17.254566192626953,31.900236129760742,13790.5537109375,E,748.8239135742188
61,62,745A6199,83,2.602294683456421,10.99692440032959,4.955294609069824,212.08016967773438,E,812.9737548828125
62,67,745A6199,84,3.2060441970825195,29.325130462646484,10.478683471679688,2528.967529296875,E,795.520263671875
63,160,745A6199,85,2.347973346710205,739.4244995117188,36.0440673828125,754486.1875,F,369.7135009765625
64,160,745A6199,86,2.346604108810425,740.808837890625,36.0440673828125,755898.75,F,370.40557861328125
65,66,745A6199,87,0.08961288630962372,20.291284561157227,30.32131576538086,14651.953125,E,753.62939453125
65,68,745A6199,88,0.02965998649597168,17.254566192626953,29.043954849243164,11431.55859375,E,759.5851440429688
66,160,745A6199,89,2.333146572113037,744.856201171875,36.0440673828125,760028.5625,F,372.42095947265625
67,160,745A6199,90,2.4179582595825195,780.8590698242188,36.0440673828125,796764.8125,F,390.4053649902344
68,69,745A6199,91,0.04371801018714905,9.923283576965332,31.058258056640625,7517.95068359375,E,753.7882080078125
68,70,745A6199,92,0.05703899264335632,29.14092254638672,30.148515701293945,20802.955078125,E,766.6608276367188
69,160,745A6199,93,2.3196892738342285,749.6796875,36.0440673828125,764950.3125,F,374.840576171875
70,71,745A6199,94,0.011046352796256542,6.257641315460205,30.63642120361328,4612.92724609375,E,773.07470703125
70,74,745A6199,95,0.07763597369194031,18.328208923339844,31.20564842224121,14017.685546875,E,762.6319580078125
71,72,745A6199,96,0.010808375664055347,6.257641315460205,30.971858978271484,4714.494140625,E,775.0609130859375
71,75,745A6199,97,0.07797015458345413,18.328208923339844,31.181930541992188,13996.38671875,E,764.6026611328125
72,76,745A6199,98,0.07638583332300186,18.328208923339844,31.497037887573242,14280.6953125,E,766.6122436523438
72,79,745A6199,99,0.3725080192089081,100.5669937133789,32.829010009765625,85125.7421875,E,783.5255737304688
73,77,745A6199,100,0.1257006675004959,26.54892349243164,25.699281692504883,13771.4208984375,E,879.6395263671875
73,78,745A6199,101,0.5065137147903442,103.34317779541016,28.56427574157715,66224.4140625,E,901.9261474609375
73,80,745A6199,102,0.21083715558052063,53.910972595214844,31.9591064453125,43247.03125,E,845.7091064453125
74,160,745A6199,103,2.340325117111206,753.4699096679688,36.0440673828125,768817.75,F,376.7230529785156
75,160,745A6199,104,2.352980375289917,755.4423828125,36.0440673828125,770830.375,F,377.7220764160156
76,160,745A6199,105,2.365635633468628,757.4541015625,36.0440673828125,772883.0625,F,378.7239074707031
77,78,745A6199,106,0.10016129165887833,25.475284576416016,32.03508758544922,20533.39453125,E,893.3093872070312
78,84,745A6199,107,0.24572567641735077,81.53353118896484,31.839065551757812,64915.25,E,906.5845947265625
79,80,745A6199,108,0.07246317714452744,27.17784881591797,29.945222854614258,19140.798828125,E,814.4715576171875
80,83,745A6199,109,0.02844851091504097,37.990562438964844,29.63350486755371,26201.83203125,E,813.0196533203125
81,82,745A6199,110,0.0772743821144104,14.662566184997559,28.44085121154785,9315.046875,E,755.8916015625
82,160,745A6199,111,2.409313440322876,748.6214599609375,36.0440673828125,763870.5,F,374.3121643066406
83,85,745A6199,112,0.046902719885110855,9.923283576965332,30.21967315673828,7117.45654296875,E,803.02392578125
83,87,745A6199,113,0.2581833004951477,82.86768341064453,31.609582901000977,65029.828125,E,834.740966796875
84,90,745A6199,114,0.15773062407970428,42.100921630859375,32.650306701660156,35249.74609375,E,904.6786499023438
85,160,745A6199,115,2.606888771057129,798.714599609375,36.0440673828125,814984.0,F,399.3587951660156
86,94,745A6199,116,1.2146663665771484,72.94441223144531,27.976526260375977,44840.3984375,E,764.375
87,88,745A6199,117,0.023732949048280716,6.257641315460205,32.46607208251953,5180.361328125,E,851.54736328125
87,91,745A6199,118,0.1496679037809372,38.61948776245117,32.11421585083008,31281.75,E,862.6574096679688
88,89,745A6199,119,0.08573240041732788,26.54892349243164,29.6431884765625,18322.580078125,E,837.0994262695312
88,92,745A6199,120,0.0973748192191124,21.364927291870117,30.529693603515625,15639.9794921875,E,840.772705078125
89,160,745A6199,121,2.723525285720825,824.6675415039062,36.0440673828125,841465.625,F,412.3354187011719
90,91,745A6199,122,0.07880885899066925,20.291284561157227,32.06456756591797,16385.142578125,E,880.9066162109375
90,97,745A6199,123,0.09765619039535522,39.248409271240234,31.6732234954834,30924.056640625,E,896.50927734375
91,93,745A6199,124,0.015018020756542683,3.6656415462493896,31.24630355834961,2810.8466796875,E,870.227294921875
92,160,745A6199,125,2.7535107135772705,832.0642700195312,36.0440673828125,849013.0,F,416.0315856933594
93,95,745A6199,126,0.1486191749572754,30.214563369750977,29.11541175842285,20116.484375,E,854.5990600585938
93,96,745A6199,127,0.10811584442853928,28.69620704650879,27.584108352661133,17148.7421875,E,860.8988037109375
94,160,745A6199,128,2.399064540863037,733.27490234375,36.0440673828125,748211.375,F,366.63916015625
95,160,745A6199,129,2.7881710529327393,840.7235107421875,36.0440673828125,857848.625,F,420.3613586425781
96,160,745A6199,130,2.822831392288208,849.7056884765625,36.0440673828125,867013.75,F,424.8527526855469
97,100,745A6199,131,0.11696214973926544,44.432411193847656,30.017507553100586,31444.091796875,E,911.960693359375
97,101,745A6199,132,0.1493270993232727,36.027488708496094,25.08141326904297,17800.322265625,E,885.0601196289062
98,99,745A6199,133,0.20087707042694092,30.659282684326172,25.308425903320312,15423.4716796875,E,738.3287963867188
99,160,745A6199,134,2.394057512283325,724.6668090820312,36.0440673828125,739427.9375,F,362.3352966308594
100,102,745A6199,135,0.1401955634355545,32.99077224731445,31.095867156982422,25054.61328125,E,905.7134399414062
100,103,745A6199,136,0.1535472422838211,40.76676940917969,32.61150360107422,34051.625,E,928.840087890625
101,160,745A6199,137,2.9061765670776367,872.4419555664062,36.0440673828125,890213.1875,F,436.222900390625
102,160,745A6199,138,2.9675166606903076,890.4718017578125,36.0440673828125,908610.25,F,445.2378234863281
103,104,745A6199,139,0.11865528672933578,30.214563369750977,32.218421936035156,24632.853515625,E,920.4342041015625
103,105,745A6199,140,0.11652013659477234,39.064208984375,31.03849220275879,29557.66796875,E,932.1397094726562
104,160,745A6199,141,3.0195071697235107,906.4776611328125,36.0440673828125,924942.1875,F,453.2408142089844
105,160,745A6199,142,3.072866678237915,923.803466796875,36.0440673828125,942620.875,F,461.90374755859375
106,107,745A6199,143,9.308768272399902,20.291284561157227,2.7967464923858643,124.6538314819336,E,769.1780395507812
106,108,745A6199,144,40.440162658691406,58.021331787109375,6.195953369140625,1749.419189453125,E,740.2020263671875
106,109,745A6199,145,7.346160411834717,42.28512954711914,5.512175559997559,1009.0753784179688,E,762.1446533203125
107,109,745A6199,146,7.591650009155273,19.84656524658203,3.4356706142425537,183.99172973632812,E,776.9183959960938
108,160,745A6199,147,2.371290683746338,715.0162353515625,36.0440673828125,729580.75,F,357.5104675292969
110,111,745A6199,148,4.054511547088623,29.58563995361328,7.918306827545166,1456.9193115234375,E,988.1846313476562
110,160,745A6199,149,3.1070005893707275,974.140380859375,36.0440673828125,993983.125,F,487.0715026855469
112,113,745A6199,150,0.32875895500183105,95.64350128173828,34.14817810058594,87595.21875,E,801.30712890625
113,160,745A6199,151,2.350128173828125,757.0237426757812,36.0440673828125,772443.9375,F,378.51318359375
114,115,745A6199,152,0.5820918679237366,18.772924423217773,14.343852043151855,3033.565673828125,E,935.9618530273438
114,160,745A6199,153,2.8801445960998535,928.1133422851562,36.0440673828125,947018.5625,F,464.0578918457031
116,117,745A6199,154,1.0861247777938843,15.107283592224121,11.591153144836426,1594.1512451171875,E,838.6710815429688
117,160,745A6199,155,2.7135515213012695,832.75439453125,36.0440673828125,849717.1875,F,416.3777770996094
118,119,745A6199,156,5.360657215118408,12.51528263092041,9.392189025878906,867.0899658203125,E,857.1527709960938
119,160,745A6199,157,2.8030378818511963,853.2760009765625,36.0440673828125,870656.8125,F,426.6400146484375
120,121,745A6199,158,14.860719680786133,59.984413146972656,6.017506122589111,1705.9306640625,E,891.0739135742188
121,160,745A6199,159,2.8647103309631348,868.799560546875,36.0440673828125,886496.5625,F,434.4018859863281
122,123,745A6199,160,18.086212158203125,55.2451286315918,8.022627830505371,2792.654052734375,E,885.75927734375
122,160,745A6199,161,2.9113211631774902,874.7491455078125,36.0440673828125,892567.375,F,437.37518310546875
123,160,745A6199,162,2.917130470275879,875.5781860351562,36.0440673828125,893413.3125,F,437.79107666015625
124,125,745A6199,163,74.8687973022461,70.3524169921875,5.686305999755859,1786.6083984375,E,938.3719482421875
124,160,745A6199,164,2.9441018104553223,907.8699951171875,36.0440673828125,926362.875,F,453.93365478515625
126,128,745A6199,165,0.1481364369392395,43.803489685058594,34.447513580322266,40823.88671875,E,785.442138671875
126,160,745A6199,166,2.406907320022583,765.4479370117188,36.0440673828125,781039.75,F,382.7212219238281
127,132,745A6199,167,21.191328048706055,76.16532897949219,7.7633957862854,3605.376708984375,E,957.2615966796875
127,160,745A6199,168,2.949676036834717,924.6285400390625,36.0440673828125,943462.75,F,462.3094787597656
129,130,745A6199,169,3.391946315765381,18.772924423217773,9.427040100097656,1310.3052978515625,E,765.9783935546875
129,160,745A6199,170,2.4566292762756348,757.51171875,36.0440673828125,772941.875,F,378.75738525390625
131,134,745A6199,171,6.768556118011475,50.69004821777344,9.262589454650879,3415.681640625,E,955.1951904296875
131,160,745A6199,172,2.9513776302337646,938.0784301757812,36.0440673828125,957186.625,F,469.0368957519531
133,137,745A6199,173,7.175106525421143,139.1864776611328,28.972064971923828,91758.3984375,E,817.011962890625
133,160,745A6199,174,2.4788691997528076,755.033203125,36.0440673828125,770412.875,F,377.51824951171875
135,136,745A6199,175,0.3063710331916809,57.837127685546875,30.44430923461914,42102.59375,E,782.8041381835938
135,160,745A6199,176,2.562117099761963,768.845947265625,36.0440673828125,784506.9375,F,384.4251708984375
136,160,745A6199,177,2.5849242210388184,776.0259399414062,36.0440673828125,791833.1875,F,388.0119323730469
138,139,745A6199,178,7.604904651641846,40.58256530761719,8.114147186279297,2098.52978515625,E,819.8489379882812
138,160,745A6199,179,2.660191535949707,811.3912353515625,36.0440673828125,827918.875,F,405.6977233886719
140,142,745A6199,180,2.028212547302246,12.960000038146973,10.049507141113281,1027.9793701171875,E,921.547119140625
140,160,745A6199,181,2.8336310386657715,915.0678100585938,36.0440673828125,933707.3125,F,457.5350646972656
141,143,745A6199,182,1.339231252670288,10.99692440032959,12.710966110229492,1395.4627685546875,E,926.9066162109375
141,160,745A6199,183,2.874100685119629,923.115966796875,36.0440673828125,941919.375,F,461.5592041015625
142,143,745A6199,184,0.3078085482120514,6.257641315460205,6.901836395263672,234.11532592773438,E,929.7964477539062
142,147,745A6199,185,12.328817367553711,70.98133087158203,7.200146675109863,2890.125732421875,E,944.0239868164062
143,144,745A6199,186,4.448328495025635,30.214563369750977,8.080018043518066,1549.2833251953125,E,936.4891967773438
144,160,745A6199,187,2.925856113433838,934.0411376953125,36.0440673828125,953067.125,F,467.0220642089844
145,146,745A6199,188,3.4642133712768555,18.328208923339844,9.59548282623291,1325.3896484375,E,1113.7060546875
145,160,745A6199,189,3.6326904296875,1104.779052734375,36.0440673828125,1127282.875,F,552.388916015625
148,149,745A6199,190,4.379349708557129,19.846567153930664,8.535449981689453,1135.607177734375,E,975.7716064453125
148,160,745A6199,191,3.095714569091797,971.3085327148438,36.0440673828125,991093.625,F,485.6558532714844
150,151,745A6199,192,6.407663822174072,41.21148681640625,8.062064170837402,2103.78173828125,E,1010.9667358398438
150,160,745A6199,193,3.2251031398773193,1001.4985961914062,36.0440673828125,1021898.625,F,500.7510070800781
152,155,745A6199,194,0.11754994094371796,30.659282684326172,32.67784118652344,25713.345703125,E,1106.11181640625
152,160,745A6199,195,3.590697765350342,1092.8193359375,36.0440673828125,1115079.5,F,546.4113159179688
153,154,745A6199,196,4.09755802154541,29.769847869873047,8.642033576965332,1746.2177734375,E,1210.0882568359375
153,160,745A6199,197,3.997523307800293,1202.0872802734375,36.0440673828125,1226573.25,F,601.0440063476562
156,159,745A6199,198,9.557501792907715,59.35548782348633,9.937209129333496,4603.40966796875,E,1217.2255859375
156,160,745A6199,199,3.993318557739258,1198.3592529296875,36.0440673828125,1222769.25,F,599.1812133789062
157,158,745A6199,200,12.71522331237793,19.846567153930664,7.379577159881592,848.8642578125,E,1178.8619384765625
157,160,745A6199,201,3.89792537689209,1176.0540771484375,36.0440673828125,1200009.75,F,588.0286254882812
