EndNodes_1,EndNodes_2,name,edge_id,Weight,Length,Width,Volume,Type,Distance
1,2,745A6212,1,0.07693248242139816,12.960000038146973,23.769147872924805,5750.71875,E,1254.83349609375
1,3,745A6212,2,0.45805853605270386,86.9780502319336,27.921092987060547,53255.4921875,E,1273.3623046875
1,4,745A6212,3,0.14303486049175262,27.6225643157959,27.776073455810547,16737.693359375,E,1241.552001953125
2,3,745A6212,4,0.10949202626943588,16.625642776489258,18.123672485351562,4289.04638671875,E,1256.21826171875
3,5,745A6212,5,0.1861805021762848,29.14092445373535,25.043989181518555,14354.90234375,E,1244.367919921875
4,5,745A6212,6,0.024714691564440727,28.067279815673828,20.481884002685547,9247.6201171875,E,1230.7257080078125
4,13,745A6212,7,1.263205885887146,315.3977355957031,31.6384334564209,247958.15625,E,1097.4833984375
5,19,745A6212,8,1.1076328754425049,284.5989990234375,32.187076568603516,231572.140625,E,1099.5855712890625
6,18,745A6212,9,0.6240419149398804,181.02687072753906,32.20140075683594,147428.84375,E,1007.2718505859375
7,10,745A6212,10,0.2229701280593872,80.09148406982422,33.188209533691406,69285.7421875,E,1040.245849609375
8,28,745A6212,11,0.8748117089271545,184.139892578125,30.524768829345703,134754.265625,E,1050.3875732421875
9,22,745A6212,12,0.8557049036026001,242.34542846679688,33.674400329589844,215836.28125,E,1094.9287109375
10,11,745A6212,13,0.04516414552927017,24.585847854614258,34.69417190551758,23242.783203125,E,996.9114990234375
10,16,745A6212,14,0.3454570174217224,104.86153411865234,34.864341735839844,100108.0546875,E,988.8295288085938
11,14,745A6212,15,0.10576729476451874,33.25128173828125,35.457618713378906,32833.515625,E,972.3632202148438
11,24,745A6212,16,0.2386922538280487,91.27262115478516,34.87849426269531,87205.90625,E,959.031982421875
12,19,745A6212,17,0.5416759252548218,137.48390197753906,31.916311264038086,109993.5234375,E,996.747802734375
13,17,745A6212,18,0.15542009472846985,44.432411193847656,33.79329299926758,39852.0625,E,951.468505859375
13,20,745A6212,19,3.4799647331237793,88.68062591552734,15.036649703979492,15747.8330078125,E,947.7083740234375
14,159,745A6212,20,3.081712245941162,957.1817626953125,35.94239044189453,971176.625,F,478.59259033203125
15,61,745A6212,21,138.07725524902344,294.5538635253906,30.92315101623535,221218.828125,E,1289.9114990234375
16,159,745A6212,22,3.144638776779175,956.6832885742188,35.94239044189453,970670.875,F,478.3434753417969
17,18,745A6212,23,0.02066395990550518,6.257641315460205,34.803951263427734,5953.29833984375,E,934.6909790039062
17,27,745A6212,24,0.43435031175613403,95.38298034667969,28.24045753479004,59745.36328125,E,920.08154296875
18,21,745A6212,25,0.0482080914080143,14.662566184997559,34.88526916503906,14014.7080078125,E,928.3807373046875
19,33,745A6212,26,0.1982090324163437,58.4660530090332,30.311153411865234,42188.93359375,E,942.8208618164062
20,25,745A6212,27,0.05446062982082367,9.923283576965332,27.022869110107422,5691.2568359375,E,935.0807495117188
20,33,745A6212,28,0.4548702538013458,105.3062744140625,28.096647262573242,65290.96875,E,928.1686401367188
21,26,745A6212,29,0.012312348000705242,28.067279815673828,34.50917434692383,26251.814453125,E,921.197265625
21,34,745A6212,30,0.1415105164051056,44.69292068481445,35.52863693237305,44308.36328125,E,902.4124145507812
22,29,745A6212,31,0.2176389992237091,39.6931266784668,28.270395278930664,24915.462890625,E,988.5577392578125
