node_X_pix,node_Y_pix
1479,1417
1492,1364
1492,1565
1515,1389
1521,1427
1535,1353
1549,1388
1558,1595
1579,1348
1581,1552
1583,1219
1597,1386
1602,1449
1604,1447
1610,1437
1614,1284
1620,1611
1621,1445
1622,1484
1624,1314
1624,1413
1624,1486
1624,1488
1626,1412
1626,1465
1626,1480
1628,1409
1642,1440
1645,1469
1651,1330
1651,1444
1656,1535
1657,1426
1659,1272
1660,1426
1661,1597
1670,1782
1676,1321
1676,1442
1676,1822
1678,1408
1679,1781
1680,1464
1682,1789
1686,1398
1687,1148
1687,1397
1690,1323
1692,1318
1699,1802
1700,1812
1703,1526
1706,1318
1706,1328
1706,1631
1711,1140
1714,1448
1714,1807
1717,1254
1718,1489
1719,1550
1723,1488
1725,1182
1727,1556
1729,1478
1733,1451
1733,1563
1734,1303
1737,1423
1741,981
1741,1462
1743,1452
1743,1464
1751,921
1751,1573
1752,1514
1754,1487
1754,1500
1755,1458
1757,1485
1757,1625
1758,1258
1759,1306
1761,1327
1762,1460
1762,1509
1765,1257
1766,1453
1768,1360
1769,1261
1769,1265
1771,1308
1772,1248
1772,1454
1774,1464
1778,1645
1779,1883
1780,1256
1780,1557
1782,1326
1782,1541
1787,1604
1787,1746
1791,1311
1791,1448
1791,1491
1795,1646
1797,1142
1798,1267
1798,1506
1798,1596
1799,1491
1799,1611
1800,1085
1800,1486
1800,1504
1800,1610
1802,1351
1803,1535
1803,1565
1803,1937
1804,1564
1805,1063
1806,1007
1809,1171
1815,1323
1815,1516
1817,1550
1818,1396
1818,1462
1820,1281
1822,1422
1823,1502
1827,1836
1829,1262
1830,1225
1833,1695
1834,1007
1835,1129
1836,1259
1836,1291
1838,1277
1840,1709
1841,1254
1844,1496
1845,1336
1845,1464
1846,902
1847,1484
1848,1255
1849,1028
1849,1267
1850,1874
1851,1767
1852,951
1853,1097
1853,1422
1854,1487
1855,1573
1855,1879
1856,1197
1856,1425
1856,1494
1856,1878
1859,1361
1859,1664
1860,1554
1862,1091
1862,1493
1863,1411
1863,1480
1863,1537
1865,878
1865,1204
1865,1399
1865,1732
1866,1424
1866,1483
1867,1099
1867,1188
1869,1926
1870,1482
1873,1622
1874,1492
1877,1178
1877,1320
1879,962
1879,1173
1879,1355
1879,1388
1879,1643
1882,939
1884,919
1884,1168
1884,1394
1885,947
1887,1819
1890,959
1890,1096
1891,1823
1892,1413
1893,1567
1894,1245
1894,1723
1897,1151
1899,1431
1902,1367
1903,1324
1903,1367
1907,872
1908,1545
1908,1997
1909,1329
1909,1676
1909,1870
1913,1665
1914,1237
1915,1462
1915,1663
1919,1350
1921,1352
1921,1354
1923,1590
1924,1864
1925,1402
1925,1593
1926,1668
1926,1773
1928,1378
1928,1604
1928,1624
1930,1700
1932,1328
1934,1582
1934,1595
1935,1761
1936,1662
1936,1770
1938,1579
1939,1729
1940,1098
1942,1316
1942,1441
1942,1568
1943,995
1943,1734
1943,1740
1944,1145
1944,1384
1944,1440
1946,1129
1946,1163
1947,1512
1947,1567
1949,1765
1950,1336
1950,1768
1951,949
1951,1086
1951,1346
1951,1571
1952,1459
1952,1769
1953,1698
1954,1596
1954,1613
1955,1325
1955,1705
1959,1494
1959,1707
1960,1540
1960,1544
1960,1794
1961,1397
1962,1546
1962,1547
1963,1569
1963,1604
1964,1369
1964,1394
1964,1568
1965,1359
1965,1550
1966,1712
1967,1356
1967,1622
1968,1415
1970,1704
1973,1122
1974,1002
1974,1315
1976,1616
1977,996
1977,999
1977,1304
1977,1492
1978,1491
1979,1177
1979,1408
1979,1783
1980,912
1980,1377
1980,1443
1981,1236
1981,1455
1982,1397
1982,1447
1983,1566
1983,1571
1983,1613
1983,1725
1984,932
1984,1427
1984,1459
1984,1572
1985,962
1985,1438
1987,1258
1988,1439
1989,1249
1989,1472
1989,1534
1990,1392
1990,1535
1991,1470
1992,1010
1993,1234
1993,1432
1994,1091
1994,1447
1995,1483
1996,932
1996,1703
1996,1707
1997,1023
1997,1483
1998,979
1998,1465
1999,907
2000,1460
2001,1491
2004,883
2004,1014
2005,965
2005,1738
2006,1417
2008,1522
2008,1683
2009,1029
2009,1475
2009,1747
2010,1646
2011,1017
2011,1497
2012,1475
2014,1021
2014,1589
2015,1022
2015,1446
2016,975
2018,1492
2018,1594
2020,1013
2021,1508
2021,1738
2022,1015
2022,1442
2022,1509
2023,1026
2025,1037
2026,1509
2026,1652
2027,1019
2028,1029
2030,1028
2031,947
2031,1021
2032,1574
2033,1460
2034,1678
2035,1576
2035,1679
2036,924
2036,1653
2038,1680
2040,1015
2040,1039
2040,1142
2040,1652
2042,1603
2042,1684
2045,1715
2051,1538
2052,1489
2054,1211
2055,1558
2056,967
2057,1497
2059,1055
2060,1660
2061,1635
2065,1035
2066,1534
2067,1724
2069,1039
2070,1550
2072,1548
2073,1722
2075,853
2076,1073
2077,1617
2077,1679
2079,1621
2080,1542
2081,1680
2082,1539
2082,1557
2083,1201
2083,1537
2086,964
2092,1098
2092,1666
2093,1667
2093,1712
2094,1092
2094,1733
2097,997
2098,1707
2100,980
2100,1105
2100,1709
2101,1104
2101,1595
2102,1712
2102,1715
2103,1652
2104,1062
2104,1571
2104,1632
2104,1653
2105,988
2105,1037
2105,1720
2106,1099
2106,1107
2106,1630
2106,1721
2107,1112
2108,1645
2109,1579
2110,1114
2111,945
2113,1605
2114,1104
2114,1646
2115,1111
2116,1106
2116,1128
2116,1654
2119,1594
2122,1673
2124,1011
2124,1053
2124,1185
2124,1639
2125,1123
2125,1177
2125,1672
2127,1167
2128,1715
2129,1664
2130,1044
2130,1611
2130,1716
2131,1179
2131,1697
2132,1026
2132,1182
2133,1663
2136,1109
2136,1688
2136,1698
2137,1178
2138,1180
2138,1624
2139,1679
2140,1680
2140,1708
2141,1042
2148,1119
2148,1639
2152,1645
2153,1708
2154,1690
2155,1068
2156,816
2157,1703
2159,1132
2162,1751
2163,1044
2163,1171
2165,1143
2168,1671
2172,1133
2172,1167
2173,956
2173,1042
2173,1136
2173,1699
2176,955
2176,1156
2177,1685
2177,1702
2178,1159
2179,1704
2180,1160
2181,1164
2182,1708
2184,1695
2185,1697
2185,1705
2186,944
2186,1712
2187,1699
2189,1702
2191,957
2191,1158
2192,1160
2192,1706
2193,1156
2194,1143
2195,954
2195,1153
2195,1159
2197,1084
2198,1105
2199,1154
2201,1145
2201,1157
2202,1720
2204,1823
2207,1006
2213,748
2215,1017
2216,1091
2219,1147
2219,1150
2226,1753
2232,1137
2236,1041
2236,1063
2239,1142
2251,1054
2256,1791
2257,1801
2266,1066
2267,1132
2272,887
2277,1026
2277,1128
2277,1855
2280,1015
2280,1021
2280,1782
2282,917
2283,1822
2287,995
2292,906
2293,807
2296,1121
2299,1775
2300,890
2300,1109
2300,1779
2302,908
2303,1001
2309,1117
2310,746
2315,1028
2316,744
2317,944
2321,738
2321,959
2329,990
2331,1108
2340,1769
2342,1759
2348,737
2353,957
2354,811
2359,830
2363,1751
2364,1096
2365,943
2365,962
2368,1761
2371,957
2375,837
2378,876
2378,1037
2380,869
2383,921
2383,1834
2384,921
2384,1088
2385,1028
2386,2006
2387,1036
2387,1048
2388,845
2388,861
2388,989
2396,1739
2396,1813
2400,951
2401,1769
2408,1079
2416,845
2417,941
2417,1843
2419,998
2422,1729
2433,811
2434,998
2435,907
2435,961
2435,1947
2437,988
2440,882
2441,1021
2442,1067
2443,1721
2445,1748
2447,1036
2448,878
2448,1028
2449,913
2450,973
2453,1046
2454,1730
2454,1813
2458,1063
2460,1802
2460,1858
2461,1047
2463,1803
2464,1817
2466,895
2466,919
2467,1077
2469,865
2474,980
2479,940
2481,1066
2484,1103
2486,852
2489,877
2489,1831
2491,1050
2492,899
2494,1768
2497,889
2497,1037
2497,1069
2498,1035
2498,1069
2502,1129
2504,1864
2506,1044
2507,1697
2509,1042
2509,1075
2509,1141
2511,1063
2512,832
2513,1062
2515,1133
2521,1081
2525,818
2525,1071
2527,1167
2529,1138
2530,1172
2531,805
2531,1898
2535,1092
2536,1837
2537,1686
2539,1715
2540,814
2541,1073
2541,1722
2542,775
2544,1070
2551,857
2552,1205
2555,922
2557,1049
2558,855
2558,1048
2561,1045
2564,829
2564,1225
2565,843
2567,897
2567,1031
2567,1224
2570,925
2572,1819
2573,861
2573,1042
2575,831
2575,842
2575,1241
2577,857
2578,981
2579,1122
2580,1670
2581,1236
2582,1157
2584,918
2585,776
2588,1034
2590,940
2590,1082
2592,926
2592,1266
2593,1102
2594,1130
2595,989
2595,1064
2595,1096
2596,914
2596,989
2596,1133
2598,1038
2598,1275
2600,954
2600,1024
2600,1120
2603,1704
2604,1661
2606,876
2606,1003
2607,1224
2608,1290
2608,1930
2609,1275
2610,1884
2612,1152
2612,1296
2621,827
2621,974
2621,1232
2622,973
2622,1135
2622,1278
2623,1775
2625,1246
2626,1155
2626,1228
2627,1320
2629,904
2630,1214
2630,1697
2631,1133
2631,1215
2633,852
2634,1331
2635,1170
2636,873
2639,863
2639,1296
2640,1239
2642,1176
2643,884
2643,1238
2643,1285
2647,852
2650,1205
