node_X_pix,node_Y_pix
1397,1553
1403,1401
1430,1320
1480,1398
1484,1410
1484,1599
1487,1565
1503,1443
1505,1609
1513,1391
1515,1389
1523,1429
1529,1330
1532,1231
1534,1468
1538,1500
1542,1182
1547,1475
1549,1387
1552,1297
1558,1650
1561,1200
1561,1273
1562,1462
1563,1590
1564,1205
1569,1593
1571,1178
1571,1457
1573,1447
1581,1447
1581,1457
1581,1551
1586,1286
1587,1275
1590,1290
1593,1570
1595,1728
1597,1385
1597,1424
1608,1457
1609,1447
1615,1588
1616,1388
1621,1484
1622,1446
1628,1592
1628,1597
1629,1444
1630,1450
1630,1598
1632,1588
1633,1499
1633,1608
1636,1434
1636,1439
1639,1442
1646,1469
1647,1150
1648,1277
1648,1292
1649,1313
1650,1330
1651,1444
1651,1601
1652,1333
1656,1425
1656,1535
1657,1833
1659,1271
1659,1345
1660,1331
1660,1426
1661,1343
1661,1597
1662,1339
1664,1335
1665,1322
1668,1241
1669,1631
1671,1582
1671,1786
1672,1578
1676,1574
1677,1442
1677,1569
1678,1408
1680,1780
1681,1464
1681,1789
1684,1320
1684,1745
1686,1398
1687,1153
1688,859
1688,1397
1695,973
1695,1105
1696,1507
1698,1323
1701,1588
1702,1233
1702,1248
1704,1525
1704,1565
1704,1801
1704,1810
1706,1577
1709,1587
1711,1558
1711,1570
1713,1446
1714,1567
1714,1807
1715,1153
1717,1489
1717,1894
1718,1550
1723,1487
1724,1542
1725,1517
1726,1159
1726,1184
1728,1619
1729,1169
1729,1477
1733,950
1733,1563
1734,1003
1734,1125
1734,1302
1734,1451
1737,1422
1737,1492
1740,1163
1740,1960
1741,1462
1743,1452
1743,1464
1751,1022
1751,1513
1752,1220
1753,928
1754,1499
1755,1457
1755,1486
1756,1217
1756,1572
1757,1213
1757,1484
1758,1016
1758,1258
1759,1307
1760,1213
1761,1327
1762,1459
1763,1508
1765,990
1766,1256
1766,1453
1768,1264
1768,1359
1768,1952
1769,1260
1770,1941
1771,1307
1772,1454
1773,1248
1773,1463
1774,1563
1774,1748
1777,1644
1779,855
1780,1256
1782,1325
1783,1947
1786,1467
1787,1604
1791,1311
1791,1447
1791,1491
1793,1485
1797,1142
1797,1645
1798,1506
1798,1596
1799,1266
1799,1610
1800,1084
1800,1487
1800,1489
1801,1503
1802,1350
1804,1535
1804,1564
1805,981
1805,1021
1805,1062
1807,1547
1810,1170
1812,1103
1812,1214
1815,1515
1816,1323
1817,1097
1817,1099
1818,1396
1818,1461
1819,1292
1820,1094
1822,1260
1822,1420
1823,1502
1825,1088
1826,879
1827,1835
1830,1089
1831,1767
1834,1006
1834,1128
1834,1696
1834,1902
1836,1290
1836,1898
1837,1258
1837,1259
1839,1707
1839,1771
1841,1254
1842,1762
1843,1081
1843,1761
1844,1335
1845,1095
1845,1255
1845,1464
1845,1496
1845,1903
1846,1547
1847,1483
1847,1740
1849,1028
1849,1267
1852,1885
1853,842
1853,1421
1854,1097
1854,1487
1855,1572
1856,1197
1856,1493
1857,1425
1857,1880
1858,1361
1858,1413
1859,938
1859,1663
1860,916
1860,1219
1861,1088
1862,1649
1863,1411
1863,1479
1863,1493
1864,997
1864,1537
1865,1202
1865,1399
1865,1731
1866,1423
1866,1482
1867,1099
1867,1825
1869,1186
1870,989
1870,1481
1870,1924
1873,1621
1874,1492
1875,997
1875,1320
1877,1177
1878,1354
1879,962
1879,1172
1879,1388
1882,937
1882,2031
1883,1167
1884,919
1884,1393
1885,1742
1889,1243
1889,2013
1890,958
1890,1096
1891,1822
1892,1413
1892,2026
1895,1244
1897,1150
1898,1566
1899,986
1900,1431
1901,1544
1902,1367
1903,1367
1904,1323
1908,1544
1908,1870
1909,1329
1909,1537
1909,1675
1913,1664
1914,1236
1914,1300
1916,922
1916,1661
1920,1350
1920,1353
1921,1351
1923,1590
1924,1401
1924,1864
1925,1593
1926,1667
1926,1772
1927,1602
1928,1377
1928,1468
1928,1624
1929,813
1930,1700
1931,1328
1931,1757
1934,1581
1934,1595
1935,1761
1935,1769
1937,1579
1937,1661
1937,1742
1940,1097
1940,1439
1940,1728
1942,1316
1943,1144
1943,1442
1943,1568
1943,1740
1944,883
1944,1384
1945,1605
1946,1128
1946,1292
1947,1163
1947,1566
1948,1512
1949,1763
1950,1085
1950,1768
1951,1081
1951,1336
1951,1570
1952,1345
1952,1458
1952,1697
1952,1766
1953,1341
1955,1613
1955,1704
1957,1326
1959,1494
1959,1543
1960,1396
1960,1544
1960,1707
1960,1794
1961,1545
1962,1394
1962,1545
1963,1370
1963,1546
1963,1568
1963,1604
1964,1148
1964,1358
1964,1567
1966,835
1967,1356
1967,1622
1967,1712
1968,1340
1968,1414
1970,1011
1971,1704
1972,1002
1972,1122
1973,1318
1976,1615
1977,995
1977,1304
1977,1492
1978,997
1979,1375
1979,1407
1979,1490
1979,1782
1980,911
1981,818
1981,1443
1981,1454
1982,1397
1982,1571
1983,861
1983,1565
1983,1570
1983,1724
1984,1426
1984,1612
1985,961
1985,1459
1986,867
1986,1438
1987,1258
1987,1438
1989,1471
1989,1533
1990,1247
1990,1392
1990,1470
1991,1535
1993,856
1994,1432
1995,862
1995,1446
1995,1482
1996,1219
1996,1690
1996,1704
1997,976
1997,1206
1997,1483
1997,1705
1998,1232
1999,1465
2000,1460
2001,1492
2005,964
2005,1738
2006,882
2006,883
2006,1417
2009,1474
2009,1494
2009,1522
2009,1747
2010,1017
2010,1645
2011,857
2012,1475
2012,1497
2014,1484
2014,1588
2015,1021
2015,1446
2017,975
2018,1492
2018,1594
2019,1012
2021,1015
2021,1507
2022,1442
2022,1508
2023,1026
2024,1036
2024,1686
2025,1158
2025,1738
2026,1019
2026,1558
2026,1652
2027,1222
2027,1508
2028,1029
2030,946
2030,1021
2030,1028
2030,1680
2031,1574
2033,1460
2034,922
2034,1575
2034,1686
2036,1578
2037,1652
2037,1675
2039,1651
2040,1014
2040,1040
2042,1602
2042,1684
2044,1715
2045,1569
2048,1540
2050,1537
2051,1487
2054,966
2054,1211
2054,1559
2057,1497
2059,1054
2060,1635
2060,1659
2065,1035
2065,1534
2065,1723
2066,1533
2069,1039
2070,1550
2072,1548
2072,1722
2076,1072
2077,1679
2078,1074
2078,1616
2080,1541
2080,1620
2081,1679
2082,1556
2084,884
2084,1200
2085,802
2086,964
2087,865
2087,1079
2091,1089
2092,1097
2092,1665
2092,1699
2093,1666
2093,1711
2094,1092
2094,1733
2097,997
2098,1708
2100,1105
