node_X_pix,node_Y_pix
1167,1473
1184,1316
1223,1337
1231,1416
1232,1416
1233,1357
1235,1346
1239,1444
1243,1604
1244,1352
1247,1443
1254,1450
1255,1451
1257,1462
1263,1361
1263,1393
1264,1461
1266,1490
1269,1449
1269,1462
1272,1278
1276,1448
1276,1599
1277,1607
1288,1375
1291,1210
1293,1593
1294,1500
1296,1215
1296,1584
1301,1229
1301,1467
1301,1625
1302,1209
1303,1221
1303,1253
1304,1567
1305,1274
1305,1428
1305,1641
1308,1381
1308,1632
1308,1633
1310,1417
1311,1426
1311,1523
1312,1427
1312,1465
1315,1359
1316,1294
1316,1511
1317,1535
1318,1278
1319,1268
1319,1463
1320,1464
1320,1472
1321,1406
1322,1408
1322,1547
1323,1326
1323,1407
1325,1539
1328,1196
1328,1236
1328,1301
1328,1386
1330,1374
1330,1514
1330,1552
1332,1284
1333,1590
1335,1193
1335,1307
1336,1518
1337,1518
1338,1389
1340,1188
1340,1512
1341,1198
1344,1244
1345,1196
1345,1253
1345,1497
1350,1479
1351,1244
1351,1257
1355,1506
1356,1178
1356,1250
1356,1511
1357,1177
1358,1265
1359,1459
1361,1205
1361,1446
1364,1530
1365,1294
1367,1582
1367,1591
1368,1262
1368,1297
1369,1481
1369,1491
1370,1110
1370,1310
1370,1311
1370,1437
1371,1490
1374,1491
1375,1489
1378,1628
1379,1297
1379,1618
1380,1128
1380,1499
1381,1278
1381,1354
1382,1116
1382,1126
1384,1341
1384,1464
1387,1627
1388,1354
1388,1416
1390,1709
1391,1124
1391,1448
1391,1626
1392,1120
1392,1449
1392,1569
1393,1599
1393,1656
1393,1691
1394,1605
1394,1624
1396,1652
1396,1666
1397,1715
1398,1686
1399,1296
1399,1705
1400,1440
1401,1241
1401,1450
1402,1094
1402,1147
1402,1242
1402,1443
1403,1151
1403,1396
1403,1471
1404,1149
1404,1333
1404,1450
1405,1721
1406,1063
1406,1079
1406,1394
1407,1547
1407,1559
1407,1701
1408,1473
1409,1240
1410,1183
1410,1247
1410,1499
1410,1621
1411,1496
1412,1248
1413,1710
1414,1074
1417,1552
1419,1725
1421,1234
1421,1318
1422,1553
1424,1310
1424,1488
1424,1696
1426,1697
1427,1696
1428,1498
1429,1092
1429,1182
1429,1310
1430,1455
1430,1533
1431,1471
1432,1312
1433,1181
1433,1186
1433,1473
1433,1538
1434,1209
1434,1537
1435,1136
1436,1127
1443,1190
1447,1185
1447,1392
1449,1181
1450,1675
1453,1662
1454,1392
1455,1504
1456,1197
1456,1658
1457,1351
1459,1127
1459,1341
1460,1496
1461,1245
1461,1391
1461,1469
1462,1105
1463,1088
1463,1448
1463,1722
1464,1273
1464,1470
1465,1528
1465,1560
1465,1619
1466,1393
1467,1272
1467,1346
1468,1133
1468,1274
1468,1482
1469,1145
1470,1663
1471,1102
1471,1492
1471,1670
1472,1254
1472,1412
1473,1445
1473,1493
1473,1621
1474,1326
1475,1104
1476,1237
1476,1619
1477,1260
1477,1650
1478,1521
1479,993
1479,1096
1479,1235
1479,1304
1479,1637
1481,1482
1481,1490
1481,1605
1482,1140
1482,1620
1483,1414
1485,1390
1486,1226
1486,1584
1487,1111
1487,1266
1488,1579
1489,1090
1489,1252
1489,1482
1489,1489
1489,1559
1489,1725
1490,1239
1490,1244
1491,1227
1491,1272
1492,1005
1492,1238
1493,1090
1493,1617
1495,1251
1496,1480
1497,1488
1498,1661
1499,1432
1499,1578
1499,1698
1500,976
1501,1477
1501,1701
1501,1709
1501,1887
1502,1285
1503,1117
1503,1225
1504,1231
1505,1155
1506,1066
1506,1429
1506,1435
1506,1465
1507,1700
1508,1422
1508,1426
1509,1301
1509,1466
1510,1480
1510,1486
1510,1707
1511,1146
1512,1269
1513,1222
1513,1495
1514,1304
1514,1600
1515,1098
1515,1649
1515,1657
1516,1229
1516,1489
1516,1612
1517,1382
1518,1381
1518,1696
1520,1121
1520,1221
1520,1229
1520,1901
1521,1220
1522,1382
1522,1429
1522,1552
1523,1341
1524,1129
1524,1290
1524,1596
1524,1761
1525,1136
1525,1208
1526,1140
1526,1421
1526,1658
1527,1762
1527,1890
1528,1540
1528,1762
1529,1539
1529,1551
1529,1763
1530,1300
1530,1328
1531,1294
1531,1433
1531,1553
1532,1587
1533,1337
1533,1338
1533,1489
1533,1510
1533,1653
1534,1132
1534,1584
1535,1132
1535,1326
1535,1477
1535,1487
1535,1522
1536,1652
1537,1250
1537,1300
1537,1653
1538,1296
1539,1538
1540,1382
1540,1550
1540,1642
1541,1257
1542,1304
1542,1327
1542,1637
1543,1605
1543,1782
1544,1650
1545,1176
1545,1211
1545,1271
1545,1298
1545,1766
1546,1210
1546,1224
1546,1299
1547,1250
1548,1454
1549,1257
1549,1273
1550,1114
1551,1380
1552,905
1552,1208
1552,1286
1552,1531
1552,1600
1553,1186
1553,1683
1554,895
1554,1271
1554,1435
1554,1450
1554,1462
1555,1297
1556,1424
1557,1224
1558,898
1558,1296
1558,1671
1558,1673
1558,1821
1559,1297
1559,1871
1559,1882
1560,1671
1560,1672
1561,1432
1562,1231
1562,1455
1562,1587
1563,1191
1564,1303
1564,1664
1565,901
1565,1675
1566,891
1567,1405
1567,1580
1567,1638
1567,1861
1568,1198
1569,928
1569,1276
1569,1643
1569,1682
1570,1664
1571,1172
1571,1297
1571,1567
1573,1561
1573,1760
1574,925
1574,1203
1574,1449
1574,1877
1575,1437
1575,1788
1576,797
1576,1163
1576,1438
1576,1557
1576,1784
1577,1506
1578,751
1578,1277
1578,1410
1578,1771
1578,1833
1579,934
1580,1381
1580,1782
1580,1847
1581,755
1581,909
1581,922
1581,1341
1581,1343
1581,1543
1581,1773
1581,1877
1582,1487
1582,1561
1583,1278
1583,1283
1583,1566
1584,1231
1584,1440
1584,1448
1584,1628
1585,774
1585,1057
1585,1411
1585,1568
1586,1142
1586,1638
1586,1639
1586,1701
1587,1142
1587,1295
1587,1652
1587,1885
1588,1238
1588,1263
1589,1340
1589,1483
1589,1540
1590,1439
1590,1448
1590,1649
1591,862
1591,1278
1591,1288
1591,1449
1592,1277
1593,916
1593,1291
1595,771
1595,864
1595,1415
1595,1768
1596,1484
1596,1539
1597,1094
1597,1378
1598,855
1598,1540
1599,1828
1599,1839
1599,1974
1600,1696
1601,1618
1601,1734
1602,1632
1602,1750
1602,2056
1603,1115
1604,1107
1604,1345
1604,1449
1605,745
1605,1439
1605,1450
1605,1559
1605,2064
1606,1094
1606,1223
1606,1379
1607,806
1607,1106
1607,1508
1608,1277
1608,2060
1610,1147
1610,1161
1610,1438
1611,1298
1611,1423
1611,1506
1612,1287
1612,1862
1613,1731
1614,1210
1614,1693
1615,1380
1615,1478
1616,681
1616,1856
1617,849
1617,1096
1617,1212
1617,1581
1619,923
1619,1202
1619,1425
1619,1477
1619,1737
1619,1766
1621,1870
1621,1881
1622,1438
1622,1534
1623,926
1623,1481
1623,2056
1624,1305
1624,1369
1624,1378
1625,1149
1625,1266
1625,1275
1625,1292
1625,1438
1625,1856
1626,802
1626,1522
1627,966
1627,1863
1628,848
1628,927
1628,1803
1629,894
1629,1485
1629,1674
1629,2071
1630,1590
1630,1853
1631,689
1631,1168
1631,1458
1631,1471
1631,1735
1632,1274
1633,694
1633,744
1633,855
1633,954
1633,1425
1633,1436
1634,1273
1634,1435
1634,1795
1635,1443
1635,1491
1635,1834
1636,1802
1639,946
1639,1436
1639,1601
1639,1849
1640,906
1640,1137
1640,1148
1640,1877
1641,1503
1641,1533
1641,1943
1642,660
1642,737
1642,1379
1644,1180
1645,931
1646,1048
1646,1425
1646,1434
1646,1533
1646,1760
1647,892
1647,1487
1647,1950
1648,929
1648,1037
1648,1298
1648,1461
1648,1598
1649,909
1649,1279
1650,1269
1650,1286
1651,1051
1651,1256
1651,1515
1652,1138
1652,1148
1652,1307
1652,1320
1652,1999
1653,916
1653,1368
1654,1380
1654,1436
1654,1839
1654,1840
1655,1324
1655,1595
1656,1328
1656,1628
1656,2026
1658,703
1658,1461
1658,1637
1659,1061
1659,1258
1659,1418
1659,1529
1660,855
1660,1335
1660,1486
1660,1562
1660,1783
1661,929
1661,1338
1661,1551
1662,729
1662,1083
1662,1230
1662,1435
1662,1443
1662,1606
1662,1781
1663,1211
1663,1323
1663,1418
1663,1770
1664,1264
1665,1144
1665,1771
1665,1783
1665,2091
1666,1313
1666,1648
1667,1564
1667,1590
1667,2011
1668,1067
1668,1556
1669,1334
1670,781
1670,1460
1670,1484
1670,1617
1671,1146
1671,1565
1672,1526
1672,2033
1673,1359
1673,1627
1674,1562
1674,1648
1675,1208
1675,1651
1675,1734
1676,729
1676,1081
1676,1229
1676,1571
1676,1629
1676,1749
1676,1882
1677,1567
1678,816
1678,1144
1678,1434
1678,1564
1679,1402
1679,1612
1679,1977
1680,950
1680,1767
1680,1768
1681,1457
1681,1819
1681,1945
1682,691
1682,1039
1682,1512
1682,1523
1682,1781
1682,1993
1683,1522
1685,1650
1686,869
1686,1044
1687,1089
1687,1390
1688,1066
1689,832
1689,1388
1689,1521
1690,835
1690,1147
1690,1315
1690,1530
1690,1548
1691,1073
1692,1052
1692,1906
1692,1944
1692,2048
1693,1460
1694,658
1694,1737
1695,1279
1695,1293
1695,1298
1695,1316
1695,1631
1695,1810
1695,1904
1695,1929
1696,654
1696,1055
1696,1302
1696,1310
1696,1350
1696,1540
1696,1585
1696,1619
1696,1980
1697,1104
1697,1914
1698,1818
1699,967
1699,1500
1699,1533
1699,2061
1701,1297
1701,1352
1701,1480
1701,1583
1701,1591
1702,954
1702,1064
1702,1302
1702,1320
1702,1449
1702,1495
1702,1516
1702,1547
1702,1894
1703,1299
1703,1309
