node_X_pix,node_Y_pix
1199,1479
1206,1327
1224,1315
1227,1481
1235,1472
1243,1367
1244,1352
1245,1456
1250,1413
1253,1454
1254,1453
1256,1458
1258,1389
1263,1361
1263,1393
1267,1490
1273,1596
1288,1375
1295,1388
1296,1378
1303,1274
1305,1642
1307,1381
1308,1364
1308,1436
1310,1615
1312,1464
1314,1278
1316,1634
1317,1228
1317,1288
1318,1462
1318,1618
1320,1463
1320,1472
1321,1633
1322,1329
1323,1248
1326,1538
1327,1282
1329,1236
1329,1386
1330,1374
1330,1513
1334,1306
1334,1590
1336,1398
1336,1518
1337,1388
1337,1518
1345,1495
1348,1485
1348,1523
1350,1245
1351,1246
1351,1478
1352,1495
1355,1506
1356,1511
1360,1204
1362,1445
1363,1191
1364,1529
1365,1611
1366,1294
1368,1296
1369,1310
1371,1631
1378,1490
1378,1657
1380,1490
1380,1499
1382,1421
1382,1696
1384,1341
1384,1657
1389,1118
1390,1626
1391,1119
1391,1121
1391,1569
1392,1598
1393,1120
1393,1605
1393,1623
1393,1656
1393,1657
1393,1692
1395,1665
1396,1408
1398,1120
1399,1438
1399,1443
1399,1449
1400,1296
1400,1686
1402,1242
1403,1332
1403,1428
1404,1394
1405,1393
1408,1472
1408,1499
1409,1241
1410,1175
1410,1247
1410,1621
1411,1248
1412,1496
1417,1552
1419,1724
1420,1236
1421,1317
1422,1565
1423,1088
1423,1310
1424,1488
1425,1555
1427,1664
1427,1695
1430,1310
1433,1472
1434,1208
1435,1455
1436,1315
1437,1394
1437,1555
1438,1409
1441,1471
1442,1192
1445,1236
1445,1379
1446,1391
1447,1234
1449,1196
1450,1235
1450,1675
1451,1235
1452,1661
1453,1622
1455,1219
1455,1659
1457,1351
1458,1340
1458,1390
1459,1127
1460,1496
1460,1715
1461,1245
1461,1470
1463,1715
1464,1373
1464,1528
1464,1559
1465,1636
1465,1711
1467,1482
1467,1493
1468,1346
1469,1662
1470,1632
1470,1670
1471,1621
1472,1493
1473,1254
1473,1413
1473,1444
1474,1413
1476,1237
1476,1412
1476,1618
1477,1650
1478,1304
1478,1520
1479,1120
1479,1632
1480,1481
1481,1324
1481,1490
1482,1413
1482,1620
1484,1390
1485,1404
1485,1585
1486,1226
1487,1264
1487,1402
1489,1226
1489,1252
1489,1481
1489,1558
1490,1489
1491,1237
1493,1006
1493,1274
1494,1721
1495,1068
1498,1432
1498,1660
1498,1697
1499,1616
1500,1477
1501,1701
1502,1224
1503,1288
1504,1231
1505,1065
1505,1465
1506,1429
1506,1435
1506,1481
1507,1486
1508,1422
1509,1301
1509,1424
1509,1466
1509,1699
1512,1495
1513,1303
1513,1696
1514,1221
1515,1160
1515,1269
1515,1656
1516,1228
1517,1380
1517,1382
1517,1489
1517,1676
1518,1695
1519,1212
1519,1220
1519,1229
1520,1121
1521,1341
1521,1648
1522,1552
1522,1655
1523,1429
1524,1129
1524,1289
1524,1477
1525,1136
1525,1487
1525,1694
1525,1888
1526,1140
1526,1658
1526,1892
1528,1381
1528,1539
1528,1890
1529,1538
1529,1551
1529,1703
1530,1300
1530,1328
1531,1169
1531,1294
1533,1337
1533,1338
1533,1488
1533,1509
1533,1651
1533,1652
1533,1689
1534,1133
1534,1521
1535,1476
1535,1486
1536,1650
1536,1763
1537,1132
1537,1158
1537,1251
1537,1301
1538,1296
1539,1409
1540,1642
1542,1304
1542,1636
1543,1261
1543,1382
1544,1296
1545,1211
1545,1264
1545,1271
1545,1649
1546,1176
1546,1224
1546,1299
1546,1775
1547,1250
1547,1766
1549,1106
1549,1273
1551,1261
1551,1380
1551,1436
1552,1262
1552,1285
1552,1450
1552,1532
1552,1585
1552,1599
1552,1682
1554,1271
1555,1206
1557,1224
1557,1424
1558,1295
1558,1297
1559,1671
1560,1432
1560,1671
1561,1229
1562,1455
1562,1586
1563,1191
1564,1663
1565,1404
1566,1581
1566,1675
1567,1198
1567,1638
1568,1276
1569,900
1569,913
1569,1295
1569,1643
1569,1682
1570,1173
1570,1664
1570,1827
1571,1566
1572,1760
1572,1771
1573,1830
1574,1449
1575,1204
1575,1437
1575,1877
1576,1162
1576,1438
1576,1507
1576,1556
1576,1787
1577,1380
1578,907
1578,1276
1578,1690
1578,1814
1579,760
1580,1500
1580,1782
1580,1787
1581,908
1581,1342
1581,1773
1582,773
1582,940
1582,1283
1582,1343
1582,1411
1582,1486
1582,1543
1583,772
1583,1278
1583,1439
1583,1448
1583,1566
1584,1231
1585,774
1585,1411
1585,1568
1586,899
1586,1142
1587,1059
1587,1142
1587,1263
1587,1483
1587,1639
1587,1651
1588,1238
1588,1294
1589,1438
1589,1540
1589,1649
1590,1448
1591,807
1591,1449
1592,781
1592,916
1592,1276
1593,1290
1593,1342
1593,1709
1594,1768
1595,1539
1597,1094
1597,1415
1597,1824
1598,1377
1598,1540
1598,1838
1600,1503
1600,1618
1601,1632
1601,1734
1601,1752
1603,1114
1604,1450
1605,1107
1606,1095
1606,1106
1606,1379
1606,1561
1607,1223
1608,1093
1608,1704
1609,865
1609,1277
1609,1823
1610,1440
1610,1449
1610,1822
1612,1147
1612,1162
1613,1731
1614,1664
1614,1966
1615,1379
1616,850
1616,923
1616,1300
1616,1477
1616,1856
1617,1072
1617,1288
1618,923
1618,1476
1618,1581
1618,1736
1619,684
1620,1882
1621,1203
1622,837
1622,1480
1622,1534
1623,1438
1623,1454
1624,838
1624,903
1624,1378
1625,802
1625,1275
1625,1339
1625,1437
1626,926
1626,1148
1626,1266
1626,1367
1626,1855
1626,1863
1626,1899
1626,1938
1628,847
1628,893
1628,1589
1629,1485
1629,1938
1630,1734
1631,1167
1631,1472
1631,1852
1632,957
1632,1273
1632,1436
1632,1480
1632,1812
1632,1929
1632,1957
1632,2047
1633,695
1633,1366
1634,1135
1634,1147
1634,1378
1634,1442
1634,1490
1636,1835
1636,1968
1637,947
1637,948
1639,1600
1639,1807
1639,1848
1639,1877
1640,1435
1641,1503
1641,1754
1641,1809
1641,1811
1642,2035
1642,2038
1643,737
1643,1269
1643,1425
1643,1433
1643,2036
1644,1057
1644,1180
1645,931
1646,1759
1647,697
1647,892
1647,1298
1647,1487
1647,1597
1648,929
1648,1037
1648,1949
1649,909
1649,1286
1649,1461
1650,1051
1650,1052
1650,1268
1650,1279
1650,1282
1650,2044
1651,950
1651,1256
1651,1306
1651,1379
1652,1320
1652,1532
1652,1742
1652,1999
1653,916
1653,1138
1654,1147
1654,1435
1654,1839
1655,1324
1655,1326
1655,1595
1655,1628
1655,1840
1656,1948
1656,2024
1657,1285
1658,1637
1659,702
1659,1258
1659,1417
1659,1461
1659,1486
1659,1529
1660,1334
1660,1338
1661,687
1661,929
1662,1230
1663,729
1663,1211
1663,1264
1663,1323
1663,1417
1663,1770
1665,1143
1666,1313
1666,1590
1666,1647
1667,1067
1667,1613
1667,2010
1667,2012
1669,1333
1670,781
1670,861
1670,1460
1670,1484
1670,1617
1671,1046
1671,1564
1672,1145
1672,1229
1672,1358
1673,1560
1673,1628
1674,1228
1674,1627
1674,1651
1674,1734
1675,1229
1675,1650
1676,729
1676,1081
1676,1208
1676,1568
1676,1571
1677,815
1677,1562
1677,1612
1677,1750
1677,1882
1678,1143
1678,1434
1678,1563
1678,2013
1679,1401
1679,1977
1679,2031
1680,1562
1680,1945
1681,1457
1681,1768
1682,1522
1682,1781
1683,1991
1684,868
1684,1522
1685,1650
1687,1064
1687,1089
1687,2073
1688,830
1688,1388
1689,1389
1689,1549
1690,835
1690,1046
1690,1147
1690,2046
1691,1315
1692,1943
1693,1053
1693,1737
1693,1906
1694,1448
1695,1293
1695,1298
1695,1316
1695,1349
1695,1460
1695,1584
1695,1904
1695,1929
1696,682
1696,1279
1696,1310
1696,1449
1696,1518
1696,1529
1696,1540
1696,1979
1697,1103
1698,1499
1698,2061
1699,966
1699,1532
1700,1297
1701,1319
1701,1583
1701,1591
1702,1064
1702,1440
1702,1449
1702,1495
1702,1516
1702,1547
1703,955
1703,1309
1703,1345
1703,1421
1703,1894
1704,1581
1705,1224
1705,1464
1705,1478
1705,1518
1705,1530
1706,1242
1706,1477
1706,1632
1706,1793
1706,1803
1707,1556
1707,1558
1707,1620
1709,1488
1709,1725
1711,1488
1713,883
1713,1083
1713,1440
1713,1562
1714,1044
1714,1190
1714,1551
1714,1945
1714,2072
1715,689
1715,1438
1715,1897
1715,1907
1715,1933
1716,704
1716,1139
1716,1559
1716,1717
1717,1147
1717,1799
1718,982
1718,1481
1718,1622
1718,1634
1718,2045
1719,1726
1721,1897
