node_X_pix,node_Y_pix
1345,1395
1350,1528
1379,1357
1384,1578
1388,1424
1392,1425
1393,1428
1402,1403
1407,1398
1413,1557
1417,1282
1425,1317
1431,1316
1481,1396
1485,1409
1489,1563
1501,1292
1503,1444
1506,1432
1508,1438
1510,1163
1515,1388
1516,1471
1517,1228
1517,1386
1519,1485
1528,1145
1528,1424
1531,1328
1531,1405
1536,1481
1536,1492
1537,1658
1540,1655
1541,1311
1543,1308
1545,1181
1545,1609
1547,1278
1547,1304
1550,1277
1550,1606
1551,1440
1552,1385
1552,1617
1554,1275
1556,1430
1558,1301
1559,1519
1561,1436
1563,1197
1563,1458
1564,1307
1565,1673
1567,1204
1569,1642
1572,1455
1574,1444
1577,1413
1580,1689
1581,1445
1581,1686
1582,1454
1583,1491
1583,1549
1583,1685
1584,1263
1586,1287
1587,1150
1590,1294
1592,1282
1598,1545
1600,1382
1603,1771
1604,1454
1605,1445
1606,1456
1610,1832
1613,1634
1616,1385
1617,1283
1617,1586
1619,1481
1621,1482
1624,1443
1625,1586
1628,1462
1629,1476
1630,1442
1631,1593
1632,1448
1632,1594
1635,1498
1636,1439
1637,1431
1640,1443
1640,1605
1642,1762
1643,1149
1648,1273
1648,1305
1648,1466
1649,1294
1650,1275
1650,1285
1650,1310
1650,1429
1650,1440
1651,1262
1652,1326
1652,1599
1653,1441
1653,1600
1654,1143
1656,1331
1658,1292
1659,1423
1660,1533
1661,1342
1662,1269
1662,1328
1662,1341
1662,1423
1663,1337
1663,1594
1664,1148
1665,1217
1666,1333
1667,941
1668,1319
1673,1580
1673,1630
1673,1784
1675,1575
1677,1753
1678,1439
1679,1571
1680,825
1680,1405
1680,1566
1680,1889
1682,1461
1682,1778
1683,1787
1684,1527
1685,1318
1688,1395
1689,1394
1689,1552
1690,1151
1691,1548
1693,1319
1695,1543
1698,1321
1702,1535
1702,1798
1702,1808
1704,1231
1704,1246
1704,1314
1705,1523
1705,1585
1706,1563
1708,1575
1712,1584
1713,1555
1713,1567
1714,1638
1715,1444
1716,1565
1717,1151
1717,1804
1719,1486
1720,1548
1724,1542
1725,1484
1726,1540
1728,1157
1728,1181
1731,1154
1731,1167
1731,1474
1735,1448
1735,1560
1736,1001
1736,1300
1736,1958
1737,926
1739,1420
1741,1128
1742,1160
1743,1459
1743,1524
1745,1449
1745,1461
1751,920
1753,1514
1754,1510
1754,1570
1755,925
1755,1931
1756,1277
1756,1484
1757,1455
1757,1497
1758,914
1759,1255
1759,1482
1761,1305
1761,1553
1763,1325
1764,1457
1764,1506
1765,972
1768,1450
1769,1254
1769,1983
1770,1261
1770,1303
1770,1357
1771,1257
1773,1305
1774,1245
1774,1451
1775,1461
1775,1560
1776,1545
1777,1952
1780,1100
1781,1643
1782,1253
1782,1554
1783,1554
1784,1323
1785,1945
1786,1746
1789,1601
1793,1309
1793,1445
1795,1136
1795,1488
1796,1642
1798,1276
1800,1139
1800,1263
1800,1503
1800,1593
1801,1608
1802,1082
1802,1344
1802,1485
1802,1487
1802,1501
1802,1607
1804,1347
1805,860
1805,1562
1806,977
1806,1532
1806,1561
1807,978
1807,1019
1807,1059
1807,1766
1809,1545
1810,971
1811,816
1811,1168
1811,1336
1813,960
1814,1101
1814,1318
1816,966
1816,1513
1818,1321
1820,1393
1820,1459
1821,1219
1823,1915
1824,1258
1824,1294
1824,1418
1825,1499
1827,1086
1829,1832
1831,1087
1833,1760
1835,1198
1836,860
1836,1004
1836,1658
1836,1694
1837,1126
1838,1288
1839,788
1839,1255
1839,1257
1840,1375
1840,1546
1841,1704
1842,1252
1843,1759
1843,1890
1844,1079
1844,1378
1844,1760
1845,892
1845,1383
1846,1092
1846,1333
1846,1493
1847,1461
1849,1481
1849,1737
1850,1252
1851,1025
1851,1543
1851,1547
1851,1896
1852,1265
1853,1401
1853,1883
1855,1419
1856,1094
1857,1570
1858,1422
1859,1193
1859,1877
1860,1410
1860,1661
1861,912
1861,935
1861,1488
1861,1660
1861,2040
1863,1084
1863,1647
1865,1409
1865,1534
1866,1397
1867,994
1867,1396
1867,1729
1868,1200
1868,1421
1868,1485
1869,1097
1869,1185
1869,1481
1869,1920
1870,1065
1872,986
1872,1926
1872,1933
1875,1619
1876,1916
1877,993
1879,1175
1879,1806
1880,1318
1881,960
1881,1352
1881,1386
1884,935
1885,1165
1885,1739
1886,917
1886,1391
1891,956
1891,1240
1891,2011
1892,952
1892,1093
1893,1820
1895,890
1895,1169
1895,1411
1896,1242
1897,1555
1898,1564
1898,2036
1899,1148
1901,983
1901,1428
1902,1563
1903,1364
1905,1321
1905,1364
1908,1301
1909,929
1911,1326
1911,1672
1911,1867
1912,1541
1913,1688
1915,1662
1916,1234
1917,919
1917,1459
1917,1660
1921,1347
1922,1351
1923,1349
1925,1172
1925,1587
1925,1688
1926,932
1926,1399
1926,1861
1927,1590
1928,1665
1928,1770
1929,1374
1929,1599
1929,1622
1930,838
1931,861
1932,1697
1933,1755
1934,1326
1934,1599
1935,1593
1936,1579
1937,1759
1937,1767
1938,1659
1939,1739
1940,1576
1942,759
1942,1095
1942,1437
1942,1725
1943,1313
1945,1440
1945,1458
1945,1565
1945,1738
1946,1141
1946,1381
1947,1142
1947,1289
1948,1126
1948,1160
1949,1509
1949,1564
1952,1082
1952,1761
1953,1079
1953,1333
1953,1568
1953,1765
1954,820
1954,1694
1954,1764
1956,996
1957,1343
1957,1611
1957,1702
1958,1323
1960,813
1961,1492
1961,1541
1961,1548
1961,1704
1962,1791
1963,1393
1963,1539
1964,1367
1964,1392
1965,1490
1965,1566
1965,1601
1966,1349
1966,1476
1966,1553
1966,1565
1967,1541
1968,1358
1968,1709
1969,806
1969,1619
1970,1412
1971,1009
1971,1550
1972,1701
1973,816
1973,1007
1974,1118
1974,1315
1975,999
1977,1301
1977,1372
1978,1613
1979,993
1979,1489
1980,994
1980,1405
1980,1488
1981,1124
1981,1780
1983,794
1983,822
1983,910
1983,1121
1983,1441
1983,1451
1984,1117
1984,1394
1984,1722
1985,1443
1985,1563
1985,1568
1985,1610
1986,1424
1986,1569
1986,1691
1987,769
1987,861
1987,958
1987,1436
1987,1456
1988,1114
1988,1255
1989,1391
1989,1436
1990,1244
1990,1530
1991,1469
1992,1532
1993,1467
1995,1429
1996,857
1996,1088
1996,1445
1997,1444
1997,1480
1998,1702
1999,975
1999,1480
1999,1703
2000,1231
2000,1462
2002,1458
2002,1489
2005,1416
2007,962
2008,879
2008,881
2008,1736
2011,1472
2011,1491
2011,1519
2012,1643
2013,1015
2014,1085
2014,1472
2014,1494
2015,1016
2016,1480
2016,1586
2017,1019
2017,1443
2018,973
2019,1061
2020,1440
2020,1490
2020,1591
2021,1009
2022,1010
2023,1505
2024,869
2024,1013
2024,1505
2025,1023
2025,1154
2026,1683
2027,1034
2028,1016
2028,1083
2028,1506
2028,1555
2029,1733
2030,1026
2030,1220
2031,1649
2032,943
2032,1025
2032,1458
2032,1677
2033,1018
2034,1571
2035,918
2036,1572
2037,1683
2038,1005
2038,1575
2038,1650
2041,1649
2042,1012
2042,1216
2042,1541
2043,1000
2043,1038
2044,1600
2046,1714
2047,1566
2047,1713
2050,1486
2050,1537
2051,1534
2052,1535
2054,1204
2056,963
2056,1556
2059,1210
2061,1052
2061,1503
2062,1633
2062,1657
2064,1521
2065,1522
2066,1006
2067,1032
2068,1531
2068,1721
2069,1019
2069,1516
2069,1629
2070,1518
2071,1036
2071,1530
2072,1547
2073,1547
2073,1719
2074,1638
2075,1526
2078,1070
2079,1532
2079,1614
2080,1677
2081,1010
2081,1618
2082,1539
2083,1537
2083,1677
2084,1554
2085,781
2087,882
2087,1199
2087,1549
2088,863
2088,962
2089,1158
2089,1547
2092,826
2093,1698
2094,1094
2094,1663
2095,1089
2095,1664
2096,1730
2099,995
2100,1706
2102,1102
2102,1567
2102,1592
2103,874
2103,890
2103,977
2105,1649
2106,1060
2106,1628
2106,1650
2107,1034
2107,1627
2108,985
2108,1095
2109,962
2109,1579
2109,1717
2110,1642
2111,1669
2113,821
2114,1110
2115,1603
2116,1643
2119,1594
2119,1651
2120,1118
2122,883
2123,1716
2124,735
2124,1177
2124,1670
2124,1741
2125,1604
2126,1009
2126,1050
2126,1614
2126,1636
2127,888
2127,965
2127,1174
2127,1185
2128,1669
2128,1737
2129,1164
2129,1610
2131,1661
2131,1713
2132,1713
2132,1750
2133,1741
2133,1803
2135,1660
2135,1693
2136,1691
2137,1622
2139,1175
2140,1674
2140,1737
2141,1179
2142,1703
2143,1035
2143,1039
2143,1704
2144,1678
2147,1637
2149,702
2149,1770
2150,1116
2151,1644
2153,763
2153,785
2154,1705
2155,1688
2157,767
2158,1065
2159,639
2159,1700
2161,852
2161,1129
2165,1041
2166,1019
2166,1170
2167,1139
2167,1779
2168,1671
2171,1874
2173,1698
2174,1131
2175,954
2175,1039
2175,1166
2176,1134
2177,952
2177,1702
2178,1153
2178,1686
2179,1703
2180,1155
2182,1156
2182,1707
2184,1695
2184,1709
2185,1163
2185,1697
2188,941
2188,1701
2190,1704
2190,1714
2193,1707
2193,1852
2194,954
2194,1153
2196,1140
2196,1148
2198,767
2198,951
2199,1081
2200,1102
2201,1719
2202,1148
2202,1154
2203,1141
2203,1156
2206,786
2210,1004
2213,1119
2217,1012
2218,1151
2221,1144
2227,816
2227,1755
2233,655
2237,1038
2239,1059
2242,1080
2242,1910
2243,1141
2245,993
2246,1015
2252,1814
2254,1051
2259,1075
2259,1790
2269,1063
2269,1131
2273,1785
2273,1884
2274,884
2274,1119
2275,1857
2279,1022
2279,1985
2280,1127
2280,1789
2280,1894
2281,1012
2282,1781
2284,1864
2285,914
2288,992
2290,1929
2294,903
2295,804
2298,1121
2301,889
2302,1106
2302,1774
2302,1776
2303,905
2304,841
2305,998
2307,996
2307,1889
2309,869
2312,743
2313,1115
2318,942
2318,1025
2322,977
2323,956
2332,987
2334,1107
2336,829
2337,2147
2339,826
2341,722
2341,822
2341,1766
2342,1759
2345,632
2349,761
2353,755
2355,954
2357,808
2361,826
2361,2087
2362,709
2366,941
2366,1095
2366,1750
2366,2119
2367,959
2370,723
2372,954
2375,2059
2377,818
2378,1809
2380,1035
2381,873
2382,867
2384,919
2386,918
2386,1831
2387,1025
2387,1087
2387,1943
2389,1033
2389,1045
2390,842
2390,858
2391,1989
2393,815
2393,971
2394,2086
2396,812
2397,2100
2399,1737
2399,1812
2400,781
2400,906
2402,948
2403,928
2403,1766
2403,2031
2404,2094
2411,1078
2415,2005
2417,680
2417,2005
2419,939
2419,1840
2421,995
2424,1728
2427,839
