node_X_pix,node_Y_pix
1570,1388
1580,1552
1605,1437
1646,1518
1656,1339
1657,1535
1659,1469
1662,1271
1666,1574
1667,1467
1670,1446
1671,1456
1676,1442
1680,1464
1686,1399
1687,1398
1698,1562
1703,1526
1703,1588
1713,1326
1723,1336
1728,1478
1733,1303
1737,1453
1752,1514
1755,1487
1755,1501
1757,1485
1758,1165
1758,1820
1760,1328
1760,1510
1763,1460
1768,1360
1773,1062
1775,1321
1776,1251
1778,1255
1788,1646
1790,1449
1790,1491
1791,1311
1797,974
1798,1267
1798,1597
1799,1491
1800,1085
1800,1487
1800,1505
1801,1861
1802,1350
1802,1535
1803,1600
1804,1565
1805,1058
1808,1604
1809,1171
1816,1325
1818,1396
1822,1421
1822,1504
1824,1086
1825,1286
1827,1836
1828,1521
1829,1262
1834,1129
1835,1291
1836,1259
1838,1549
1839,1279
1839,1703
1844,1336
1844,1496
1845,1256
1845,1464
1848,1267
1849,1028
1853,1422
1854,1363
1854,1487
1854,1573
1855,1879
1856,1425
1856,1494
1858,1662
1859,1198
1862,1322
1862,1493
1863,1412
1863,1538
1864,1481
1866,1398
1866,1483
1868,1424
1869,1483
1872,1556
1872,1623
1874,1492
1875,978
1876,1666
1879,1357
1879,1389
1880,1693
1883,936
1884,1394
1888,1762
1889,1097
1890,1822
1892,1414
1894,1567
1895,1888
1897,1152
1897,1637
1899,1431
1901,1368
1902,1324
1903,1242
1903,1368
1904,1229
1909,1330
1913,1238
1913,1667
1915,1665
1915,1811
1917,1270
1917,1461
1919,1350
1920,1354
1920,1527
1921,1352
1923,1590
1924,1402
1924,1864
1925,1593
1925,1669
1926,1773
1927,1378
1928,1604
1928,1624
1928,1916
1930,1702
1932,1328
1933,1583
1934,1596
1935,1761
1935,1770
1938,1579
1940,1098
1940,1440
1942,1443
1942,1568
1943,1144
1944,1384
1946,1163
1946,1513
1946,1567
1947,1130
1947,1764
1950,1336
1950,1768
1951,1088
1951,1346
1951,1571
1952,1769
1953,1429
1954,1613
1955,1443
1958,1495
1959,1795
1960,1396
1960,1540
1960,1544
1961,1395
1961,1546
1962,1546
1962,1604
1964,1358
1964,1369
1964,1550
1964,1568
1964,1711
1966,1693
1967,1356
1967,1622
1968,1415
1972,1122
1974,1315
1976,999
1976,1306
1976,1493
1976,1616
1978,1408
1978,1491
1979,1783
1980,1377
1980,1444
1981,1236
1982,1397
1982,1447
1982,1572
1983,968
1983,1566
1983,1571
1983,1613
1983,1725
1984,1428
1984,1459
1985,1439
1987,1258
1988,1439
1988,1534
1989,1249
1989,1391
1989,1472
1990,1471
1990,1536
1993,1234
1994,1432
1994,1447
1995,1483
1997,1483
1997,1704
1998,1465
2000,1461
2000,1492
2005,1739
2006,1417
2007,1478
2008,1522
2009,1475
2010,1646
2011,1497
2013,1022
2014,974
2014,1024
2014,1446
2014,1589
2015,1487
2016,1472
2017,1088
2017,1648
2017,1709
2018,1493
2018,1594
2018,1660
2021,1508
2022,1442
2022,1509
2023,1019
2024,1037
2026,1028
2026,1509
2028,1030
2029,1653
2030,1028
2030,1187
2031,1021
2031,1574
2033,1460
2034,1042
2035,1576
2039,1036
2040,1016
2040,1652
2042,1603
2046,935
2047,1046
2050,1538
2052,1489
2053,1212
2055,1558
2057,1497
2058,1055
2058,1660
2062,1007
2062,1635
2064,1122
2065,1035
2065,1639
2065,1724
2066,974
2066,1534
2067,1640
2069,1642
2070,1041
2070,1550
2072,1550
2075,1073
2076,1545
2077,1617
2077,1690
2079,1621
2081,914
2081,1541
2081,1681
2082,1539
2082,1689
2083,1201
2083,1537
2086,964
2091,1666
2092,1667
2092,1713
2095,1094
2097,997
2099,1098
2099,1563
2099,1707
2100,1595
2101,1105
2102,1062
2103,1632
2103,1652
2103,1653
2103,1720
2104,1571
2105,989
2105,1037
2105,1722
2106,1108
2106,1630
2108,1646
2109,1579
2111,1112
2112,1113
2114,1646
2115,1106
2117,1597
2117,1655
2118,1122
2119,1594
2122,1719
2123,1639
2123,1674
2124,1011
2124,1053
2124,1185
2125,1673
2126,1178
2127,1167
2127,1716
2129,941
2129,1664
2130,1717
2131,1045
2131,1612
2131,1697
2132,1027
2134,1663
2135,1689
2135,1699
2136,1110
2137,1177
2138,1624
2138,1640
2138,1679
2140,1042
2140,1681
2140,1709
2141,1643
2142,1654
2143,1631
2147,1642
2148,1119
2148,1639
2149,1710
2150,1643
2153,1691
2155,1068
2156,889
2156,926
2157,1654
2157,1702
2159,1132
2160,1746
2162,1171
2163,1043
2164,1142
2167,1669
2172,1133
2172,1167
2173,957
2173,1042
2173,1137
2175,1700
2176,1156
2178,1158
2180,1160
2181,1164
2181,1691
2189,1715
2190,1159
2191,1161
2192,1157
2193,1133
2193,1707
2194,972
2194,1144
2194,1153
2195,955
2195,1159
2195,1725
2196,1084
2198,1105
2199,1721
2200,1154
2201,1144
2201,1719
2202,1156
2207,1007
2212,801
2215,1018
2217,1770
2225,1752
2252,1055
2253,1791
2257,1804
2266,1066
2267,1098
2271,887
2274,1129
2277,1797
2280,1782
2282,917
2287,996
2296,789
2299,893
2299,1775
2300,1779
2303,1001
2305,1118
2315,1028
2316,945
2320,852
2321,959
2329,990
2331,1108
2342,1759
2343,1759
2343,1847
2353,958
2356,834
2360,1752
2362,963
2362,1753
2364,1096
2378,876
2378,1047
2380,1923
2382,1047
2383,921
2383,1835
2384,1083
2384,1088
2385,921
2385,1058
2386,1047
2390,1086
2395,1814
2396,1739
2398,951
2399,851
2401,1770
2408,1079
2417,942
2417,1845
2419,999
2423,1729
2426,1879
2434,999
2437,886
2437,986
2441,1022
2442,1067
2443,980
2445,1747
2447,1037
2448,879
2448,1029
2450,973
2451,1837
2453,1046
2456,1780
2458,1063
2461,1047
2467,1077
2472,980
2472,1821
2478,939
2481,1065
2484,1103
2492,1050
2497,1039
2497,1069
2498,1036
2498,1069
2502,808
2503,1131
2505,1045
2507,1043
2508,1075
2510,1142
2511,1064
2513,1062
2513,1133
2513,1695
2514,1703
2525,1165
2528,1138
2530,1172
2534,1092
2536,1686
2540,1723
2541,1073
2544,1070
2552,1205
2554,1050
2555,922
2556,856
2558,1048
2564,1225
2565,1042
2567,1224
2568,884
2569,896
2570,1814
2575,1241
2576,1819
2578,1826
2579,981
2579,1122
2580,890
2580,1236
2580,1670
2581,1158
2587,918
2588,1034
2590,1082
2592,1266
2593,929
2593,1103
2594,1129
2594,1859
2595,1065
2595,1096
2596,988
2596,990
2596,1133
2598,1038
2598,1275
2600,954
2600,1025
2600,1120
2602,847
2603,1283
2603,1704
2604,1661
2606,1003
2606,1275
2607,1288
2609,1224
2609,1276
2613,1868
2619,977
2621,1232
2622,1776
2623,973
2623,1671
2623,1682
2625,1155
2625,1246
2625,1678
2626,1228
2627,1319
2629,1213
2630,1133
2631,1215
2634,1170
2634,1331
2640,1240
2642,1176
2643,1238
2646,1177
2649,1206
2650,1314
2653,932
2654,1077
2654,1108
2654,1187
2655,1830
2656,876
2656,1135
2656,1363
2657,1155
2657,1181
2658,1156
2661,1021
2664,1171
2665,1133
2667,1017
2667,1103
2669,1011
2669,1383
2670,1381
2671,1291
2671,1380
2672,1157
2672,1378
2673,978
2674,1115
2675,1160
2675,1744
2681,1219
2681,1299
2681,1324
2682,1138
2683,1301
2684,1248
2684,1338
2684,1754
2685,1408
2686,1099
2686,1284
2687,1046
2690,1015
2690,1743
2700,1398
2702,1167
2703,1277
2703,1435
2703,1624
2705,1305
2707,980
2708,1247
2708,1408
2708,1628
2709,1386
2710,1113
2710,1319
2711,1702
2713,1226
2713,1785
2715,1250
2716,1071
2718,1122
2718,1322
2719,1334
2725,1394
2727,1471
2731,1357
2732,1313
2733,1364
2734,1304
2738,1201
2739,1489
2740,1326
2741,1459
2745,1240
2747,1306
2750,1606
2751,1608
2753,1264
2755,1396
2758,1485
2761,1358
2764,1414
2765,1528
2767,1414
2768,1533
2770,1261
2770,1525
2771,1519
2772,1148
2774,1179
2775,1010
2775,1308
2776,1238
2778,1395
2785,1433
2786,1430
2788,1063
2790,1119
2794,1250
2798,1207
2798,1282
2801,1397
2803,1143
2804,1380
2805,1342
2805,1394
2818,1392
2819,1171
2819,1332
2820,1231
2820,1258
2820,1474
2823,1225
2825,1218
2826,1394
2828,1257
2828,1429
2833,1190
2833,1261
2836,1426
2844,1373
2854,1435
2855,1380
2859,1433
2860,1402
2860,1410
2864,1389
2864,1398
2866,1124
2867,1377
2867,1415
2868,1332
2877,1406
2899,1443
2909,1480
2914,1358
2936,1315
2943,1275
2973,1449
2975,1506
2987,1397
3004,1465
3021,1534
3029,1563
3032,1424
3038,1472
3087,1566
2341,1397
