node_X_pix,node_Y_pix
1327,1526
1336,1392
1350,1465
1381,1338
1388,1576
1395,1298
1398,1398
1402,1401
1404,1390
1407,1396
1410,1554
1413,1265
1432,1314
1488,1562
1491,1140
1494,1277
1503,1442
1503,1478
1505,1227
1506,1483
1507,1430
1507,1436
1508,1429
1508,1489
1509,1470
1509,1490
1515,1386
1515,1678
1518,1383
1522,1127
1525,1398
1530,1327
1533,1490
1533,1655
1536,1479
1538,1646
1541,1309
1543,1305
1544,1178
1544,1653
1545,1301
1547,1276
1549,1605
1550,1275
1552,1382
1552,1437
1554,1273
1555,1428
1559,1299
1560,1434
1561,1301
1561,1528
1563,1195
1563,1456
1565,1308
1566,1201
1569,1639
1570,1299
1571,1452
1573,1252
1573,1570
1575,1442
1577,1281
1581,1343
1582,1411
1582,1489
1582,1546
1583,1442
1583,1451
1586,1339
1592,1278
1593,1292
1593,1771
1596,1281
1597,1543
1598,1636
1599,1380
1601,1153
1604,1454
1607,1130
1608,1443
1608,1451
1608,1580
1611,1280
1614,1574
1616,1582
1617,1383
1617,1480
1618,1477
1623,1744
1624,1441
1625,1583
1626,1341
1629,1440
1629,1739
1631,1591
1632,1445
1634,1593
1634,1837
1635,1495
1639,1429
1640,1436
1640,1602
1641,1437
1642,1759
1647,1301
1648,1271
1648,1464
1649,1291
1650,1259
1650,1273
1650,1282
1650,1308
1651,1151
1652,1323
1652,1415
1652,1439
1652,1598
1653,1140
1653,1598
1654,1329
1655,911
1655,1328
1655,1422
1658,1290
1660,1420
1660,1530
1661,1340
1662,1266
1662,1326
1662,1421
1662,1437
1662,1446
1664,1146
1664,1591
1665,1217
1667,1317
1668,1115
1668,1583
1669,1568
1671,1566
1673,799
1673,1592
1674,1563
1674,1628
1674,1736
1675,1573
1677,1146
1679,1437
1679,1564
1680,1403
1682,1459
1683,1524
1684,1784
1685,1315
1685,1916
1685,1921
1688,1393
1688,1920
1689,1148
1689,1550
1690,1392
1692,1316
1695,1541
1697,1946
1701,1534
1702,1319
1703,1551
1704,1228
1704,1244
1705,1314
1705,1520
1705,1583
1705,1975
1706,1796
1706,1805
1707,1558
1707,1573
1711,1582
1712,1554
1713,1565
1715,1443
1715,1452
1716,1092
1716,1148
1716,1442
1716,1562
1716,1802
1718,1637
1719,1484
1720,1546
1724,1539
1725,1177
1725,1482
1725,1538
1728,1155
1728,1180
1730,1472
1731,1152
1731,1165
1732,1169
1735,1558
1735,1955
1736,999
1736,1297
1736,1446
1737,899
1737,1121
1739,1417
1742,1126
1742,1158
1743,1457
1743,1522
1743,1561
1743,1572
1745,1447
1745,1459
1746,1927
1751,1738
1752,1378
1754,1509
1754,1510
1755,923
1756,1274
1756,1494
1757,1452
1757,1481
1758,1567
1759,1253
1759,1480
1761,962
1761,1303
1763,1322
1764,1454
1764,1504
1766,1552
1767,1990
1768,1252
1768,1448
1769,1259
1770,1254
1770,1300
1770,1354
1770,1975
1773,1302
1774,1242
1775,1448
1775,1558
1776,1459
1776,1542
1776,1757
1776,1948
1776,1986
1777,1367
1779,1640
1780,1943
1782,1111
1782,1251
1782,1551
1782,1553
1784,1321
1786,1744
1788,1462
1788,1777
1789,1599
1789,1628
1792,1306
1792,1443
1793,1486
1794,1134
1795,1187
1795,1271
1795,1481
1795,1639
1796,1640
1799,1137
1800,1501
1800,1591
1801,1605
1802,1079
1802,1261
1802,1342
1802,1486
1802,1499
1803,1481
1804,974
1804,1345
1805,1560
1806,976
1806,1530
1807,976
1807,1017
1807,1057
1808,861
1809,950
1809,958
1809,1542
1811,1333
1812,1166
1813,1454
1814,949
1814,1099
1814,1316
1816,960
1817,1318
1818,811
1818,955
1818,1510
1819,1455
1819,1917
1820,1391
1820,1446
1821,1076
1823,1256
1823,1792
1824,1416
1825,1497
1827,917
1827,1083
1828,1193
1829,1830
1831,1084
1831,1251
1832,1758
1835,1655
1835,1896
1836,1002
1836,1692
1836,1946
1837,1124
1838,1286
1839,1253
1840,763
1840,1767
1841,1544
1841,1702
1842,846
1842,1252
1843,1757
1844,1316
1844,1758
1845,889
1846,1077
1846,1090
1846,1331
1846,1490
1847,1459
1847,1735
1849,1479
1849,1742
1851,1023
1851,1540
1851,1545
1853,1398
1854,1880
1855,942
1855,1734
1856,1092
1856,1417
1856,1567
1859,1191
1859,1420
1859,1875
1860,1408
1860,1485
1860,1487
1860,1659
1861,910
1861,933
1861,1658
1863,1082
1863,1644
1863,1924
1864,1318
1865,970
1865,1406
1865,1532
1865,2031
1866,1395
1866,1477
1867,990
1867,1197
1867,1393
1867,1726
1868,1418
1869,987
1869,1063
1869,1094
1871,1182
1872,984
1872,1269
1872,1477
1873,1916
1873,1928
1874,975
1874,1270
1874,1617
1874,1802
1875,1487
1875,1930
1876,973
1876,1920
1878,1260
1878,1927
1879,1172
1880,1349
1881,958
1881,1383
1881,1926
1884,933
1884,1737
1885,915
1885,1162
1886,1389
1890,2009
1891,949
1891,954
1891,1238
1892,1091
1893,1817
1894,1408
1894,2033
1896,886
1896,1166
1896,1239
1897,976
1897,1562
1899,1146
1901,981
1901,1426
1902,1292
1903,934
1904,1362
1905,1318
1905,1362
1906,870
1908,896
1908,927
1908,1539
1910,1670
1910,1865
1911,1302
1911,1324
1913,1686
1915,979
1915,1660
1916,1231
1917,916
1917,1296
1917,1658
1921,1344
1922,846
1922,1348
1923,1346
1925,1585
1926,929
1926,1397
1926,1686
1926,1859
1927,1587
1928,1464
1928,1662
1928,1767
1929,837
1929,1169
1929,1371
1929,1596
1930,1619
1932,1695
1933,1323
1933,1596
1933,1753
1936,1577
1936,1590
1936,1765
1937,1756
1939,1574
1939,1656
1939,1737
1942,1093
1942,1435
1942,1723
1944,1311
1944,1437
1945,745
1945,1379
1945,1563
1945,1735
1946,1139
1948,1123
1948,1287
1948,1455
1948,1507
1949,1158
1949,1561
1951,1758
1952,1080
1953,1333
1953,1565
1953,1764
1954,1076
1954,1691
1954,1761
1955,818
1956,994
1956,1339
1957,1608
1957,1700
1958,1321
1960,1539
1961,1489
1961,1545
1962,1537
1962,1702
1962,1789
1963,1391
1964,1122
1964,1366
1964,1390
1964,1537
1964,1564
1965,1599
1966,1706
1967,1347
1967,1356
1967,1539
1967,1562
1968,804
1969,1410
1969,1617
1969,1699
1969,1708
1970,1007
1970,1145
1971,1705
1972,1700
1973,1004
1973,1115
1974,1313
1974,1701
1975,996
1976,1370
1978,793
1978,1298
1978,1610
1979,990
1979,992
1979,1487
1980,1486
1981,1122
1981,1403
1981,1691
1981,1778
1983,820
1983,907
1983,1438
1983,1449
1984,793
1984,1392
1984,1566
1984,1719
1985,779
1985,1441
1985,1560
1985,1565
1986,926
1986,956
1986,1421
1986,1453
1986,1607
1987,859
1987,1434
1988,1253
1988,1389
1989,1434
1990,1528
1991,1242
1991,1467
1992,1530
1993,1465
1995,854
1995,1427
1995,1442
1996,1086
1996,1441
1997,926
1997,1477
1998,1699
1999,972
1999,1478
1999,1701
2000,741
2000,913
2000,1460
2002,1456
2002,1487
2003,1231
2005,1416
2007,959
2008,877
2008,878
2008,1734
2010,1024
2010,1516
2011,1470
2011,1489
2012,1640
2013,1012
2014,1061
2014,1083
2014,1470
2014,1492
2015,1479
2016,1584
2017,1441
2017,1642
2018,971
2018,1061
2019,1438
2020,1487
2020,1589
2021,1007
2021,1654
2022,1501
2023,1010
2023,1061
2024,1020
2024,1151
2024,1503
2026,1031
2027,1730
2028,1014
2028,1080
2028,1504
2028,1553
2028,1679
2030,939
2030,1024
2030,1217
2030,1220
2031,1458
2031,1647
2032,941
2032,1023
2032,1458
2033,1016
2033,1569
2036,916
2038,1571
2038,1648
2039,1211
2040,1542
2041,1216
2041,1647
2042,1010
2043,1035
2043,1210
2044,1215
2044,1477
2044,1598
2045,1209
2045,1712
2047,851
2047,1214
2047,1710
2048,1208
2049,1213
2049,1485
2050,1538
2051,1532
2052,1533
2054,1204
2055,960
2057,1553
2059,1210
2060,1502
2061,1654
2062,1050
2062,1630
2063,1517
2064,1519
2066,735
2066,1003
2066,1521
2067,1030
2067,1529
2067,1718
2068,1514
2068,1528
2069,1017
2069,1516
2070,1518
2071,1034
2072,1545
2074,1543
2074,1717
2075,1526
2078,1068
2079,1069
2079,1612
2079,1675
2081,1191
2081,1616
2082,1536
2082,1674
2083,1006
2083,1201
2084,1553
2085,1541
2086,879
2086,1547
2086,1556
2087,1155
2088,860
2088,960
2088,1546
2089,1074
2090,1549
2090,1554
2092,823
2092,1552
2093,1085
2093,1197
2093,1554
2093,1695
2094,1092
2094,1662
2095,1087
2095,1661
2095,1707
2096,1728
2098,992
2100,1565
2101,1623
2101,1703
2102,1101
2102,1590
2103,872
2103,975
2104,748
2105,1647
2106,1058
2106,1626
2106,1648
2107,805
2107,1031
2107,1625
2107,1714
2108,983
2108,1610
2108,1715
2109,960
2109,1094
2109,1579
2110,1640
2111,877
2111,1667
2113,1108
2114,1824
2115,1600
2115,1641
2116,1105
2117,1100
2118,1122
2119,1594
2119,1649
2122,879
2123,1600
2123,1668
2123,1714
2124,1739
2125,1174
2126,1006
2126,1048
2126,1611
2126,1634
2127,886
2127,963
2127,1117
2127,1172
2127,1185
2127,1666
2128,1608
2129,1161
2129,1710
2129,1735
2131,1658
2132,628
2132,742
2132,1039
2132,1738
2132,1748
2133,1020
2133,1711
2133,1747
2135,1620
2135,1658
2135,1689
2138,1104
2139,775
2139,1173
2140,1673
2140,1735
2142,1037
2142,1179
2142,1675
2142,1702
2143,1034
2143,1742
2145,1635
2149,703
2149,1776
2150,1114
2150,1643
2153,761
2153,782
2154,1703
2155,1685
2157,643
2157,765
2157,1062
2158,1698
2161,849
2161,1127
2165,617
2165,1039
2166,1017
2166,1136
2166,1777
2167,1669
2168,1169
2172,1695
2174,1128
2175,951
2175,1166
2176,1131
2177,1035
2177,1685
2178,949
2178,1151
2179,1703
2180,1153
2182,1154
2184,1163
2185,1697
2187,1711
2188,939
2191,1705
2191,1845
2192,952
2195,1137
2195,1756
2196,1146
2196,1849
2197,948
2198,765
2199,1079
2200,1100
2200,1717
2201,1852
2202,1146
2203,1138
2203,1156
2205,783
2210,1001
2213,1117
2217,1010
2219,1150
2221,1142
2222,1756
2225,1752
2227,814
2233,653
2237,1036
2237,1143
2238,1134
2239,1057
2241,1909
2243,1077
2243,1135
2244,990
2245,1014
2245,1140
2251,1138
2254,1050
2256,1791
2258,1790
2259,1073
2269,1060
2270,1131
2273,1881
2274,882
2274,1117
2275,1855
2279,1020
2279,1891
2280,1782
2281,1127
2282,1010
2284,912
2284,1862
2284,1905
2284,1980
2289,990
2289,1896
2295,802
2295,900
2299,650
2299,1120
2300,887
2301,1103
2303,850
2303,903
2306,995
2307,895
2307,994
2309,867
2312,741
2314,1114
2318,939
2318,1022
2322,975
2323,677
2323,954
2331,985
2333,898
2335,826
2335,1107
2339,824
2341,820
2342,719
2348,918
2349,759
2350,2136
2352,754
2353,615
2354,952
2357,806
2359,800
2361,707
2361,824
2361,2085
2366,938
2366,1095
2367,937
2367,956
2368,1749
2369,2100
2371,721
2372,952
2375,2056
2377,815
2377,1830
2380,1032
2381,812
2381,871
2382,697
2382,864
2384,916
2385,1088
2386,915
2386,1830
2387,709
2387,1022
2387,1941
2389,1030
2389,1043
2390,840
2390,856
2391,1987
2392,813
2393,2084
2396,810
2399,1737
2399,1809
2400,904
2400,2031
2400,2088
2402,772
2402,946
2402,961
2403,925
2403,1764
2405,2095
2409,1079
2414,2003
2415,2041
2416,2124
2417,2003
2418,1837
2419,937
2421,993
2422,2011
2426,836
2427,1727
2432,668
2434,1975
2436,902
2436,993
2436,1939
2437,954
2438,1928
2439,698
2439,983
2440,1022
2441,1067
2441,2032
2442,876
2443,822
2443,1010
2444,2090
2445,843
2445,1018
2446,1742
2447,1931
2448,872
2449,1031
2449,1719
2450,873
2452,770
2452,826
2452,909
2452,1847
2452,2052
2453,815
2453,967
2454,1038
2454,1040
2457,821
2457,1809
2459,1811
2459,1852
2461,1799
2462,1069
2464,1048
2464,1067
2464,1713
2465,1812
2466,1076
2466,1715
2466,1798
2467,889
2467,914
2467,1034
2471,1071
2473,859
2476,975
2476,2083
2479,1929
2480,935
2482,849
2482,1706
2482,1711
2483,816
2483,1061
2484,1928
2485,1104
2489,1929
2490,857
2490,871
2491,843
2491,1825
2493,1044
2494,894
2494,1924
2495,849
2495,1119
2496,1763
2499,1064
2500,884
2500,1064
2502,1129
2502,1759
2503,1760
2503,1882
2503,1887
2508,1123
2508,1945
2510,1069
2512,1058
2512,1866
2513,1695
2514,825
2514,1056
2515,1992
2516,1913
2519,1910
2524,1738
2527,812
2527,1907
2528,1169
2528,1926
2531,1132
2531,1167
2532,799
2533,1016
2536,1089
2537,836
2539,1685
2539,1709
2542,1716
2543,809
2543,1041
2543,1714
2544,1067
2544,1886
2545,1066
2546,2015
2547,1722
2550,1203
2555,741
2556,1761
2557,917
2558,848
2558,849
2558,1678
2559,1045
2559,1680
2561,1044
2562,728
2562,1221
2563,803
2564,1041
2565,801
2565,824
2566,1824
2567,837
2567,1925
2569,1026
2569,1217
2569,1826
2569,1827
2570,891
2570,1803
2571,2056
2572,920
2573,1237
2573,1810
2574,857
2575,1037
2577,826
2577,837
2579,852
2579,934
2580,976
2581,833
2581,1117
2581,1987
2582,1230
2582,1821
2583,804
2583,1152
2583,1669
2586,913
2587,1837
2589,1725
2590,714
2590,1840
2592,697
2592,1076
2594,921
2595,1097
2596,1091
2596,1123
2596,1750
2597,983
2597,984
2597,1059
2598,1128
2599,909
2599,1027
2600,1837
