node_Degree,node_Accessibility,node_ID
3,0.22480344772338867,1
2,0.22141282260417938,2
3,0.21993793547153473,3
1,0.2668696343898773,4
1,0.23765011131763458,5
1,0.28597068786621094,6
1,0.22666017711162567,7
3,0.30577608942985535,8
3,0.312691330909729,9
1,0.25101280212402344,10
2,0.31983882188796997,11
2,0.31423836946487427,12
3,0.33573779463768005,13
3,0.33286479115486145,14
1,0.18814682960510254,15
3,0.29634204506874084,16
3,0.3390805721282959,17
3,0.3108093738555908,18
3,0.2856292426586151,19
3,0.34228184819221497,20
2,0.3414325714111328,21
3,0.3448144793510437,22
3,0.31019699573516846,23
3,0.3108576834201813,24
2,0.30663949251174927,25
2,0.3053351938724518,26
2,0.3559320867061615,27
3,0.3259546160697937,28
1,0.06581224501132965,29
2,0.3039890229701996,30
3,0.31366729736328125,31
3,0.357809454202652,32
3,0.31971657276153564,33
2,0.3644787073135376,34
3,0.3558986783027649,35
3,0.3160198926925659,36
2,0.3667423725128174,37
3,0.36118143796920776,38
2,0.30995818972587585,39
2,0.3689562678337097,40
2,0.32771652936935425,41
3,0.35902896523475647,42
1,0.023790528997778893,43
1,0.17966225743293762,44
2,0.3726951479911804,45
3,0.346395343542099,46
3,0.36702877283096313,47
3,0.3662842810153961,48
3,0.35402989387512207,49
2,0.37611880898475647,50
2,0.37631461024284363,51
3,0.37333109974861145,52
2,0.3808888792991638,53
1,0.2702246308326721,54
1,0.26580363512039185,55
2,0.3414975106716156,56
3,0.38351762294769287,57
2,0.3864854872226715,58
1,0.054134126752614975,59
1,0.256568044424057,60
2,0.38739970326423645,61
3,0.2317368984222412,62
3,0.23231233656406403,63
2,0.2349766492843628,64
2,0.3644319772720337,65
2,0.39743974804878235,66
3,0.243394136428833,67
2,0.39981991052627563,68
2,0.40722939372062683,69
1,0.38613688945770264,70
2,0.41132038831710815,71
3,0.30502620339393616,72
2,0.4133969247341156,73
2,0.31002047657966614,74
3,0.31651991605758667,75
3,0.31959232687950134,76
3,0.3464135229587555,77
2,0.4142870306968689,78
3,0.3329239785671234,79
3,0.33764585852622986,80
3,0.32553428411483765,81
3,0.3700648248195648,82
2,0.39362525939941406,83
3,0.36724820733070374,84
3,0.37060290575027466,85
2,0.3775192201137543,86
2,0.4166094660758972,87
1,0.2866661250591278,88
3,0.35478082299232483,89
3,0.3149765729904175,90
3,0.3597414493560791,91
3,0.35653185844421387,92
2,0.3677956163883209,93
3,0.35038918256759644,94
2,0.3654424846172333,95
2,0.3614412546157837,96
3,0.3432324528694153,97
3,0.3473089039325714,98
3,0.4052657186985016,99
3,0.3311628997325897,100
2,0.4178304970264435,101
3,0.34755977988243103,102
2,0.3509368300437927,103
1,0.140670508146286,104
3,0.323925644159317,105
1,0.0,106
2,0.3368445038795471,107
2,0.41930174827575684,108
3,0.31709879636764526,109
3,0.3150988519191742,110
2,0.328571081161499,111
2,0.31924381852149963,112
1,0.3898800015449524,113
1,0.0,114
2,0.31356656551361084,115
1,0.008787035010755062,116
2,0.4246636629104614,117
2,0.4263918101787567,118
2,0.3399212062358856,119
1,0.30982351303100586,120
1,0.02020592987537384,121
2,0.3706914186477661,122
1,0.012719030492007732,123
2,0.35348835587501526,124
2,0.336255818605423,125
1,0.19284656643867493,126
2,0.3329814076423645,127
1,0.3203484117984772,128
2,0.3520035147666931,129
2,0.35639622807502747,130
1,0.07104137539863586,131
1,0.20098304748535156,132
2,0.39644670486450195,133
1,0.3786071836948395,134
1,0.0879826694726944,135
2,0.40855440497398376,136
2,0.3334203362464905,137
1,0.3607836961746216,138
2,0.41829681396484375,139
2,0.3316527009010315,140
2,0.4056300222873688,141
2,0.331097275018692,142
1,0.3140780031681061,143
1,0.009430686011910439,144
2,0.3942260444164276,145
3,0.35693973302841187,146
1,0.029736556112766266,147
1,0.30109161138534546,148
2,0.3668513596057892,149
1,0.2531862258911133,150
1,0.27765151858329773,151
2,0.34530213475227356,152
2,0.27150219678878784,153
1,0.07289019972085953,154
1,0.20943652093410492,155
2,0.32204514741897583,156
1,0.03587518259882927,157
1,0.031571369618177414,158
2,0.2794029712677002,159
2,0.2776341140270233,160
2,0.24729731678962708,161
1,0.12729893624782562,162
3,0.2618567943572998,163
2,0.24846409261226654,164
1,0.016450153663754463,165
1,0.18245074152946472,166
63,65535.0,167
