node_X_pix,node_Y_pix
1644,1388
1653,1540
1681,1551
1692,1449
1702,1529
1711,1477
1726,1554
1730,1494
1742,1578
1751,1517
1757,1433
1758,1446
1761,1434
1762,1461
1762,1511
1764,1311
1765,1457
1775,1343
1790,1451
1790,1493
1799,1494
1799,1595
1800,1489
1800,1507
1802,1352
1802,1537
1806,1173
1808,1101
1818,1398
1822,1507
1823,1837
1833,1310
1834,1293
1835,1263
1842,1378
1843,1338
1843,1562
1844,1498
1845,1467
1845,1633
1846,1258
1847,1269
1848,1024
1850,1100
1852,1424
1852,1438
1853,1490
1856,1428
1856,1496
1859,1731
1860,1540
1862,1325
1862,1413
1862,1482
1866,1427
1868,1485
1868,1492
1870,1857
1871,1187
1877,1559
1879,1392
1889,1099
1889,1895
1890,1825
1893,1417
1894,1570
1896,1154
1898,1432
1899,992
1900,1370
1902,1325
1909,1333
1911,1239
1919,1352
1921,1354
1922,1592
1925,1597
1926,1776
1927,1380
1928,1606
1932,1330
1933,1599
1934,1585
1935,1690
1938,1581
1940,1100
1940,1443
1940,1767
1942,1445
1942,1571
1943,1147
1943,1294
1943,1475
1944,1704
1945,1165
1946,1130
1947,1570
1948,1768
1949,1338
1950,1348
1950,1573
1951,1771
1954,1352
1954,1615
1959,1547
1959,1797
1960,1398
1961,1399
1961,1549
1962,1549
1962,1606
1964,1367
1964,1552
1964,1571
1965,1352
1966,1625
1968,1358
1968,1417
1970,1013
1973,1319
1975,1308
1975,1369
1975,1618
1975,1689
1976,1495
1977,1494
1978,1411
1978,1785
1979,1575
1980,1446
1981,1239
1981,1400
1982,1449
1982,1569
1982,1573
1983,1429
1983,1615
1984,1462
1985,1441
1987,1260
1987,1442
1988,1536
1989,1250
1989,1474
1990,1473
1990,1538
1990,1577
1991,1394
1992,1237
1993,1450
1994,1434
1994,1449
1994,1707
1995,1485
1996,1486
1998,1468
2000,1494
2000,1566
2007,1419
2007,1743
2008,993
2008,1478
2009,1525
2009,1648
2011,1499
2012,1477
2014,1592
2017,1088
2017,1596
2018,1495
2020,1511
2022,1510
2023,1444
2025,1656
2026,1213
2026,1511
2031,1220
2031,1577
2034,1461
2035,1038
2035,1578
2036,1017
2041,1200
2041,1655
2042,1605
2043,1041
2046,1049
2050,1540
2052,1212
2052,1489
2055,1494
2056,1663
2057,1057
2057,1559
2063,1636
2065,1535
2067,1537
2068,1042
2069,952
2070,1552
2074,1076
2076,1620
2077,1685
2079,1202
2079,1623
2082,1541
2091,1670
2091,1715
2092,1669
2097,1711
2099,1101
2099,1563
2100,1106
2100,1598
2102,1065
2102,1654
2103,991
2103,1634
2103,1655
2104,1723
2105,1039
2105,1724
2106,1574
2106,1632
2107,1609
2107,1648
2111,1581
2112,1114
2112,1116
2113,1650
2115,1110
2116,1656
2117,1124
2120,1596
2121,968
2122,1015
2122,1641
2122,1676
2124,1055
2124,1675
2126,1185
2126,1719
2128,1666
2131,1612
2133,1699
2134,1665
2135,1112
2138,1681
2139,1044
2139,1683
2140,1712
2142,1630
2147,1121
2150,1643
2152,1645
2154,1693
2155,1069
2157,1704
2159,1135
2160,1172
2160,1659
2162,918
2163,1677
2164,1144
2166,1678
2168,1671
2170,966
2171,1136
2173,1139
2174,1680
2174,1702
2175,1158
2177,1059
2179,1165
2179,1688
2182,1707
2189,1702
2190,1717
2192,1157
2192,1160
2193,1728
2194,1133
2194,1709
2195,1150
2195,1159
2196,1086
2197,1723
2198,1108
2199,1150
2202,1156
2203,1721
2240,847
2244,1118
2247,1055
2252,1126
2260,1116
2266,1068
2271,889
2274,1129
2280,1014
2282,837
2282,919
2299,1775
2299,1782
2302,1003
2303,882
2303,915
2304,1118
2314,1030
2315,944
2321,961
2329,991
2330,1108
2344,1758
2352,961
2352,996
2354,869
2357,1753
2359,898
2363,1096
2365,1090
2371,1093
2375,1069
2381,881
2383,922
2383,1837
2384,1083
2384,1088
2387,956
2390,1086
2394,1818
2396,1739
2401,1773
2408,1079
2415,928
2416,1841
2420,1002
2421,1729
2433,1001
2435,975
2442,1067
2444,1807
2448,880
2453,1047
2458,1760
2459,1064
2460,1049
2468,1078
2472,1762
2483,1066
2484,1103
2486,1101
2498,1045
2499,1070
2503,889
2504,1133
2508,1077
2510,1067
2524,1163
2527,1140
2530,1173
2533,1094
2534,1687
2540,1726
2541,1052
2548,1061
2552,1205
2554,1053
2556,925
2557,895
2558,1052
2563,931
2565,1226
2566,1044
2568,1224
2570,1233
2571,1819
2573,1230
2576,1242
2577,1671
2579,984
2579,1017
2579,1124
2582,1159
2582,1238
2585,1116
2592,1106
2593,1065
2593,1268
2594,1131
2595,1097
2595,1135
2596,1036
2597,1125
2597,1664
2599,1277
2601,1121
2604,1003
2604,1285
2605,1709
2607,1288
2607,1666
2608,1281
2609,945
2609,1227
2609,1279
2610,1659
2611,1185
2614,1155
2614,1657
2617,1821
2620,1139
2620,1236
2620,1668
2622,975
2622,1778
2625,1247
2627,1160
2627,1232
2628,1321
2629,1218
2631,1216
2636,1333
2636,1697
2636,1811
2639,1242
2640,1178
2649,1239
2652,1034
2652,1207
2653,1112
2655,1138
2655,1185
2656,1137
2656,1157
2657,1156
2657,1365
2659,1077
2663,1172
2672,1161
2673,1295
2677,1748
2681,1141
2683,1221
2683,1302
2685,1287
2685,1367
2686,1252
2686,1409
2688,1093
2699,1401
2702,1280
2702,1432
2707,1309
2709,1250
2710,1321
2711,1036
2711,1278
2711,1388
2712,1253
2718,1337
2719,1253
2728,1472
2731,1353
2734,1365
2741,1269
2741,1492
2743,1460
2745,1096
2746,1241
2746,1308
2759,1399
2759,1486
2764,1360
2764,1527
2769,1526
2784,1311
2786,1435
2800,1380
2803,1399
2807,1345
2809,1241
2809,1434
2815,1445
2817,1334
2821,1476
2823,1396
2826,1433
2830,1147
2831,1217
2833,1366
2847,1298
2863,1414
2878,1341
2909,1391
2910,1482
2976,1447
2978,1510
3010,1493
3014,1530
2340,1397
