node_Degree,node_Accessibility,node_ID
1,0.07579634338617325,1
1,0.24882856011390686,2
1,0.1931716650724411,3
1,0.26261329650878906,4
1,0.25308308005332947,5
3,0.324221670627594,6
1,0.09799634665250778,7
3,0.3087647259235382,8
3,0.32988986372947693,9
2,0.31997039914131165,10
2,0.32620906829833984,11
3,0.33706361055374146,12
3,0.33732908964157104,13
2,0.3174933195114136,14
2,0.3334588408470154,15
3,0.3426147997379303,16
3,0.34161847829818726,17
3,0.3395901024341583,18
3,0.29776427149772644,19
2,0.33766230940818787,20
2,0.33934181928634644,21
3,0.287611722946167,22
3,0.3460378050804138,23
3,0.3440568149089813,24
3,0.3513854146003723,25
3,0.3475762903690338,26
2,0.3503561317920685,27
3,0.3158191442489624,28
2,0.3091448247432709,29
1,0.05321862921118736,30
2,0.30827227234840393,31
2,0.36019760370254517,32
1,0.2790261507034302,33
2,0.3061545491218567,34
3,0.3213871717453003,35
3,0.3261494040489197,36
3,0.32314762473106384,37
2,0.37174493074417114,38
1,0.2012537121772766,39
2,0.3118517994880676,40
3,0.3655777871608734,41
2,0.37984931468963623,42
3,0.37571385502815247,43
2,0.3267790675163269,44
3,0.3634074926376343,45
1,0.06675928086042404,46
2,0.382211297750473,47
3,0.37919849157333374,48
1,0.08185125887393951,49
2,0.3382348120212555,50
2,0.38690394163131714,51
3,0.22093097865581512,52
3,0.36796554923057556,53
2,0.20214463770389557,54
3,0.38400983810424805,55
2,0.39078375697135925,56
2,0.34913551807403564,57
3,0.2309063822031021,58
3,0.385396808385849,59
2,0.3973836302757263,60
1,0.02563992515206337,61
1,0.2748012840747833,62
1,0.3725495934486389,63
2,0.4019215404987335,64
2,0.40711385011672974,65
1,0.29805493354797363,66
2,0.41475456953048706,67
2,0.4192163348197937,68
3,0.3278905749320984,69
1,0.40332087874412537,70
2,0.4136389493942261,71
2,0.42621684074401855,72
3,0.3424571752548218,73
3,0.40135064721107483,74
2,0.41303130984306335,75
3,0.3290676772594452,76
3,0.36059460043907166,77
3,0.37103137373924255,78
1,0.3983417749404907,79
2,0.4153672754764557,80
3,0.3186374008655548,81
3,0.3750428855419159,82
2,0.3790687918663025,83
3,0.35206615924835205,84
3,0.3537677228450775,85
1,0.3613954186439514,86
2,0.3646314740180969,87
3,0.3459400236606598,88
3,0.33674976229667664,89
2,0.36067014932632446,90
3,0.34438595175743103,91
2,0.41715121269226074,92
3,0.34257668256759644,93
2,0.35619720816612244,94
2,0.3545915484428406,95
2,0.3502672016620636,96
3,0.32675206661224365,97
1,0.3698080778121948,98
2,0.4180282950401306,99
2,0.3417666256427765,100
3,0.32073745131492615,101
2,0.333822101354599,102
2,0.32160013914108276,103
2,0.42122846841812134,104
1,0.006714816205203533,105
1,0.0031473450362682343,106
3,0.0033630006946623325,107
2,0.4234714210033417,108
2,0.3184288740158081,109
1,0.03223378211259842,110
1,0.0026772927958518267,111
1,0.34317144751548767,112
2,0.4256352186203003,113
2,0.3441280722618103,114
1,0.2922622859477997,115
1,0.09449044615030289,116
2,0.3557414412498474,117
1,0.029810382053256035,118
2,0.35206979513168335,119
2,0.3400743901729584,120
2,0.33978375792503357,121
2,0.35275810956954956,122
1,0.11338730901479721,123
2,0.3561249375343323,124
1,0.20903007686138153,125
2,0.33769842982292175,126
1,0.2921750545501709,127
2,0.4049856662750244,128
1,0.3754255473613739,129
2,0.41612133383750916,130
2,0.4084305763244629,131
1,0.11370734125375748,132
2,0.3354836702346802,133
2,0.4034285545349121,134
1,0.05961919203400612,135
1,0.010347277857363224,136
2,0.3922082781791687,137
3,0.3222479522228241,138
2,0.26524245738983154,139
2,0.20489367842674255,140
2,0.35107389092445374,141
3,0.20794075727462769,142
1,0.0,143
2,0.3387094736099243,144
2,0.27318882942199707,145
1,0.13795675337314606,146
2,0.32289156317710876,147
1,0.06150051951408386,148
1,0.10572846233844757,149
2,0.2796216905117035,150
2,0.27734819054603577,151
2,0.24911296367645264,152
1,0.16898773610591888,153
3,0.258953720331192,154
1,0.017448509112000465,155
65,65535.0,156
