EndNodes_1,EndNodes_2,name,edge_id,Weight,Length,Width,Volume,Type,Distance
1,8,745A6240,1,4.306002140045166,193.9868927001953,30.146583557128906,138464.515625,E,1582.736328125
2,4,745A6240,2,65535.0,143.1125946044922,27.861459732055664,87252.015625,E,1652.439208984375
3,9,745A6240,3,7.086267471313477,132.74462890625,26.978456497192383,75882.390625,E,1566.88037109375
4,5,745A6240,4,0.09369618445634842,17.699283599853516,27.56087303161621,10559.212890625,E,1580.6258544921875
4,6,745A6240,5,1.0535931587219238,68.83405303955078,15.733400344848633,13382.5361328125,E,1578.2957763671875
5,6,745A6240,6,0.08701449632644653,18.772924423217773,29.352766036987305,12703.3974609375,E,1565.821533203125
6,18,745A6240,7,0.602911114692688,142.03897094726562,30.697006225585938,105120.9921875,E,1493.6993408203125
7,15,745A6240,8,0.47776147723197937,106.64041900634766,30.040983200073242,75585.765625,E,1497.575927734375
8,10,745A6240,9,0.7361093759536743,64.09477233886719,20.08426284790039,20305.99609375,E,1507.136962890625
8,14,745A6240,10,0.37171560525894165,90.19898223876953,31.239532470703125,69135.4140625,E,1468.331787109375
9,10,745A6240,11,0.05713474750518799,13.588924407958984,26.362165451049805,7417.15087890625,E,1505.7901611328125
9,16,745A6240,12,1.061975359916687,182.9899444580078,27.668331146240234,110022.890625,E,1444.2510986328125
10,14,745A6240,13,0.709184467792511,73.38912200927734,17.999900817871094,18675.05078125,E,1469.02099609375
11,14,745A6240,14,65535.0,396.8234558105469,24.731840133666992,190633.890625,E,1408.722412109375
12,19,745A6240,15,0.3796521723270416,92.08574676513672,31.24178695678711,70591.765625,E,1484.084716796875
13,57,745A6240,16,8.857720375061035,472.3598937988281,27.817686080932617,287081.3125,E,1275.72998046875
15,16,745A6240,17,0.06830942630767822,34.95384979248047,19.129980087280273,10046.48046875,E,1437.4139404296875
15,17,745A6240,18,0.1300233155488968,29.14092445373535,21.552566528320312,10631.41796875,E,1438.5205078125
16,17,745A6240,19,0.059298157691955566,10.368000030517578,26.395709991455078,5673.5068359375,E,1424.63818359375
17,18,745A6240,20,0.17648786306381226,36.91692352294922,22.471622467041016,14641.455078125,E,1426.90673828125
18,23,745A6240,21,0.2674981653690338,58.726558685302734,25.27199935913086,29458.025390625,E,1402.251708984375
19,20,745A6240,22,10.971229553222656,120.22935485839844,28.0166015625,74119.3046875,E,1452.523681640625
19,23,745A6240,23,0.4459420442581177,103.34317779541016,30.706035614013672,76527.7890625,E,1410.6827392578125
21,28,745A6240,24,1.434779405593872,262.4525146484375,28.306764602661133,165166.171875,E,1343.822265625
22,49,745A6240,25,6.4240922927856445,268.0812072753906,29.949951171875,188863.703125,E,1281.1353759765625
23,27,745A6240,26,0.338236540555954,65.61312866210938,28.035144805908203,40502.91015625,E,1346.002197265625
24,49,745A6240,27,1.0606837272644043,276.14935302734375,32.369625091552734,227252.796875,E,1304.746826171875
25,47,745A6240,28,0.7188392281532288,189.06336975097656,32.47655487060547,156616.375,E,1397.0467529296875
26,53,745A6240,29,51.457305908203125,289.998779296875,25.258819580078125,145315.578125,E,1219.9329833984375
27,29,745A6240,30,0.4544166326522827,54.6161994934082,20.162965774536133,17438.9453125,E,1305.599365234375
27,30,745A6240,31,0.33148160576820374,40.137847900390625,22.102428436279297,15400.11328125,E,1299.2203369140625
28,34,745A6240,32,0.3912614583969116,64.27897644042969,23.087858200073242,26910.76953125,E,1280.2872314453125
28,61,745A6240,33,1.4800019264221191,352.727783203125,31.135072708129883,268552.59375,E,1191.8929443359375
29,30,745A6240,34,0.14054924249649048,17.254566192626953,22.1726131439209,6662.35400390625,E,1284.398193359375
29,34,745A6240,35,0.14704367518424988,31.917129516601562,13.464847564697266,4544.81884765625,E,1275.2451171875
30,32,745A6240,36,0.08498279750347137,9.923283576965332,21.58983612060547,3632.82080078125,E,1277.4820556640625
31,65,745A6240,37,1.315819501876831,350.091064453125,32.729000091552734,294534.65625,E,1380.9791259765625
32,35,745A6240,38,0.12193301320075989,32.361846923828125,18.179576873779297,8400.220703125,E,1262.9969482421875
32,39,745A6240,39,0.17950864136219025,37.990562438964844,21.381460189819336,13640.814453125,E,1257.730712890625
33,64,745A6240,40,34.98383712768555,234.46156311035156,21.714900970458984,86831.4921875,E,1229.298095703125
34,35,745A6240,41,0.0918535515666008,13.588924407958984,24.313976287841797,6309.38330078125,E,1257.5355224609375
35,38,745A6240,42,0.06339751183986664,9.923283576965332,24.974681854248047,4861.21923828125,E,1249.044921875
36,58,745A6240,43,1.1211024522781372,225.8276824951172,29.083194732666016,150020.734375,E,1163.6982421875
37,48,745A6240,44,0.962733268737793,150.99652099609375,25.63229751586914,77916.9453125,E,1185.5450439453125
38,39,745A6240,45,0.13402557373046875,30.214563369750977,22.420438766479492,11928.736328125,E,1241.2900390625
38,63,745A6240,46,1.065529227256775,235.1983642578125,29.956729888916016,165772.6875,E,1142.6888427734375
39,96,745A6240,47,1.168947458267212,276.6387634277344,30.950748443603516,208135.0625,E,1110.3994140625
40,76,745A6240,48,42.56055450439453,239.8297119140625,27.045413970947266,137778.078125,E,1172.38818359375
41,45,745A6240,49,0.5975030064582825,29.325130462646484,17.255151748657227,6857.52490234375,E,1639.56787109375
41,46,745A6240,50,0.22150564193725586,51.57948684692383,30.54494285583496,37795.97265625,E,1626.750244140625
42,60,745A6240,51,0.8040971755981445,189.61599731445312,31.02022933959961,143302.875,E,1237.8602294921875
43,47,745A6240,52,2.354099988937378,101.8248291015625,26.062307357788086,54321.19140625,E,1314.50537109375
44,69,745A6240,53,0.8183192014694214,197.4683074951172,30.39348602294922,143267.703125,E,1448.4031982421875
45,46,745A6240,54,0.09379416704177856,26.548925399780273,26.648473739624023,14807.4931640625,E,1621.4510498046875
46,51,745A6240,55,0.2998436689376831,80.27569580078125,32.72583770751953,67523.59375,E,1577.6561279296875
47,67,745A6240,56,0.510837733745575,143.5573272705078,31.467618942260742,111645.9609375,E,1248.3232421875
48,53,745A6240,57,0.27758315205574036,55.24512481689453,28.751136779785156,35866.90234375,E,1113.9556884765625
48,58,745A6240,58,0.415526419878006,59.800209045410156,17.387189865112305,14198.791015625,E,1099.423583984375
49,112,745A6240,59,0.998635470867157,215.87281799316406,30.658361434936523,159362.34375,E,1078.6903076171875
50,51,745A6240,60,0.06321822106838226,16.180923461914062,32.0086555480957,13020.51171875,E,1539.0909423828125
51,78,745A6240,61,0.4664332866668701,134.00250244140625,31.87495994567871,106930.6171875,E,1485.96875
52,79,745A6240,62,0.4898461103439331,121.11878204345703,29.271142959594727,81504.34375,E,1040.89404296875
53,55,745A6240,63,0.025215372443199158,7.331283092498779,34.09920120239258,6695.11865234375,E,1096.650390625
54,62,745A6240,64,1.448865532875061,231.3485107421875,31.38544464111328,178983.578125,E,1375.6571044921875
55,57,745A6240,65,0.33652812242507935,80.27569580078125,28.09339714050293,49760.2421875,E,1079.8372802734375
55,71,745A6240,66,0.2626250088214874,86.34913635253906,32.209102630615234,70356.640625,E,1056.0277099609375
56,86,745A6240,67,0.6414774656295776,143.665283203125,30.212739944458008,102996.375,E,1205.7774658203125
57,79,745A6240,68,0.49328914284706116,108.971923828125,28.165414810180664,67894.84375,E,1028.0411376953125
58,68,745A6240,69,0.122646763920784,51.57948684692383,32.70832443237305,43339.4609375,E,1050.0535888671875
59,69,745A6240,70,0.5293315052986145,133.1893310546875,31.77140998840332,105592.3125,E,1373.353271484375
60,64,745A6240,71,0.2388256937265396,30.214567184448242,23.351102828979492,12939.6064453125,E,1139.9539794921875
60,72,745A6240,72,0.5283191204071045,54.17148971557617,15.330636024475098,9999.5625,E,1129.745849609375
61,63,745A6240,73,0.02565700374543667,7.331283092498779,33.80780792236328,6581.18212890625,E,1044.552978515625
61,87,745A6240,74,0.4232206642627716,106.56411743164062,30.134492874145508,76002.6328125,E,1007.3509521484375
62,65,745A6240,75,0.4523214101791382,124.15548706054688,33.19395446777344,107441.9296875,E,1247.4410400390625
62,88,745A6240,76,24.24710464477539,215.61231994628906,28.336254119873047,135971.640625,E,1314.1239013671875
63,100,745A6240,77,0.7414472103118896,108.15877532958984,23.485851287841797,46855.8984375,E,993.9016723632812
64,72,745A6240,78,0.14270472526550293,27.6225643157959,27.804534912109375,16772.01171875,E,1119.385009765625
65,67,745A6240,79,0.15636703372001648,56.76348876953125,32.26413345336914,46408.65625,E,1196.83984375
66,78,745A6240,80,0.5308640599250793,121.93193054199219,29.5711669921875,83742.1796875,E,1489.4833984375
