node_X_pix,node_Y_pix
1718,1514
1799,1545
1818,1406
1821,1508
1823,1331
1837,1261
1843,1500
1844,1467
1847,1138
1847,1180
1853,1433
1857,1493
1857,1495
1863,1485
1866,1316
1869,1486
1871,1079
1872,1495
1881,1421
1881,1849
1886,1291
1893,1765
1897,1762
1901,1327
1901,1755
1912,1241
1918,1353
1919,1354
1920,1415
1924,1056
1926,1381
1928,1602
1932,1764
1934,1636
1937,1582
1939,1444
1941,1102
1941,1446
1941,1572
1941,1742
1942,1147
1943,1837
1945,1166
1947,1770
1948,1771
1949,1338
1950,1574
1951,1349
1951,1771
1953,1351
1955,1064
1957,1495
1957,1549
1958,1798
1959,1399
1960,1398
1961,1545
1962,1559
1963,1572
1965,1352
1965,1547
1965,1625
1966,1315
1967,1418
1969,1558
1970,1653
1971,1328
1974,1313
1974,1497
1976,1401
1977,1130
1977,1412
1977,1494
1977,1724
1977,1786
1978,1374
1979,1447
1980,1239
1980,1406
1980,1575
1981,1450
1981,1569
1981,1574
1982,1463
1983,1381
1983,1431
1984,1442
1986,1442
1987,1261
1987,1475
1988,1537
1989,1251
1989,1473
1989,1538
1992,1237
1992,1450
1993,1434
1993,1451
1994,1486
1996,1486
1997,1468
2000,1408
2000,1496
2007,1419
2007,1526
2009,1479
2009,1750
2010,1500
2011,1479
2014,1592
2014,1694
2016,1597
2017,1495
2021,1512
2023,1444
2024,1510
2025,1511
2026,1214
2030,1220
2031,1577
2034,1461
2034,1579
2041,1606
2045,1204
2048,1213
2052,1489
2052,1543
2055,1663
2055,1750
2056,1495
2057,1210
2058,1207
2060,1524
2062,1728
2066,1537
2068,1553
2071,1519
2073,1075
2075,1050
2076,1621
2076,1647
2078,1202
2081,1543
2085,1541
2092,1670
2092,1716
2097,1711
2099,1102
2100,1109
2100,1565
2100,1598
2101,1655
2102,1067
2102,1656
2103,1635
2104,1036
2104,1111
2104,1726
2105,1725
2106,1574
2106,1632
2106,1649
2108,1115
2111,1117
2111,1581
2113,1649
2114,1110
2115,1657
2117,1125
2118,1012
2121,1642
2122,1677
2123,1676
2125,1185
2126,1720
2128,1667
2130,1628
2132,1614
2133,1666
2133,1699
2134,1112
2136,1683
2137,1622
2138,1682
2139,1644
2140,1712
2145,1651
2146,1652
2149,1641
2153,1694
2154,1071
2156,1705
2157,1653
2158,1135
2159,1172
2160,1659
2163,1145
2163,1677
2163,1678
2165,1021
2167,1669
2171,1136
2172,1140
2174,1680
2174,1703
2175,1159
2178,1165
2179,1688
2182,1709
2189,1702
2190,1718
2194,1709
2195,1159
2197,1109
2204,1723
2206,1054
2225,974
2225,1079
2227,1037
2266,1068
2266,1124
2270,1131
2274,895
2275,1039
2297,1790
2298,1775
2301,1003
2304,1118
2314,1031
2320,962
2324,926
2328,993
2330,1108
2342,941
2344,1758
2352,961
2356,954
2357,1753
2358,1057
2363,949
2363,1096
2381,1055
2384,1088
2396,1739
2398,907
2408,1079
2413,1789
2419,1730
2423,995
2430,1762
2439,1017
2442,1067
2452,1050
2457,1716
2458,1063
2459,1719
2460,1054
2468,1079
2470,950
2482,1067
2497,1046
2505,1134
2522,971
2524,1163
2527,1141
2530,1173
2534,1687
2547,1056
2552,1205
2558,1000
2558,1777
2566,1227
2571,1235
2573,1045
2574,1232
2576,1242
2577,1671
2579,1126
2582,1160
2582,1238
2592,1107
2593,1268
2594,1132
2595,1134
2597,1034
2600,1123
2602,1282
2604,1709
2607,1660
2609,1228
2612,1156
2619,1138
2619,1235
2619,1780
2623,1654
2623,1670
2624,1248
2625,1230
2629,1219
2629,1700
2639,1242
2644,1242
2646,1730
2649,1209
2654,1160
2656,1158
2657,1365
2660,1173
2669,1159
2674,1054
2674,1296
2677,1358
2682,1222
2686,1253
2687,1410
2691,1197
2694,1358
2699,1630
2700,1625
2705,1250
2707,1268
2708,1279
2708,1310
2709,1122
2709,1391
2715,1334
2728,1472
2733,1367
2742,1493
2743,1448
2743,1460
2747,1607
2752,1603
2754,1447
2756,1157
2757,1487
2759,1578
2763,1205
2764,1265
2765,1528
2766,1530
2768,1397
2769,1577
2775,1311
2785,1353
2787,1306
2788,1353
2790,1355
2792,1313
2820,1477
2840,1422
2877,1407
2910,1484
2941,1468
2946,1503
2340,1395
