EndNodes_1,EndNodes_2,name,edge_id,Weight,Length,Width,Volume,Type,Distance
1,4,745A6235,1,65535.0,299.1852111816406,28.471927642822266,190486.296875,E,1509.67236328125
2,4,745A6235,2,0.5287651419639587,121.04248809814453,30.430522918701172,88033.2109375,E,1417.31591796875
3,8,745A6235,3,1.1664025783538818,192.10009765625,26.8225040435791,108546.5703125,E,1338.535400390625
4,7,745A6235,4,0.2777690589427948,65.61312866210938,27.57417106628418,39181.90625,E,1346.3065185546875
5,31,745A6235,5,1.487701177597046,320.6580505371094,29.735286712646484,222677.46875,E,1211.170654296875
6,26,745A6235,6,6.113016605377197,218.0200958251953,29.412109375,148128.546875,E,1261.6571044921875
7,12,745A6235,7,0.6058593392372131,69.7234878540039,20.173555374145508,22286.091796875,E,1301.342529296875
7,13,745A6235,8,0.3350662291049957,41.65620422363281,22.234954833984375,16174.91796875,E,1298.302490234375
8,11,745A6235,9,0.4026428163051605,97.79077911376953,31.28522300720215,75173.765625,E,1280.659912109375
8,14,745A6235,10,0.4605073630809784,71.6102523803711,22.807342529296875,29255.96484375,E,1278.7144775390625
9,43,745A6235,11,1.0547547340393066,284.07794189453125,31.77553367614746,225275.0625,E,1310.162109375
10,26,745A6235,12,8900.9462890625,286.0726318359375,27.038846969604492,164264.046875,E,1304.8345947265625
12,13,745A6235,13,0.027651287615299225,5.184000015258789,19.363765716552734,1526.6324462890625,E,1277.9654541015625
12,14,745A6235,14,0.05720831826329231,27.17784881591797,16.00941276550293,5470.8623046875,E,1267.5225830078125
13,18,745A6235,15,0.23191556334495544,43.17456817626953,21.13852310180664,15151.9013671875,E,1260.2669677734375
14,16,745A6235,16,0.10607799887657166,16.625642776489258,24.981945037841797,8149.31005859375,E,1250.6290283203125
15,27,745A6235,17,3.58042573928833,227.86708068847656,23.577869415283203,99490.265625,E,1192.8653564453125
16,18,745A6235,18,0.13517817854881287,26.54892349243164,22.2984619140625,10367.7998046875,E,1241.1260986328125
16,38,745A6235,19,1.0458558797836304,232.6063690185547,30.040908813476562,164868.46875,E,1141.6583251953125
17,41,745A6235,20,1.0293548107147217,267.6681213378906,32.33354187011719,219782.484375,E,1338.064697265625
18,52,745A6235,21,0.9529664516448975,228.9091339111328,31.267108917236328,175763.40625,E,1133.2220458984375
19,36,745A6235,22,182.30104064941406,190.58177185058594,28.907045364379883,125077.3359375,E,1126.3995361328125
20,54,745A6235,23,6.1931915283203125,300.6272888183594,27.137386322021484,173881.875,E,1561.307373046875
21,46,745A6235,24,1.0096714496612549,218.3122100830078,28.914091110229492,143346.46875,E,1113.86181640625
22,23,745A6235,25,257.2586364746094,18.772924423217773,7.661284923553467,865.416259765625,E,1497.7392578125
22,25,745A6235,26,65535.0,45.50605392456055,17.098487854003906,10448.9931640625,E,1490.820556640625
23,25,745A6235,27,65535.0,22.438568115234375,8.440771102905273,1255.59423828125,E,1480.8316650390625
24,27,745A6235,28,0.4241468906402588,87.16224670410156,29.13930892944336,58126.8515625,E,1121.82861328125
25,33,745A6235,29,0.3755461275577545,92.16206359863281,31.352394104003906,71151.40625,E,1447.9324951171875
26,89,745A6235,30,1.03544282913208,215.87281799316406,30.397018432617188,156657.015625,E,1077.982177734375
27,28,745A6235,31,0.012813086621463299,3.6656415462493896,33.82814025878906,3294.550048828125,E,1097.8114013671875
28,31,745A6235,32,0.35180869698524475,81.79405212402344,28.218994140625,51155.7734375,E,1080.0791015625
28,48,745A6235,33,0.27803918719291687,90.45948791503906,32.27030563354492,73986.109375,E,1055.779296875
29,55,745A6235,34,2.886658191680908,129.52369689941406,26.595447540283203,71953.796875,E,1044.362548828125
30,37,745A6235,35,0.549027144908905,137.48390197753906,31.877382278442383,109725.359375,E,1339.89208984375
31,56,745A6235,36,0.4221513867378235,106.37992095947266,27.64643669128418,63859.84765625,E,1029.227294921875
32,35,745A6235,37,0.3556619882583618,70.98133087158203,28.6485595703125,45755.109375,E,1181.283447265625
33,44,745A6235,38,0.19954878091812134,45.32184600830078,24.587499618530273,21519.205078125,E,1414.8824462890625
33,45,745A6235,39,0.31913334131240845,66.686767578125,22.453834533691406,26406.484375,E,1426.964111328125
34,62,745A6235,40,37.744651794433594,104.41683959960938,25.107547760009766,51697.44140625,E,1186.5440673828125
35,39,745A6235,41,0.15978749096393585,30.214563369750977,20.054964065551758,9544.4287109375,E,1141.4530029296875
35,47,745A6235,42,0.5419471263885498,54.17148971557617,14.817882537841797,9341.8515625,E,1130.8458251953125
36,38,745A6235,43,0.02538912370800972,7.331283092498779,33.98400115966797,6649.9580078125,E,1044.871337890625
36,64,745A6235,44,0.47023048996925354,105.0457534790039,30.457910537719727,76536.5,E,1008.2149047851562
37,41,745A6235,45,0.45696672797203064,124.15548706054688,33.04457473754883,106477.0859375,E,1246.1717529296875
37,51,745A6235,46,0.427467405796051,113.5270004272461,30.764209747314453,84387.96875,E,1295.5418701171875
38,77,745A6235,47,0.7813978791236877,108.15877532958984,23.423070907592773,46605.73046875,E,994.26904296875
39,47,745A6235,48,0.14158892631530762,27.6225643157959,27.9204158782959,16912.103515625,E,1120.442138671875
39,53,745A6235,49,3.8973805904388428,297.6668701171875,22.821334838867188,121759.3828125,E,1158.0064697265625
40,44,745A6235,50,0.3375455141067505,81.16513061523438,31.041608810424805,61425.375,E,1385.5703125
41,43,745A6235,51,0.1573656052350998,56.76348876953125,32.15706253051758,46101.14453125,E,1195.6104736328125
42,54,745A6235,52,0.5856557488441467,117.19263458251953,29.569128036499023,80476.15625,E,1490.48291015625
43,78,745A6235,53,0.8258050680160522,228.31178283691406,33.255393981933594,198308.984375,E,1101.802978515625
44,45,745A6235,54,0.01412217877805233,3.6656415462493896,32.22212219238281,2989.153076171875,E,1407.952392578125
45,49,745A6235,55,0.03027099370956421,7.776000022888184,32.04931640625,6273.12158203125,E,1405.10986328125
46,48,745A6235,56,0.10355987399816513,30.659282684326172,34.41769027709961,28524.322265625,E,1018.621826171875
46,63,745A6235,57,0.2186872363090515,84.57025909423828,34.12921142578125,77367.765625,E,1010.7158203125
47,59,745A6235,58,0.1850205659866333,35.84328079223633,27.867265701293945,21861.822265625,E,1095.657958984375
48,50,745A6235,59,0.02493218146264553,7.331283092498779,34.29571533203125,6772.5087890625,E,1012.4390258789062
49,75,745A6235,60,0.3121371865272522,86.53333282470703,26.74494743347168,48613.4921875,E,1394.3729248046875
49,107,745A6235,61,0.782188892364502,175.02976989746094,30.344921112060547,126582.546875,E,1327.727783203125
50,60,745A6235,62,0.10557428747415543,32.17763900756836,34.91029357910156,30800.025390625,E,994.09326171875
