node_X_pix,node_Y_pix
1798,1508
1811,1463
1831,1474
1841,1501
1845,1489
1852,1493
1855,1498
1861,1485
1865,1495
1866,1489
1897,1369
1906,1241
1914,1167
1925,1382
1941,1148
1944,1445
1945,1168
1946,1773
1950,1350
1973,1318
1973,1366
1974,1408
1974,1409
1975,1497
1977,1406
1978,1452
1979,1242
1980,1450
1982,1380
1985,1442
1985,1443
1986,1263
1987,1539
1988,1253
1988,1478
1989,1450
1989,1541
1992,1239
1993,1453
1993,1487
1997,1471
1997,1490
2000,1495
2000,1745
2001,1409
2007,1419
2009,1480
2022,1513
2024,1446
2035,1463
2035,1659
2039,1607
2040,1176
2045,1206
2048,1213
2053,1491
2056,1208
2057,1210
2057,1497
2057,1750
2058,1749
2060,1527
2067,1740
2073,1522
2076,1203
2078,1546
2078,1744
2086,1542
2091,1670
2093,1606
2100,1565
2101,1658
2108,1577
2111,1652
2112,1583
2114,1659
2116,1127
2121,1679
2124,1185
2124,1643
2127,1669
2132,1668
2137,1685
2138,1645
2143,1631
2146,1653
2152,1076
2155,1707
2157,1137
2157,1654
2158,1173
2160,1659
2163,1148
2170,1139
2172,1142
2173,1160
2174,1703
2176,1166
2176,1683
2180,1690
2183,1712
2191,1705
2191,1721
2193,1160
2194,1724
2195,1711
2201,1719
2205,1089
2213,1735
2279,1090
2296,1776
2297,1791
2300,1003
2302,1119
2313,1033
2328,1109
2338,977
2342,1759
2345,1762
2413,1052
2414,1077
2449,1719
2449,1729
2457,1062
2460,1055
2469,1080
2486,1067
2522,1161
2526,1732
2529,1134
2532,1175
2534,1687
2552,1205
2567,1141
2574,1672
2577,1243
2579,1162
2592,1665
2593,1268
2596,1124
2600,1112
2603,1283
2606,1119
2606,1258
2606,1668
2607,1660
2611,1232
2612,1158
2612,1730
2618,1671
2646,1211
2651,1167
2664,1375
2668,1374
2669,1247
2673,1299
2688,1412
2690,1200
2699,1625
2700,1628
2702,1285
2704,1436
2707,1392
2720,1310
2720,1439
2750,1612
2751,1606
2767,1531
2768,1533
2336,1396
