EndNodes_1,EndNodes_2,name,edge_id,Weight,Length,Width,Volume,Type,Distance
1,3,745A6220,1,0.4203960597515106,99.30913543701172,30.915388107299805,74546.7109375,E,1355.6229248046875
2,6,745A6220,2,65535.0,116.48741149902344,21.609601974487305,42723.06640625,E,1292.211669921875
3,4,745A6220,3,0.3606489598751068,53.09783935546875,20.728740692138672,17918.951171875,E,1298.36767578125
3,5,745A6220,4,0.2875666320323944,39.064205169677734,23.394794464111328,16792.189453125,E,1292.5396728515625
4,5,745A6220,5,0.1522071212530136,19.84656524658203,22.940290451049805,8203.005859375,E,1276.888671875
4,6,745A6220,6,0.1356421262025833,30.843490600585938,13.959529876708984,4720.57568359375,E,1268.1361083984375
5,7,745A6220,7,0.18334054946899414,29.14092445373535,20.27132797241211,9404.9736328125,E,1261.2608642578125
6,8,745A6220,8,0.1399165838956833,19.846567153930664,23.797029495239258,8827.1552734375,E,1248.505859375
7,8,745A6220,9,0.026498401537537575,16.625642776489258,19.780517578125,5109.09130859375,E,1243.7657470703125
7,23,745A6220,10,1.2593817710876465,297.5589904785156,31.34185218811035,229568.484375,E,1110.7996826171875
8,15,745A6220,11,1.0407140254974365,248.34255981445312,31.026540756225586,187762.03125,E,1136.26025390625
9,13,745A6220,12,36.641204833984375,141.77845764160156,27.65742301940918,85177.2421875,E,1122.712158203125
10,33,745A6220,13,1.05648672580719,228.38809204101562,30.839466094970703,170599.234375,E,1075.602294921875
11,16,745A6220,14,0.7466913461685181,103.60369873046875,27.168903350830078,60063.3203125,E,1215.2142333984375
12,17,745A6220,15,0.22232307493686676,76.61004638671875,32.62260818481445,64034.34765625,E,1047.30859375
13,18,745A6220,16,0.6503757238388062,166.6248321533203,30.663131713867188,123044.6171875,E,1058.633544921875
13,22,745A6220,17,0.5846656560897827,154.92266845703125,32.58601379394531,129201.4296875,E,1001.97509765625
14,16,745A6220,18,0.21042966842651367,55.689849853515625,32.60126495361328,46487.35546875,E,1186.8375244140625
15,22,745A6220,19,0.5111690759658813,132.2236328125,30.66604995727539,97659.53125,E,981.3952026367188
15,25,745A6220,20,0.4587140381336212,97.790771484375,27.025245666503906,56095.375,E,984.2166748046875
16,27,745A6220,21,0.8017082214355469,225.71978759765625,33.5668830871582,199747.59375,E,1094.28466796875
17,18,745A6220,22,0.09379254281520844,28.067279815673828,34.60065460205078,26391.181640625,E,1009.70703125
17,21,745A6220,23,0.3489503264427185,102.71427154541016,34.3459358215332,95163.7109375,E,992.281005859375
18,19,745A6220,24,0.060728996992111206,18.328208923339844,34.75313186645508,17385.92578125,E,1002.9893798828125
19,20,745A6220,25,0.10861783474683762,33.88020324707031,35.332523345947266,33218.89453125,E,981.776611328125
19,28,745A6220,26,0.2745257616043091,97.53025817871094,34.67972183227539,92125.625,E,965.9358520507812
20,190,745A6220,27,3.1815948486328125,967.7744750976562,35.576446533203125,962031.25,F,483.88897705078125
21,190,745A6220,28,3.2368078231811523,960.943603515625,35.576446533203125,955240.9375,F,480.4736022949219
22,24,745A6220,29,0.009192322380840778,3.6656415462493896,33.584190368652344,3247.204345703125,E,937.4828491210938
22,31,745A6220,30,0.7095081210136414,103.15898132324219,24.66350746154785,49284.0703125,E,924.268798828125
23,36,745A6220,31,1.1494826078414917,231.793212890625,29.2657527923584,155922.9375,E,1008.1815185546875
23,42,745A6220,32,0.24295659363269806,61.50277328491211,28.307435989379883,38706.65625,E,946.5931396484375
24,30,745A6220,33,0.2718207538127899,77.4994888305664,33.82958984375,69659.796875,E,927.2701416015625
24,46,745A6220,34,0.25528672337532043,78.12841033935547,35.03737258911133,75328.9453125,E,902.52685546875
25,29,745A6220,35,0.05972781032323837,7.331283092498779,22.11840057373047,2816.938232421875,E,938.8245849609375
25,35,745A6220,36,0.5144054293632507,72.94440460205078,21.500385284423828,26483.4375,E,937.4070434570312
26,65,745A6220,37,0.9903960227966309,244.49273681640625,31.53472900390625,190956.328125,E,1275.63623046875
27,37,745A6220,38,0.22707386314868927,42.28512954711914,28.455368041992188,26890.9375,E,993.7584228515625
27,40,745A6220,39,0.4628589153289795,36.91692352294922,16.805646896362305,8188.9052734375,E,994.9644775390625
28,190,745A6220,40,2.995657444000244,926.9435424804688,35.576446533203125,921442.625,F,463.4733581542969
29,31,745A6220,41,0.04591795429587364,26.10420799255371,17.86955451965332,6546.78173828125,E,929.2614135742188
29,38,745A6220,42,0.16682708263397217,28.067283630371094,19.251953125,8170.3349609375,E,923.1301879882812
30,190,745A6220,43,2.954117774963379,918.5047607421875,35.576446533203125,913053.9375,F,459.25390625
31,32,745A6220,44,0.024837801232933998,2.5920000076293945,20.431060791015625,849.7803955078125,E,918.856689453125
32,38,745A6220,45,0.1874617487192154,25.03056526184082,23.76508331298828,11102.9716796875,E,912.4467163085938
32,48,745A6220,46,0.43876370787620544,86.27281951904297,29.941314697265625,60744.3125,E,886.0822143554688
33,190,745A6220,47,3.3183422088623047,970.4920043945312,35.576446533203125,964732.6875,F,485.23870849609375
34,50,745A6220,48,19.61114501953125,90.64369201660156,24.32883071899414,42137.6171875,E,1023.7332153320312
35,42,745A6220,49,0.11441434919834137,38.61948776245117,28.71783447265625,25014.95703125,E,922.2509155273438
35,43,745A6220,50,0.18800348043441772,27.6225643157959,25.194238662719727,13770.7099609375,E,915.6629638671875
36,39,745A6220,51,0.02793925628066063,7.331283092498779,32.36442565917969,6031.22705078125,E,976.1939086914062
36,45,745A6220,52,0.5239737033843994,130.15261840820312,27.868038177490234,79388.1328125,E,946.7635498046875
37,190,745A6220,53,3.3358898162841797,975.201904296875,35.576446533203125,969414.625,F,487.60137939453125
38,41,745A6220,54,0.05681826174259186,10.99692440032959,27.810632705688477,6680.09814453125,E,907.0227661132812
39,50,745A6220,55,0.7909011840820312,205.8732147216797,31.309553146362305,158505.1875,E,1000.0618286132812
39,52,745A6220,56,0.4868583679199219,118.63469696044922,31.35868263244629,91625.6875,E,920.9823608398438
40,190,745A6220,57,3.3540196418762207,981.2012329101562,35.576446533203125,975378.375,F,490.5992736816406
41,43,745A6220,58,0.29118266701698303,57.837127685546875,20.144412994384766,18433.416015625,E,899.890625
41,51,745A6220,59,0.31962719559669495,83.75712585449219,29.33026123046875,56590.5,E,865.5740356445312
42,44,745A6220,60,0.04618147760629654,9.923283576965332,29.320093154907227,6700.017578125,E,914.7373046875
43,49,745A6220,61,0.4875808656215668,40.76676940917969,16.845458984375,9085.7734375,E,890.3070068359375
44,45,745A6220,62,0.05966086685657501,16.180925369262695,28.96941566467285,10665.291015625,E,909.869873046875
44,49,745A6220,63,0.18612298369407654,38.17477035522461,29.001602172851562,25217.98046875,E,895.03173828125
45,52,745A6220,64,0.31071236729621887,77.8678970336914,28.234346389770508,48753.27734375,E,887.4308471679688
46,190,745A6220,65,2.7882981300354004,868.9735717773438,35.576446533203125,863816.6875,F,434.48834228515625
47,65,745A6220,66,1.377681851387024,153.48060607910156,23.995346069335938,69406.0625,E,1208.4434814453125
48,190,745A6220,67,2.7730793952941895,854.8493041992188,35.576446533203125,849776.25,F,427.4263916015625
49,54,745A6220,68,0.13913655281066895,54.35569381713867,32.630401611328125,45454.8046875,E,854.5174560546875
50,58,745A6220,69,0.21675676107406616,72.49969482421875,31.838117599487305,57719.265625,E,964.805908203125
51,53,745A6220,70,0.03289015591144562,9.923283576965332,34.814117431640625,9446.177734375,E,823.9432373046875
51,54,745A6220,71,0.2242397516965866,62.39220428466797,33.411827087402344,54704.19921875,E,826.1370849609375
52,61,745A6220,72,0.2513294816017151,87.34646606445312,33.360565185546875,76348.7734375,E,829.1185302734375
