node_X_pix,node_Y_pix
1807,1507
1826,1472
1842,1501
1851,1492
1855,1498
1860,1485
1865,1495
1866,1489
1892,1352
1907,1241
1914,1170
1924,1329
1925,1382
1941,1149
1943,1445
1945,1168
1949,1340
1949,1350
1954,1355
1965,1354
1974,1316
1974,1408
1974,1497
1975,1407
1977,1452
1977,1787
1979,1241
1979,1375
1979,1450
1982,1380
1984,1442
1985,1442
1986,1263
1986,1609
1987,1476
1987,1539
1988,1253
1989,1450
1989,1541
1992,1238
1992,1453
1994,1488
1996,1472
1997,1490
2000,1495
2001,1409
2004,1752
2007,1419
2008,1481
2016,1597
2021,1447
2022,1513
2023,1444
2024,1469
2024,1645
2038,1479
2039,1175
2039,1607
2041,1472
2045,1206
2047,1492
2048,1213
2053,1491
2056,1208
2056,1750
2057,1210
2057,1497
2058,1749
2060,1526
2067,1739
2072,1541
2073,1522
2076,1203
2076,1526
2077,1546
2078,1744
2087,1544
2091,1670
2099,1601
2100,1565
2101,1658
2103,1635
2104,1651
2108,1577
2111,1651
2112,1583
2115,1659
2116,1127
2121,1679
2123,1112
2123,1643
2124,1185
2127,1669
2131,1105
2132,1668
2134,1114
2136,1684
2138,1645
2143,1631
2146,1653
2150,1072
2155,1707
2157,1137
2157,1654
2158,1173
2159,1657
2162,1147
2170,1138
2171,1141
2173,1160
2173,1703
2176,1166
2176,1683
2179,1688
2183,1711
2190,1722
2191,1705
2193,1160
2193,1724
2195,1711
2201,1719
2205,1090
2213,1735
2268,1071
2296,1776
2297,1791
2302,1119
2303,988
2304,999
2309,992
2313,1034
2328,1109
2334,985
2342,1759
2345,1762
2413,1052
2413,1074
2414,1077
2417,1076
2446,1720
2447,1727
2457,1062
2461,1050
2468,1079
2484,1067
2522,1161
2526,1730
2530,1127
2532,1175
2534,1687
2552,1205
2571,1135
2574,1672
2577,1243
2580,1161
2593,1268
2595,1124
2600,1112
2603,1283
2606,1119
2607,1660
2609,1257
2611,1231
2614,1740
2616,1158
2618,1671
2646,1211
2659,1174
2663,1373
2666,1373
2673,1248
2673,1298
2687,1411
2699,1625
2700,1628
2704,1284
2704,1436
2708,1311
2708,1390
2709,1212
2720,1438
2741,1492
2750,1612
2751,1606
2752,1488
2768,1533
2769,1535
2792,1459
2860,1479
2336,1396
