node_X_pix,node_Y_pix
1856,1498
1863,1496
1922,1382
1933,1253
1949,1179
1962,1366
1964,1538
1970,1361
1970,1379
1973,1319
1973,1411
1973,1414
1974,1452
1974,1499
1975,1384
1976,1453
1977,1242
1977,1372
1977,1452
1978,1374
1979,1387
1980,1405
1984,1383
1984,1786
1985,1444
1986,1264
1988,1255
1990,1451
1991,1225
1991,1242
1992,1487
1994,1410
1996,1490
1999,1406
2000,1497
2004,1230
2010,1504
2012,1426
2017,1451
2021,1515
2022,1442
2024,1459
2025,1470
2029,1454
2031,1764
2035,1477
2039,1214
2039,1469
2041,1216
2049,1494
2051,1487
2051,1488
2052,1600
2056,1751
2057,1672
2057,1751
2063,1558
2065,1197
2066,1741
2074,1204
2075,1526
2077,1746
2084,1540
2098,1605
2101,1566
2101,1598
2101,1602
2109,1579
2112,1583
2121,1681
2122,1162
2124,1185
2131,1671
2136,1687
2138,1150
2138,1646
2143,1631
2145,1654
2151,1655
2156,1173
2156,1651
2157,1707
2158,1670
2161,1149
2161,1668
2162,1114
2163,1663
2165,1666
2167,1685
2169,1140
2170,1143
2172,1692
2173,1163
2173,1679
2173,1705
2175,1166
2175,1698
2176,1697
2178,1686
2179,1688
2183,1694
2183,1715
2186,1113
2192,1160
2192,1706
2193,1727
2201,1719
2204,1737
2207,1727
2214,1737
2253,1137
2258,1115
2295,1776
2295,1793
2299,1120
2301,1093
2311,1034
2328,1109
2341,1759
2344,1764
2411,1054
2411,1078
2489,1110
2493,1116
2532,1175
2533,1687
2533,1694
2534,1173
2552,1205
2568,1230
2569,1230
2574,1672
2577,1244
2582,1151
2583,1688
2590,1666
2603,1283
2610,1234
2618,1673
2650,1242
2654,1213
2684,1406
2691,1297
2697,1626
2700,1630
2704,1436
2705,1397
2719,1441
2741,1492
2743,1495
2748,1607
2749,1614
2759,1491
2800,1486
2334,1399
