node_Degree,node_Accessibility,node_ID
1,0.04843262583017349,1
1,0.035960566252470016,2
1,0.04859531670808792,3
1,0.05359470844268799,4
3,0.053996674716472626,5
3,0.05565016716718674,6
1,0.04959234222769737,7
1,0.05679670348763466,8
1,0.05610690638422966,9
3,0.05740942806005478,10
1,0.037835702300071716,11
3,0.05156419798731804,12
3,0.05896054208278656,13
3,0.05923500284552574,14
3,0.0599224716424942,15
1,0.05671486631035805,16
3,0.060301125049591064,17
3,0.052314434200525284,18
1,0.05704521760344505,19
3,0.05857458710670471,20
1,0.05422118306159973,21
2,0.05878661945462227,22
3,0.05923299491405487,23
1,0.05629733204841614,24
3,0.059791773557662964,25
1,0.04132096841931343,26
1,0.060194823890924454,27
1,0.04296345263719559,28
3,0.059176526963710785,29
3,0.05891004204750061,30
1,0.05951967090368271,31
1,0.04781220480799675,32
1,0.057184647768735886,33
1,0.050471749156713486,34
3,0.05944802612066269,35
3,0.057986773550510406,36
3,0.05378098785877228,37
3,0.05722972750663757,38
1,0.05970624461770058,39
3,0.05803335830569267,40
3,0.05864088237285614,41
3,0.06070975586771965,42
3,0.06427029520273209,43
1,0.05852489173412323,44
3,0.06111571565270424,45
1,0.05929245799779892,46
1,0.05858031287789345,47
3,0.05448537692427635,48
3,0.06321068853139877,49
1,0.05068507045507431,50
1,0.047102104872465134,51
3,0.06349299103021622,52
3,0.061554644256830215,53
3,0.06316643208265305,54
1,0.044671669602394104,55
3,0.06041121110320091,56
3,0.061842482537031174,57
3,0.057876136153936386,58
3,0.060495562851428986,59
3,0.05735304579138756,60
3,0.06261780112981796,61
3,0.0668710321187973,62
3,0.06706276535987854,63
3,0.05853062495589256,64
3,0.0662967711687088,65
3,0.06463712453842163,66
3,0.05918050929903984,67
3,0.06176767125725746,68
3,0.06141170486807823,69
1,0.06024065241217613,70
3,0.06097140535712242,71
3,0.05856706202030182,72
3,0.06393536180257797,73
3,0.05874597653746605,74
3,0.06529978662729263,75
3,0.060735609382390976,76
3,0.06186756119132042,77
3,0.06265761703252792,78
3,0.06391406059265137,79
3,0.06205134466290474,80
3,0.06563915312290192,81
3,0.05990950018167496,82
3,0.05967767536640167,83
3,0.0609172098338604,84
3,0.06525605171918869,85
3,0.06017867475748062,86
3,0.06144530326128006,87
1,0.03896249458193779,88
3,0.06389293819665909,89
3,0.0590275339782238,90
3,0.06364408135414124,91
3,0.06282150745391846,92
3,0.058715999126434326,93
3,0.06298264116048813,94
3,0.06343374401330948,95
1,0.058613792061805725,96
3,0.06230780854821205,97
3,0.06006232649087906,98
3,0.060259655117988586,99
3,0.05716140940785408,100
3,0.06404337286949158,101
3,0.0640999898314476,102
3,0.06341962516307831,103
1,0.056550756096839905,104
3,0.06115562096238136,105
3,0.06509466469287872,106
1,0.04820212349295616,107
3,0.06465893238782883,108
3,0.06624820828437805,109
3,0.06504414230585098,110
3,0.06684289127588272,111
3,0.06507490575313568,112
3,0.0692610964179039,113
3,0.06528141349554062,114
3,0.06847140192985535,115
1,0.06638102978467941,116
3,0.06288960576057434,117
3,0.062165018171072006,118
3,0.06884432584047318,119
3,0.06581839919090271,120
3,0.06735039502382278,121
3,0.06700937449932098,122
1,0.06302379816770554,123
3,0.06279844790697098,124
3,0.06707920879125595,125
3,0.06395863741636276,126
3,0.06270844489336014,127
3,0.06320247054100037,128
3,0.06496600806713104,129
3,0.06775419414043427,130
3,0.06803692877292633,131
3,0.06907539069652557,132
3,0.067441426217556,133
1,0.05087466910481453,134
1,0.060384348034858704,135
3,0.0730513259768486,136
3,0.07316597551107407,137
3,0.0667581632733345,138
1,0.06367233395576477,139
3,0.06957488507032394,140
3,0.0698656439781189,141
3,0.06526189297437668,142
3,0.06497575342655182,143
1,0.06513811647891998,144
3,0.06463372707366943,145
3,0.06532616168260574,146
3,0.06931555271148682,147
3,0.06548260152339935,148
3,0.06913820654153824,149
3,0.06551550328731537,150
3,0.06285171210765839,151
3,0.06541159749031067,152
1,0.06213508918881416,153
3,0.0707039088010788,154
1,0.007571273948997259,155
3,0.06577469408512115,156
3,0.06715191155672073,157
3,0.0713348463177681,158
3,0.061993878334760666,159
3,0.06970785558223724,160
3,0.06179327517747879,161
1,0.048262886703014374,162
3,0.06433652341365814,163
3,0.07006397843360901,164
3,0.07500970363616943,165
