node_Degree,node_Accessibility,node_ID
1,0.08125190436840057,1
1,0.0,2
1,0.06995734572410583,3
3,0.14938712120056152,4
2,0.15150777995586395,5
3,0.15353184938430786,6
1,0.14942651987075806,7
3,0.12497811764478683,8
3,0.1387317180633545,9
3,0.13764072954654694,10
1,0.0,11
1,0.15459555387496948,12
1,0.08028827607631683,13
3,0.12540008127689362,14
3,0.16091422736644745,15
3,0.16270264983177185,16
3,0.16428768634796143,17
3,0.16919341683387756,18
3,0.16423490643501282,19
1,0.058616407215595245,20
1,0.15322238206863403,21
1,0.09305968135595322,22
3,0.17721392214298248,23
1,0.18579129874706268,24
1,0.17813345789909363,25
1,0.018161039799451828,26
3,0.18851345777511597,27
3,0.19639873504638672,28
3,0.1997937560081482,29
3,0.2010785937309265,30
1,0.17075690627098083,31
3,0.20457440614700317,32
1,0.025381971150636673,33
3,0.2058410495519638,34
3,0.20980793237686157,35
1,0.21444348990917206,36
1,0.20635837316513062,37
3,0.21263626217842102,38
3,0.208787739276886,39
1,0.021404700353741646,40
2,0.1437942534685135,41
1,0.1832464635372162,42
1,0.13794951140880585,43
1,0.14588160812854767,44
2,0.14648431539535522,45
3,0.14852496981620789,46
3,0.20429304242134094,47
3,0.2575191855430603,48
3,0.23139044642448425,49
1,0.15393498539924622,50
3,0.15544772148132324,51
1,0.2782449722290039,52
3,0.27734461426734924,53
1,0.15523983538150787,54
3,0.2792978584766388,55
1,0.20401887595653534,56
3,0.27797865867614746,57
3,0.2823159396648407,58
1,0.15230236947536469,59
3,0.2149135321378708,60
3,0.2768794298171997,61
3,0.20028920471668243,62
3,0.2749263644218445,63
3,0.2265411913394928,64
3,0.22024206817150116,65
1,0.15390624105930328,66
3,0.22809740900993347,67
3,0.29244178533554077,68
3,0.1656574159860611,69
1,0.19892403483390808,70
3,0.3014061748981476,71
3,0.23410958051681519,72
3,0.16669681668281555,73
3,0.30484238266944885,74
1,0.2078620046377182,75
3,0.24049106240272522,76
3,0.2939113676548004,77
3,0.16759969294071198,78
4,0.32215359807014465,79
3,0.2436886429786682,80
3,0.23626984655857086,81
3,0.23603735864162445,82
3,0.24475666880607605,83
2,0.3132665455341339,84
3,0.2475510835647583,85
3,0.23474013805389404,86
3,0.3136310577392578,87
1,0.03419985994696617,88
3,0.23886705935001373,89
1,0.1527259796857834,90
1,0.24176298081874847,91
2,0.3084891736507416,92
3,0.24337846040725708,93
2,0.3068413734436035,94
2,0.32747355103492737,95
3,0.2761968672275543,96
3,0.27822911739349365,97
3,0.3262791633605957,98
3,0.17516979575157166,99
3,0.307752788066864,100
3,0.253421813249588,101
3,0.28056153655052185,102
3,0.3376717269420624,103
3,0.30131447315216064,104
3,0.25523215532302856,105
3,0.25261569023132324,106
1,0.14765998721122742,107
3,0.32857805490493774,108
3,0.28005412220954895,109
3,0.25000908970832825,110
3,0.31828072667121887,111
2,0.3009271025657654,112
3,0.32268384099006653,113
3,0.28938934206962585,114
3,0.27696582674980164,115
2,0.2993588447570801,116
3,0.28707435727119446,117
3,0.2781136631965637,118
2,0.35034066438674927,119
2,0.29763197898864746,120
3,0.3337661325931549,121
4,0.31480497121810913,122
3,0.3050069510936737,123
1,0.04112616553902626,124
3,0.307684987783432,125
3,0.30501654744148254,126
3,0.2999514639377594,127
2,0.35882139205932617,128
3,0.305359423160553,129
3,0.2292216718196869,130
3,0.3309228718280792,131
3,0.16727182269096375,132
3,0.303894966840744,133
3,0.333635151386261,134
3,0.28567150235176086,135
3,0.2818670868873596,136
3,0.3016640543937683,137
3,0.32176917791366577,138
2,0.36464089155197144,139
3,0.3262457549571991,140
3,0.3309098482131958,141
3,0.24179501831531525,142
1,0.0732579156756401,143
2,0.32172226905822754,144
3,0.3029891550540924,145
2,0.36915865540504456,146
3,0.30617764592170715,147
1,0.06829705089330673,148
3,0.28650227189064026,149
3,0.25527629256248474,150
1,0.26954808831214905,151
1,0.18159431219100952,152
2,0.3382474184036255,153
2,0.37638768553733826,154
3,0.24766585230827332,155
2,0.3781396746635437,156
3,0.2195015698671341,157
3,0.3613292872905731,158
3,0.3652990460395813,159
3,0.21397793292999268,160
3,0.18167918920516968,161
3,0.36067909002304077,162
2,0.2212899774312973,163
3,0.22593022882938385,164
3,0.32173362374305725,165
1,0.2674066722393036,166
2,0.3609244227409363,167
3,0.317470908164978,168
3,0.38598138093948364,169
2,0.38933849334716797,170
3,0.2809893488883972,171
3,0.27779003977775574,172
3,0.2534928619861603,173
2,0.28040751814842224,174
1,0.16936983168125153,175
3,0.25744694471359253,176
2,0.39619940519332886,177
3,0.2907644212245941,178
3,0.2567385733127594,179
3,0.3657456934452057,180
3,0.19887101650238037,181
3,0.29333436489105225,182
3,0.30751946568489075,183
3,0.2959985136985779,184
3,0.1802627444267273,185
3,0.27454572916030884,186
3,0.31209924817085266,187
3,0.2505745589733124,188
2,0.399341344833374,189
3,0.2963925898075104,190
3,0.2705741226673126,191
3,0.2831422686576843,192
2,0.4013141095638275,193
3,0.2903605103492737,194
3,0.3010752201080322,195
3,0.3115446865558624,196
3,0.2766571044921875,197
3,0.2947255074977875,198
1,0.21912291646003723,199
3,0.31874510645866394,200
3,0.3122153878211975,201
3,0.313508540391922,202
2,0.40748652815818787,203
3,0.2745565176010132,204
3,0.32571566104888916,205
3,0.2928231358528137,206
2,0.40614157915115356,207
3,0.3597675859928131,208
3,0.3324120044708252,209
3,0.274139940738678,210
3,0.3033265173435211,211
3,0.3006669580936432,212
2,0.39556583762168884,213
3,0.3132508397102356,214
3,0.3404094874858856,215
3,0.3117324113845825,216
3,0.29163238406181335,217
3,0.3564845323562622,218
1,0.13325582444667816,219
3,0.3244355320930481,220
3,0.26230165362358093,221
2,0.3699452877044678,222
3,0.30998167395591736,223
3,0.3239609897136688,224
2,0.41354817152023315,225
2,0.3634667694568634,226
3,0.35121944546699524,227
3,0.34329429268836975,228
3,0.33970606327056885,229
3,0.34549328684806824,230
1,0.21641981601715088,231
2,0.3576412498950958,232
2,0.35600054264068604,233
3,0.32888171076774597,234
3,0.33643996715545654,235
2,0.34842556715011597,236
3,0.3227974772453308,237
3,0.39448434114456177,238
2,0.41476088762283325,239
2,0.34211477637290955,240
3,0.3234328031539917,241
2,0.33298856019973755,242
3,0.3151319622993469,243
1,0.07839183509349823,244
2,0.41529950499534607,245
2,0.3286057412624359,246
3,0.3740992248058319,247
3,0.3104843497276306,248
3,0.3896750509738922,249
2,0.41573962569236755,250
2,0.3215038478374481,251
2,0.41583940386772156,252
1,0.23906384408473969,253
1,0.2654898464679718,254
1,0.25382962822914124,255
1,0.1639193445444107,256
1,0.12937204539775848,257
1,0.23958106338977814,258
3,0.2630201280117035,259
3,0.3306651711463928,260
2,0.4194977581501007,261
1,0.28665050864219666,262
2,0.30965155363082886,263
1,0.02339300885796547,264
3,0.2806243896484375,265
2,0.4215475916862488,266
3,0.31039366126060486,267
3,0.23178517818450928,268
3,0.2660881280899048,269
2,0.4226617217063904,270
1,0.19357463717460632,271
1,0.19451838731765747,272
2,0.33745306730270386,273
1,0.33416467905044556,274
3,0.23837438225746155,275
2,0.23459240794181824,276
1,0.3062628209590912,277
3,0.22954389452934265,278
2,0.39884573221206665,279
1,0.3080914616584778,280
1,0.21190185844898224,281
2,0.37836727499961853,282
2,0.3351197838783264,283
1,0.19353747367858887,284
2,0.3575439155101776,285
3,0.2772409915924072,286
2,0.3347957730293274,287
1,0.22544555366039276,288
2,0.3323558270931244,289
1,0.058554790914058685,290
3,0.3012276589870453,291
2,0.3330637812614441,292
2,0.3235801160335541,293
1,0.09719613194465637,294
3,0.3138228952884674,295
2,0.33256301283836365,296
1,0.23230688273906708,297
3,0.3094000518321991,298
2,0.3527040183544159,299
1,0.34894657135009766,300
3,0.28783655166625977,301
2,0.37231016159057617,302
3,0.2697139084339142,303
1,0.2549741566181183,304
2,0.3992493152618408,305
3,0.3675994575023651,306
2,0.40787044167518616,307
1,0.2204570770263672,308
3,0.31585362553596497,309
2,0.33047473430633545,310
3,0.28999122977256775,311
2,0.4233040511608124,312
3,0.26171427965164185,313
1,0.0,314
2,0.4139435887336731,315
3,0.40374627709388733,316
1,0.12829625606536865,317
2,0.41103923320770264,318
2,0.3288750946521759,319
3,0.3111734986305237,320
3,0.4008561372756958,321
3,0.3423279821872711,322
3,0.2812173366546631,323
2,0.4034324586391449,324
3,0.29603859782218933,325
3,0.2741287350654602,326
3,0.2923397123813629,327
3,0.23092035949230194,328
3,0.28591933846473694,329
1,0.16001372039318085,330
2,0.3979514539241791,331
1,0.2147570699453354,332
3,0.28128916025161743,333
3,0.3425184190273285,334
2,0.32388100028038025,335
3,0.29823118448257446,336
1,0.2080724686384201,337
3,0.2642838656902313,338
3,0.30211833119392395,339
3,0.3226650357246399,340
1,0.11782095581293106,341
3,0.32214662432670593,342
1,0.24238243699073792,343
3,0.2843456268310547,344
3,0.30851444602012634,345
3,0.3104109764099121,346
2,0.3861728012561798,347
3,0.29970380663871765,348
3,0.30090951919555664,349
2,0.38253602385520935,350
3,0.29555991291999817,351
3,0.28961852192878723,352
3,0.2796710431575775,353
3,0.25839269161224365,354
3,0.24404342472553253,355
3,0.2564469277858734,356
2,0.37354210019111633,357
3,0.24633117020130157,358
3,0.24882106482982635,359
1,0.08601570129394531,360
3,0.28852036595344543,361
3,0.2336122691631317,362
1,0.06773903220891953,363
3,0.24115024507045746,364
3,0.233856663107872,365
2,0.349786639213562,366
1,0.32359787821769714,367
1,0.22024299204349518,368
3,0.3326535224914551,369
2,0.2718340754508972,370
2,0.32612287998199463,371
3,0.25839781761169434,372
1,0.2023923546075821,373
3,0.2540331780910492,374
3,0.25811436772346497,375
3,0.3131442964076996,376
1,0.1915169209241867,377
1,0.21069489419460297,378
3,0.24590285122394562,379
2,0.29306089878082275,380
3,0.2737940549850464,381
3,0.28052547574043274,382
1,0.24047285318374634,383
2,0.27892231941223145,384
3,0.2760939300060272,385
2,0.24689984321594238,386
1,0.14733295142650604,387
1,0.23316901922225952,388
3,0.2607114911079407,389
2,0.24869517982006073,390
2,0.2570728659629822,391
1,0.2514329254627228,392
1,0.04779384285211563,393
3,0.2214338779449463,394
3,0.2079375684261322,395
1,0.05855638533830643,396
1,0.24255529046058655,397
3,0.20936112105846405,398
1,0.09338917583227158,399
1,0.2253337800502777,400
3,0.23238900303840637,401
2,0.21303316950798035,402
1,0.0,403
3,0.21187478303909302,404
3,0.21700555086135864,405
1,0.08573435992002487,406
3,0.1709538698196411,407
