node_X_pix,node_Y_pix
1882,1508
1909,1473
1920,1376
1958,1259
1961,1369
1965,1373
1968,1358
1969,1409
1970,1331
1970,1361
1973,1414
1973,1416
1978,1379
1978,1390
1978,1533
1980,1377
1980,1456
1984,1406
1985,1226
1985,1266
1987,1258
1991,1242
1992,1488
1996,1491
1999,1499
2002,1231
2002,1411
2003,1769
2016,1452
2020,1440
2022,1457
2024,1459
2027,1473
2028,1452
2029,1454
2029,1474
2036,1479
2037,1466
2039,1469
2042,1501
2046,1486
2048,1483
2054,1211
2058,1517
2062,1505
2064,1195
2071,1554
2071,1634
2074,1524
2086,1542
2101,1566
2111,1581
2116,1179
2122,1186
2125,1604
2126,1617
2127,1616
2130,1671
2131,1612
2132,1614
2134,1680
2135,1689
2139,1648
2145,1655
2152,1168
2156,1173
2157,1709
2158,1659
2159,1657
2165,1142
2167,1687
2171,1692
2173,1706
2175,1682
2175,1698
2176,1166
2178,1686
2179,1688
2183,1694
2183,1715
2191,1149
2192,1160
2193,1707
2193,1728
2202,1720
2215,1739
2253,1137
2295,1776
2296,1786
2300,1087
2318,1070
2328,1109
2339,1760
2343,1766
2388,1081
2390,1086
2402,1078
2405,1081
2411,1057
2414,1077
2446,1720
2454,1717
2513,1705
2515,1694
2531,1174
2532,1173
2539,1685
2550,1704
2552,1205
2560,1677
2561,1186
2562,1684
2568,1230
2573,1223
2574,1672
2578,1245
2583,1669
2603,1284
2610,1294
2615,1287
2616,1219
2638,1336
2642,1321
2644,1295
2685,1407
2688,1412
2690,1407
2691,1410
2693,1419
2694,1627
2699,1632
2704,1437
2705,1399
2709,1432
2715,1453
2722,1440
2743,1495
2748,1607
2748,1615
2757,1583
2765,1502
2769,1577
2333,1401
