EndNodes_1,EndNodes_2,name,edge_id,Weight,Length,Width,Volume,Type,Distance
1,2,745A6218,1,0.19715780019760132,23.956924438476562,22.11840057373047,9205.09765625,E,1287.6119384765625
1,3,745A6218,2,0.5408332943916321,73.38912200927734,21.96500587463379,27808.927734375,E,1295.1641845703125
1,5,745A6218,3,7.3125410079956055,144.55467224121094,20.443822860717773,47451.09375,E,1291.564208984375
2,3,745A6218,4,0.14406192302703857,19.84656524658203,23.579214096069336,8666.302734375,E,1273.8302001953125
2,5,745A6218,5,0.11761509627103806,30.843490600585938,14.847247123718262,5340.04931640625,E,1265.1043701171875
3,4,745A6218,6,0.062311552464962006,8.849641799926758,23.92263412475586,3977.714111328125,E,1267.466552734375
4,6,745A6218,7,0.07775220274925232,29.769847869873047,18.02541160583496,7596.908203125,E,1253.82080078125
4,8,745A6218,8,0.27256065607070923,37.990562438964844,23.68376350402832,16736.591796875,E,1247.6334228515625
5,6,745A6218,9,0.09236310422420502,13.588924407958984,24.257055282592773,6279.87646484375,E,1247.8232421875
6,7,745A6218,10,0.07020846754312515,11.441641807556152,25.5540714263916,5868.1123046875,E,1237.9266357421875
7,8,745A6218,11,0.02036101371049881,29.14092445373535,22.56564712524414,11654.3701171875,E,1231.591064453125
7,13,745A6218,12,0.991219162940979,242.08489990234375,31.27482032775879,185971.859375,E,1127.7734375
8,26,745A6218,13,1.094049334526062,279.85968017578125,32.149009704589844,227177.546875,E,1100.08740234375
9,35,745A6218,14,1010.1015014648438,292.03814697265625,27.903539657592773,178586.265625,E,1100.06494140625
10,12,745A6218,15,0.2869563698768616,86.08861541748047,31.117860794067383,65471.921875,E,1098.9739990234375
11,30,745A6218,16,3.008842706680298,324.1394958496094,31.255996704101562,248707.3125,E,1130.298583984375
12,14,745A6218,17,0.643991231918335,169.21682739257812,31.050437927246094,128135.328125,E,1055.514892578125
12,27,745A6218,18,0.5143418312072754,156.44102478027344,32.7547492980957,131822.375,E,998.0982666015625
13,25,745A6218,19,0.5283047556877136,124.892333984375,31.095436096191406,94845.984375,E,980.2291870117188
13,29,745A6218,20,0.40615376830101013,94.12513732910156,28.0307559967041,58085.1484375,E,979.946533203125
14,15,745A6218,21,0.02398468181490898,7.331283092498779,34.96658706665039,7040.06005859375,E,1002.4457397460938
14,18,745A6218,22,0.271670401096344,100.12226104736328,34.59990692138672,94139.171875,E,1000.2332153320312
15,16,745A6218,23,0.07452934235334396,33.88020324707031,34.70484924316406,32049.125,E,993.311279296875
