node_X_pix,node_Y_pix
956,1443
999,1462
1011,1239
1011,1425
1018,1439
1023,1441
1029,1248
1030,1240
1054,1198
1064,1289
1072,1276
1075,1266
1078,1296
1080,1440
1082,1221
1084,1310
1085,1210
1088,1230
1089,1285
1090,1587
1095,1632
1097,1559
1097,1634
1098,1642
1101,1196
1102,1259
1103,1198
1104,1458
1105,1246
1105,1329
1105,1451
1108,1564
1108,1681
1110,1194
1111,1452
1111,1459
1116,1226
1117,1256
1120,1675
1123,1241
1125,1253
1125,1262
1125,1415
1125,1548
1126,1628
1126,1638
1127,1255
1129,1432
1129,1689
1130,1421
1132,1550
1135,1271
1135,1363
1135,1431
1138,1129
1141,1435
1142,1222
1142,1266
1142,1420
1143,1421
1147,1409
1148,1400
1150,1449
1151,1401
1152,1341
1154,1297
1156,1366
1156,1406
1156,1508
1157,1618
1160,1642
1161,1563
1168,1563
1171,1377
1171,1651
1172,1607
1172,1640
1173,1600
1174,1365
1174,1426
1175,1279
1175,1416
1177,1257
1177,1363
1178,1327
1178,1342
1180,1251
1180,1472
1181,1474
1183,1382
1185,1313
1187,1316
1190,1433
1190,1454
1191,1185
1194,1558
1195,1287
1195,1631
1196,1365
1196,1606
1196,1708
1197,1429
1198,1355
1198,1429
1198,1475
1199,1007
1199,1202
1199,1719
1203,1709
1204,1427
1204,1674
1209,1625
1210,1637
1212,1329
1213,1034
1214,1692
1215,1231
1215,1532
1215,1691
1217,1561
1218,1026
1219,1241
1223,1111
1224,1715
1225,1152
1225,1235
1225,1255
1225,1416
1226,1293
1227,1267
1228,1266
1228,1578
1228,1716
1229,1141
1229,1716
1229,1718
1230,1415
1231,1250
1232,1559
1234,1077
1234,1714
1235,1712
1236,1067
1236,1244
1236,1292
1236,1721
1237,1075
1240,1379
1241,1097
1242,1121
1242,1307
1242,1569
1242,1590
1242,1708
1243,1591
1243,1607
1243,1776
1244,1314
1244,1349
1244,1437
1245,1589
1246,1265
1247,1578
1248,1440
1251,1742
1252,1603
1253,1208
1253,1585
1253,1621
1254,1212
1255,1448
1255,1450
1256,1549
1257,1438
1257,1459
1260,1178
1260,1345
1263,1168
1264,1358
1264,1391
1264,1458
1264,1720
1265,1391
1265,1716
1266,1638
1267,1417
1267,1642
1268,1418
1268,1446
1268,1451
1268,1460
1268,1488
1268,1764
1269,1058
1269,1218
1269,1427
1269,1448
1271,1534
1274,1269
1274,1415
1276,1866
1278,1582
1278,1623
1279,1146
1279,1595
1281,1674
1281,1862
1282,1201
1286,1065
1287,1669
1287,1676
1288,1372
1289,1808
1290,1113
1290,1123
1291,988
1293,1499
1293,1851
1294,1498
1295,990
1297,1647
1299,1325
1299,1618
1300,1250
1301,1464
1301,1643
1302,1463
1304,1565
1304,1590
1304,1591
1304,1637
1304,1645
1305,1105
1305,1573
1306,1271
1306,1841
1307,982
1308,1107
1308,1165
1308,1378
1308,1640
1309,1379
1309,1663
1310,1391
1311,1463
1312,998
1312,1223
1312,1402
1312,1424
1312,1622
1312,1753
1313,1128
1313,1418
1314,1427
1316,1131
1316,1555
1317,1761
1318,1310
1318,1750
1319,1461
1319,1574
1320,1760
1321,1470
1322,1461
1322,1782
1323,1404
1325,1157
1325,1569
1326,1606
1327,1278
1327,1577
1328,1587
1331,1511
1335,1406
1335,1776
1336,1103
1336,1587
1337,1305
1337,1386
1338,1109
1338,1515
1339,1134
1339,1189
1339,1515
1341,1511
1344,1111
1344,1241
1344,1701
1345,1195
1346,911
1346,1119
1347,1095
1347,1492
1347,1706
1348,1584
1348,1734
1349,1156
1349,1449
1350,1155
1350,1481
1351,1448
1351,1596
1351,1759
1352,1242
1353,1130
1353,1492
1354,1693
1355,1170
1355,1258
1355,1482
1356,1173
1356,1259
1356,1504
1356,1700
1357,1171
1357,1509
1357,1779
1359,1687
1360,1456
1361,1451
1362,1203
1362,1253
1362,1443
1362,1877
1363,1151
1363,1774
1365,1379
1365,1527
1365,1650
1365,1696
1366,1291
1366,1387
1366,1675
1367,1147
1367,1493
1368,1129
1369,978
1370,1294
1370,1307
1370,1435
1370,1608
1370,1827
1371,1879
1372,1308
1372,1431
1372,1891
1373,1531
1374,1656
1375,1651
1376,1459
1376,1717
1376,1827
1377,1486
1378,978
1378,1425
1378,1832
1378,1879
1379,1295
1381,1643
1382,1275
1382,1438
1382,1642
1383,1517
1383,1671
1383,1747
1384,905
1384,988
1384,1572
1384,1656
1384,1722
1385,1694
1386,1475
1386,1491
1386,1500
1387,1870
1388,1879
1389,1624
1389,1708
1390,1412
1390,1709
1391,1717
1392,1051
1392,1122
1392,1539
1392,1567
1392,1573
1392,1623
1392,1708
1393,1117
1393,1446
1393,1528
1393,1596
1394,1445
1394,1621
1394,1733
1395,1025
1395,1602
1395,1645
1395,1688
1395,1714
1396,1268
1396,1508
1397,1406
1398,1422
1398,1530
1398,1671
1398,1705
1399,1133
