EndNodes_1,EndNodes_2,name,edge_id,Weight,Length,Width,Volume,Type,Distance
1,10,745A6258,1,1.0888557434082031,266.8996887207031,31.46397590637207,207522.46875,E,1822.24462890625
2,5,745A6258,2,0.6609470844268799,165.8116912841797,31.73657989501953,131167.203125,E,1893.3323974609375
3,8,745A6258,3,9.914438247680664,92.60678100585938,26.043428421020508,49332.02734375,E,1775.405517578125
4,5,745A6258,4,512.4686889648438,70.98133087158203,25.97500991821289,37613.64453125,E,1821.10888671875
5,12,745A6258,5,0.576639711856842,140.52061462402344,31.255434036254883,107815.4453125,E,1751.4359130859375
6,10,745A6258,6,0.5683369636535645,141.96267700195312,31.643857955932617,111645.9375,E,1725.3331298828125
7,15,745A6258,7,32.213504791259766,258.7868957519531,23.18731117248535,109278.0546875,E,1704.310791015625
8,10,745A6258,8,1.0220245122909546,145.18359375,25.710102081298828,75372.8671875,E,1732.0399169921875
8,17,745A6258,9,0.7498302459716797,186.7318878173828,31.596834182739258,146418.34375,E,1652.88037109375
9,12,745A6258,10,0.5950446128845215,137.22341918945312,29.0164852142334,90741.875,E,1728.0115966796875
10,33,745A6258,11,1.24538254737854,322.1763916015625,31.46139144897461,250460.625,E,1562.4068603515625
11,32,745A6258,12,1.1103436946868896,281.9306640625,31.93976402282715,225889.265625,E,1574.083251953125
12,18,745A6258,13,0.6057559251785278,143.7415313720703,30.938459396362305,108061.1328125,E,1622.7103271484375
13,43,745A6258,14,1.2620187997817993,286.9620361328125,30.874120712280273,214834.234375,E,1575.300537109375
14,18,745A6258,15,0.6347236633300781,131.1499786376953,28.02229881286621,80884.5546875,E,1606.9759521484375
15,19,745A6258,16,0.990086555480957,118.26627349853516,21.6350154876709,43477.5625,E,1587.6319580078125
15,20,745A6258,17,0.4202134609222412,80.72040557861328,28.563549041748047,51724.6484375,E,1570.0667724609375
16,26,745A6258,18,0.5114139914512634,113.26647186279297,30.376651763916016,82086.3671875,E,1538.056884765625
17,21,745A6258,19,0.6023287773132324,104.86153411865234,23.385290145874023,45039.296875,E,1553.2965087890625
17,24,745A6258,20,0.3429635763168335,69.7234878540039,28.70024871826172,45106.625,E,1539.85498046875
18,23,745A6258,21,0.1385769098997116,31.2882080078125,30.130035400390625,22308.47265625,E,1546.12060546875
19,20,745A6258,22,0.32440686225891113,42.100929260253906,13.82400131225586,6319.0107421875,E,1540.90380859375
19,23,745A6258,23,0.1202523410320282,28.251487731933594,22.71608543395996,11449.806640625,E,1538.384033203125
20,21,745A6258,24,0.015037580393254757,3.6656415462493896,31.225975036621094,2807.1904296875,E,1535.6385498046875
21,34,745A6258,25,0.47565144300460815,97.790771484375,28.876476287841797,64043.66015625,E,1492.5262451171875
22,26,745A6258,26,0.4186609983444214,89.57006072998047,29.99637222290039,63298.03125,E,1499.5
23,41,745A6258,27,0.48824140429496765,113.3427963256836,30.47478485107422,82673.265625,E,1480.4677734375
24,33,745A6258,28,0.694728672504425,88.05169677734375,20.27713966369629,28434.197265625,E,1473.29296875
24,38,745A6258,29,1.019782304763794,180.84266662597656,28.011898040771484,111448.921875,E,1443.2242431640625
