node_X_pix,node_Y_pix
903,1429
974,1401
977,1223
985,1482
986,1461
987,1400
988,1384
995,1465
1001,1233
1002,1211
1011,1425
1017,1438
1020,1175
1022,1177
1023,1441
1026,1176
1027,1415
1046,1425
1057,1310
1072,1701
1073,1276
1074,1548
1075,1266
1079,1295
1082,1221
1084,1424
1084,1647
1087,1229
1089,1285
1089,1442
1089,1612
1089,1628
1091,1692
1093,1174
1093,1701
1098,1633
1099,1649
1101,1338
1102,1167
1102,1259
1103,1196
1105,1379
1106,1246
1107,1331
1107,1563
1111,1452
1111,1459
1112,1094
1112,1195
1112,1216
1112,1637
1114,1408
1116,1226
1116,1380
1117,1256
1120,1674
1122,1701
1123,1240
1125,1253
1125,1262
1125,1548
1126,1238
1126,1254
1126,1637
1127,1413
1129,1415
1133,1253
1133,1550
1135,1200
1135,1220
1135,1271
1135,1362
1141,1435
1142,1420
1143,1266
1143,1364
1143,1421
1148,1410
1150,1400
1150,1449
1151,1365
1151,1370
1151,1594
1152,1341
1154,1297
1156,1406
1156,1507
1159,1599
1160,1642
1163,1608
1167,1731
1169,1731
1170,1376
1171,1568
1172,1161
1172,1258
1173,1256
1173,1415
1173,1425
1174,998
1174,1254
1174,1365
1174,1740
1175,1279
1177,1363
1178,1327
1178,1711
1179,1341
1180,1472
1181,1473
1183,1029
1183,1382
1185,1313
1187,1111
1187,1316
1187,1715
1189,1454
1189,1713
1190,1433
1191,1185
1192,1607
1193,1632
1194,1286
1194,1556
1196,1114
1196,1157
1196,1502
1197,1428
1198,1091
1198,1131
1199,1202
1199,1428
1199,1475
1199,1734
1203,1427
1203,1731
1205,1355
1205,1673
1208,1367
1208,1549
1209,1522
1209,1625
1210,1636
1211,1328
1211,1524
1211,1800
1213,1029
1213,1036
1215,1073
1215,1230
1216,1404
1217,1796
1218,1026
1219,1241
1219,1781
1220,1399
1220,1523
1222,1209
1223,1230
1225,1079
1225,1254
1225,1416
1226,1292
1227,1265
1227,1578
1227,1615
1227,1802
1228,1266
1230,1785
1231,1249
1231,1414
1235,1245
1236,1292
1236,1711
1240,1074
1240,1379
1241,1568
1242,1122
1242,1307
1242,1590
1242,1628
1243,1707
1244,1313
1244,1590
1244,1896
1245,1093
1245,1350
1245,1437
1245,1589
1246,1265
1247,1577
1251,1603
1251,1890
1252,1878
1253,1534
1253,1585
1254,1208
1254,1212
1256,1448
1256,1449
1256,1896
1257,1735
1257,1751
1258,1459
1258,1816
1259,1177
1259,1881
1260,966
1260,1090
1260,1743
1261,1064
1261,1347
1262,1726
1263,1167
1264,1358
1264,1390
1264,1458
1264,1718
1266,1414
1267,1390
1268,993
1268,1218
1268,1236
1268,1445
1268,1451
1268,1459
1268,1487
1268,1642
1268,1764
1269,1057
1269,1418
1269,1448
1270,1425
1270,1811
1270,1820
1271,1550
1272,976
1272,1533
1272,1642
1273,1697
1275,1414
1276,1551
1276,1851
1277,1269
1277,1679
1278,1060
1278,1534
1278,1623
1279,1146
1279,1580
1280,1684
1281,1108
1281,1860
1282,1201
1282,1673
1285,1107
1286,1676
1287,1115
1287,1233
1287,1669
1289,1372
1290,1113
1290,1121
1290,1123
1293,1498
1293,1757
1295,1119
1295,1498
1296,1647
1299,992
1300,960
1300,1250
1300,1324
1301,1465
1301,1643
1301,1719
1303,1463
1303,1618
1304,1590
1304,1636
1304,1889
1305,1564
1305,1573
1305,1645
1306,1105
1306,1239
1306,1271
1306,1590
1306,1841
1307,1697
1308,1107
1308,1377
1308,1641
1309,1165
1309,1663
1310,1379
1310,1390
1310,1686
1311,1419
1311,1463
1312,979
1312,998
1312,1621
1313,964
1313,1127
1313,1403
1313,1663
1313,1833
1314,1224
1314,1425
1315,1716
1316,1554
1317,1131
1318,1310
1319,1460
1319,1574
1320,908
1320,957
1320,1381
1320,1749
1321,1470
1321,1759
1321,1880
1322,1310
1322,1461
1322,1782
1325,1158
1325,1230
1325,1569
1326,854
1326,1319
1326,1606
1326,1745
1328,891
1328,1278
1329,920
1329,1382
1329,1780
1330,1402
1331,1372
1331,1511
1332,1574
1333,1778
1334,882
1334,914
1335,1406
1336,1103
1336,1587
1336,1718
1337,1304
1338,1109
1338,1188
1338,1515
1339,1133
1339,1386
1339,1515
1341,1584
1342,1131
1344,1194
1345,913
1345,1241
1345,1700
1346,950
1346,1492
1347,1095
1347,1151
1347,1706
1348,1152
1348,1449
1348,1584
1348,1758
1349,1733
1349,1760
1350,1481
1351,1448
1351,1596
1351,1758
1352,1242
1353,1130
1353,1492
1354,1257
1354,1693
1355,1170
1355,1482
1356,1173
1356,1504
1356,1700
1357,1171
1357,1780
1358,1778
1359,1687
1360,1202
1360,1455
1361,1451
1362,947
1362,1443
1363,1773
1364,1150
1364,1650
1365,886
1365,1527
1365,1604
1365,1695
1366,1291
1366,1780
1367,1147
1367,1675
1368,1493
1368,1927
1369,1294
1370,1128
1370,1434
1370,1879
1371,880
1371,1308
1371,1432
1373,1531
1373,1656
1373,2008
1374,1853
1375,968
1375,1651
1375,1756
1376,872
1376,1459
1377,1426
1377,1486
1377,1520
1377,1716
1378,1518
1380,1519
1381,1642
1382,1438
1383,987
1383,1641
1383,1722
1384,1516
1384,1671
1385,1475
1385,1693
1386,1481
1387,1491
1387,1500
1388,1624
1388,1901
1389,1412
1389,1708
1390,1899
1391,1539
1392,1121
1392,1527
1392,1623
1392,1707
1392,2126
1393,903
1393,1446
1393,1527
1393,1566
1393,1595
1393,2093
1394,1117
1394,1509
1394,1732
1395,1024
1395,1445
1395,1621
1395,1688
1395,1712
1396,2002
1398,1406
1399,1133
1400,1294
1400,1435
1400,1702
1401,835
1401,1466
1402,972
1402,1056
1402,1447
1402,1702
1403,1394
1403,1440
1403,1670
1403,1684
1403,1708
1403,1882
1404,903
1404,1425
1405,1425
1405,1427
1405,1447
1406,977
1406,1469
1406,1745
1407,1119
1407,1391
1407,1698
1407,1718
1408,851
1408,987
1408,1497
1408,1544
1409,1535
1409,1799
1410,1244
1410,1960
1411,998
1411,1182
1411,1618
1411,1993
1411,2001
1412,1246
1412,1494
1412,1609
1413,1245
1414,936
1414,1707
1416,1021
1416,1023
1416,1550
1417,943
1418,1993
1418,2000
1419,2125
1421,1303
1421,1792
1421,1962
1421,2123
1422,1079
1423,1229
1423,1521
1425,1485
1425,1645
1425,1695
