node_X_pix,node_Y_pix
1744,1516
1759,1435
1801,1542
1821,1508
1834,1325
1843,1500
1844,1467
1845,1488
1848,1429
1854,1246
1857,1494
1862,1205
1864,1491
1865,1487
1866,1147
1869,1333
1884,1771
1888,1098
1895,1299
1896,1434
1899,1325
1900,1553
1912,1240
1913,1600
1916,1812
1918,1353
1919,1354
1923,1739
1926,1380
1929,1073
1929,1404
1931,1765
1936,1581
1941,1445
1941,1572
1942,1147
1942,1837
1943,1443
1945,1166
1946,1769
1948,1771
1949,1338
1950,1574
1951,1349
1951,1772
1954,1632
1955,1353
1958,1798
1959,1399
1959,1548
1960,1398
1961,1546
1963,1496
1963,1572
1964,1556
1964,1626
1965,1316
1965,1352
1967,1418
1968,1483
1970,1330
1974,1314
1975,1495
1976,1401
1977,1372
1977,1412
1977,1786
1978,1447
1979,1407
1980,1239
1980,1450
1980,1575
1981,1569
1981,1574
1982,1463
1982,1651
1983,1381
1983,1431
1985,1441
1985,1730
1986,1441
1987,1261
1987,1475
1988,1538
1989,1251
1989,1473
1989,1523
1989,1539
1992,1145
1992,1237
1992,1450
1993,1451
1994,1433
1994,1486
1996,1486
1997,1468
1998,1532
2000,1408
2000,1495
2006,1417
2009,1479
2009,1750
2010,1501
2010,1521
2011,1479
2014,1591
2016,1597
2017,1541
2020,1512
2022,1688
2023,1444
2025,1214
2025,1512
2030,1220
2030,1521
2031,1577
2034,1461
2034,1579
2040,1605
2044,1743
2046,1205
2048,1754
2050,1213
2052,1489
2055,1662
2056,1495
2057,1210
2057,1748
2058,1207
2060,1524
2063,1729
2064,1542
2066,1537
2067,1553
2071,1519
2076,1621
2078,1202
2081,1543
2083,1055
2085,1541
2091,1716
2092,1670
2096,1711
2099,1563
2100,1109
2101,1598
2102,1635
2102,1656
2103,1726
2104,1705
2104,1725
2106,1113
2106,1632
2106,1648
2107,1103
2107,1116
2107,1575
2111,1581
2113,1120
2113,1649
2115,1657
2117,1110
2117,1125
2117,1720
2121,1677
2122,1642
2123,1676
2125,1185
2126,1024
2127,1719
2128,1667
2130,1629
2133,1616
2133,1666
2133,1698
2134,1112
2138,1624
2138,1682
2139,1644
2139,1683
2140,1712
2145,1651
2146,1652
2146,1713
2149,1641
2153,1693
2154,1071
2156,1704
2157,1653
2158,1135
2159,1172
2160,1659
2160,1708
2161,1672
2163,1033
2163,1145
2164,1676
2166,1667
2167,1669
2170,1137
2172,1140
2173,1679
2174,1702
2175,1159
2178,1165
2179,1688
2182,1709
2189,1702
2191,1719
2193,1160
2194,1709
2197,1109
2204,1723
2205,1048
2220,1085
2239,979
2266,1068
2279,913
2296,1776
2297,1790
2301,1003
2304,1118
2314,1032
2327,928
2328,993
2330,1108
2344,1758
2346,1760
2362,1073
2363,1096
2373,935
2382,1078
2384,1088
2396,1739
2399,1765
2406,1080
2411,1031
2442,1025
2457,1062
2457,1716
2459,1055
2459,1718
2468,1078
2473,987
2482,1067
2497,1046
2504,1133
2515,994
2519,1156
2524,1163
2527,1140
2527,1153
2530,1173
2534,1687
2541,1073
2542,1013
2552,1053
2552,1205
2554,1768
2565,1226
2570,1233
2572,1231
2576,1242
2577,1671
2578,1125
2578,1240
2581,1160
2591,1108
2592,1267
2594,1132
2595,1136
2596,1043
2597,1664
2600,1123
2602,1281
2604,1709
2609,1228
2612,1155
2612,1296
2617,1767
2618,1138
2620,1235
2621,1281
2621,1669
2622,1654
2623,1248
2624,1685
2628,1231
2629,1218
2635,1725
2639,1241
2643,1240
2646,1209
2651,1137
2656,1076
2659,1368
2662,1166
2663,1373
2672,1224
2674,1296
2687,1410
2690,1198
2696,1126
2700,1625
2701,1635
2703,1435
2705,1438
2707,1278
2708,1310
2708,1391
2728,1472
2733,1366
2740,1205
2741,1492
2743,1159
2747,1607
2752,1601
2757,1258
2757,1487
2759,1578
2763,1333
2764,1390
2764,1569
2765,1528
2766,1530
2767,1436
2797,1313
2820,1476
2824,1436
2854,1435
2922,1489
2339,1395
