node_X_pix,node_Y_pix
1849,1491
1853,1487
1857,1484
1866,1488
1866,1495
1911,1243
1924,1371
1924,1382
1926,1376
1942,1166
1944,1559
1946,1441
1949,1350
1953,1355
1957,1806
1964,1320
1965,1354
1969,1335
1973,1318
1974,1409
1974,1411
1975,1497
1976,1452
1977,1406
1979,1242
1979,1394
1979,1450
1983,1437
1984,1443
1986,1263
1988,1254
1988,1389
1988,1450
1988,1541
1991,1487
1992,1240
1995,1578
1997,1489
2000,1495
2002,1411
2007,1419
2013,1753
2015,1450
2020,1440
2021,1514
2024,1469
2037,1169
2037,1478
2038,1607
2040,1471
2044,1206
2047,1492
2048,1213
2048,1662
2053,1581
2054,1492
2054,1493
2055,1208
2055,1211
2056,1749
2056,1750
2058,1526
2073,1522
2075,1203
2077,1745
2082,1536
2084,1540
2093,1671
2100,1565
2100,1599
2100,1658
2108,1577
2110,1652
2112,1583
2113,1659
2121,1679
2123,1643
2124,1185
2126,1669
2132,1111
2132,1668
2136,1685
2138,1645
2143,1631
2145,1653
2151,1654
2155,1651
2156,1089
2156,1707
2157,1138
2157,1173
2157,1669
2162,1148
2162,1666
2163,1663
2164,1680
2165,1666
2168,1671
2169,1139
2171,1142
2173,1162
2173,1704
2176,1166
2183,1712
2184,1733
2188,1097
2191,1705
2192,1160
2193,1725
2193,1726
2201,1719
2213,1735
2285,1005
2287,1104
2296,1776
2296,1792
2301,1119
2312,1033
2323,1004
2328,1109
2342,1759
2344,1762
2376,1070
2391,1086
2412,1053
2412,1078
2450,1718
2452,1729
2469,1080
2485,1063
2522,1161
2527,1149
2532,1175
2533,1687
2537,1713
2552,1205
2556,1151
2574,1672
2577,1162
2577,1243
2590,1666
2592,1136
2599,1720
2602,1282
2609,1232
2610,1150
2617,1672
2658,1246
2683,1202
2687,1411
2697,1626
2700,1400
2700,1628
2704,1436
2705,1307
2719,1439
2750,1613
2751,1606
2758,1580
2764,1571
2335,1397
