node_X_pix,node_Y_pix
1265,1363
1269,1494
1321,1592
1332,1514
1355,1252
1361,1447
1361,1529
1365,1295
1367,1297
1376,1233
1387,1574
1394,1296
1402,1399
1406,1611
1407,1395
1409,1212
1410,1248
1417,1553
1421,1310
1427,1487
1430,1302
1431,1312
1442,1624
1444,1454
1449,1118
1454,1229
1465,1303
1473,1262
1473,1623
1475,1622
1478,1522
1479,1619
1480,1631
1481,1484
1481,1487
1481,1491
1481,1621
1488,1561
1489,1484
1489,1491
1496,1482
1497,1661
1498,1433
1498,1489
1498,1698
1500,1480
1503,1465
1504,1227
1505,1061
1505,1439
1506,1299
1506,1484
1507,1486
1508,1428
1509,1427
1510,1469
1511,1224
1513,1657
1514,1230
1514,1270
1516,1384
1517,1491
1518,1382
1519,1232
1521,1480
1521,1650
1522,1222
1522,1290
1522,1489
1523,1656
1527,1396
1527,1658
1530,1296
1531,1325
1532,1652
1532,1654
1534,1489
1536,1302
1536,1478
1537,1251
1538,1252
1538,1297
1540,1259
1541,1262
1542,1307
1542,1655
1544,1242
1544,1265
1545,1137
1545,1177
1545,1249
1545,1606
1546,1212
1546,1268
1546,1300
1547,1274
1548,1255
1548,1275
1549,1258
1550,1261
1550,1603
1551,1436
1551,1769
1552,1264
1552,1381
1552,1614
1554,1272
1556,1427
1558,1488
1558,1673
1559,1297
1560,1231
1560,1673
1561,1299
1561,1433
1563,1194
1563,1454
1564,1641
1565,1306
1566,1199
1566,1663
1567,1677
1568,1646
1570,1298
1570,1683
1571,1451
1572,1569
1575,1279
1576,1441
1578,1863
1579,1209
1580,1383
1583,1285
1583,1442
1583,1450
1583,1487
1583,1545
1584,1279
1585,1405
1585,1412
1586,1278
1586,1408
1587,1145
1587,1266
1589,1143
1590,1246
1590,1271
1592,1277
1594,1291
1598,1541
1599,1449
1600,1379
1600,1440
1603,1354
1605,1453
1606,1286
1608,1579
1611,1451
1612,1441
1613,1571
1614,1381
1616,1150
1616,1581
1618,936
1618,1477
1624,1380
1624,1394
1624,1478
1625,1439
1625,1536
1626,1150
1628,1275
1628,1377
1628,1483
1629,1437
1631,1168
1632,1431
1632,1444
1633,1431
1633,1592
1633,1851
1634,1460
1634,1471
1634,1493
1635,1219
1635,1837
1637,1602
1638,1499
1638,1878
1641,1438
1642,1506
1643,899
1643,1758
1644,1182
1644,1489
1644,1561
1645,1946
1646,931
1648,751
1648,909
1648,1300
1649,901
1649,1269
1649,1463
1650,1270
1650,1291
1651,1140
1651,1149
1651,1258
1651,1281
1651,1307
1652,811
1652,1424
1652,1436
1652,1534
1653,1322
1653,1437
1653,1597
1653,1842
1654,919
1654,1596
1655,1327
1657,1419
1658,1288
1659,1530
1660,1343
1661,931
1661,1338
1661,1444
1662,1265
1662,1337
1662,1420
1662,1436
1663,1325
1664,1144
1664,1590
1665,1100
1665,1215
1666,1329
1666,2022
1667,1315
1667,1883
1668,781
1668,1147
1668,1335
1670,1071
1670,1211
