node_X_pix,node_Y_pix
844,1431
853,1436
867,1431
932,1196
940,1232
958,1505
961,1379
961,1398
968,1221
976,1177
979,1387
979,1460
987,1400
988,1384
988,1479
995,1467
996,1175
1001,1234
1004,1215
1007,1147
1010,1485
1011,1426
1011,1487
1013,1452
1018,1438
1018,1618
1023,1209
1024,1441
1025,1403
1026,1177
1027,1724
1029,1618
1031,1343
1035,1617
1038,1386
1041,1618
1048,1288
1052,1616
1059,1684
1060,1341
1061,1537
1067,1387
1070,1558
1071,1121
1071,1172
1072,1323
1073,1296
1074,1315
1077,1167
1077,1571
1078,1296
1078,1551
1080,1174
1080,1320
1082,1172
1082,1221
1083,1625
1084,1365
1085,1211
1086,1393
1087,1367
1088,1231
1088,1400
1089,1285
1089,1443
1092,1692
1092,1701
1093,1340
1094,1172
1094,1174
1094,1559
1096,1074
1097,1299
1097,1633
1098,1342
1099,1286
1099,1650
1102,1168
1102,1259
1104,1198
1106,1207
1106,1247
1106,1405
1107,1332
1107,1459
1108,1382
1108,1452
1108,1564
1111,1451
1111,1637
1112,1216
1113,1196
1114,1453
1114,1460
1115,1225
1116,1256
1117,1380
1119,1385
1120,1411
1120,1675
1120,1722
1121,1685
1122,1411
1123,1241
1125,1254
1125,1262
1126,1253
1126,1616
1126,1638
1128,1233
1128,1407
1128,1420
1128,1688
1130,1416
1133,952
1133,1253
1134,1272
1135,1363
1135,1431
1135,1580
1137,1218
1139,1393
1140,1213
1141,1435
1142,1266
1142,1422
1143,1365
1145,1764
1146,1747
1149,1186
1149,1410
1149,1421
1150,1179
1150,1449
1151,1755
1151,1757
1152,1341
1154,1187
1154,1298
1154,1404
1156,1407
1157,1508
1158,1759
1159,1599
1160,1642
1163,1608
1164,1032
1165,1099
1168,1733
1170,1251
1170,1377
1170,1569
1170,1593
1170,1608
1171,1102
1171,1573
1172,1259
1174,1265
1174,1426
1175,988
1175,1255
1175,1279
1175,1365
1175,1416
1177,1363
1177,1572
1178,1327
1178,1824
1179,1341
1180,1472
1181,1473
1182,1754
1183,1262
1183,1383
1183,1743
1184,1076
1185,1313
1187,1316
1188,1082
1189,1028
1189,1454
1190,999
1190,1433
1191,1607
1192,1086
1192,1186
1192,1709
1194,1632
1194,1714
1195,1087
1195,1287
1195,1778
1196,1114
1197,981
1197,1429
1197,1715
1198,1130
1198,1429
1198,1752
1199,1202
1200,1094
1200,1475
1200,1719
1201,1476
1202,1354
1203,1086
1203,1428
1205,1673
1206,1730
1208,1626
1208,1731
1209,1522
1210,1637
1211,1038
1211,1327
1211,1328
1213,1029
1214,1230
1218,1026
1219,1241
1219,1370
1220,1070
1220,1360
1220,1921
1221,1149
1221,1723
1222,1210
1222,1688
1222,1829
1223,1230
1225,1255
1225,1313
1225,1416
1226,1079
1226,1293
1226,1790
1227,1267
1227,1615
1227,1642
1228,1266
1228,1578
1228,1805
1229,1141
1231,1250
1231,1415
1231,1785
1232,1624
1232,1871
1233,1187
1235,1254
1236,951
1236,1244
1236,1256
1236,1292
1236,1712
1237,1254
1237,1626
1238,1345
1240,1379
1241,1568
1241,1591
1242,1122
1242,1307
1242,1708
1243,1651
1244,1314
1244,1437
1244,1571
1244,1591
1245,1350
1245,1590
1246,1071
1247,1265
1247,1578
1247,1746
1248,1440
1251,1603
1254,1208
1255,1212
1255,1284
1255,1448
1255,1450
1255,1517
1255,1585
1256,1133
1256,1752
1257,1438
1258,1240
1258,1461
1258,1734
1259,1442
1260,1178
1260,1881
1261,1065
1261,1099
1262,1348
1263,991
1263,1168
1263,1563
1263,1736
1264,1719
1265,1226
1265,1358
1265,1391
1265,1459
1266,1391
1267,1415
1268,1218
1268,1442
1268,1446
1268,1460
1268,1488
1268,1642
1268,1764
1269,1057
1269,1236
1269,1418
1269,1426
1269,1448
1269,1451
1270,1550
1270,1706
1271,1811
1271,1820
1272,977
1272,1642
1273,1534
1274,1192
1275,1415
1275,1551
1277,1582
1278,1535
1278,1581
1278,1623
1279,1595
1280,1863
1281,1062
1282,1109
1282,1201
1282,1270
1282,1281
1283,1124
1283,1673
1285,1107
1286,1671
1287,1115
1287,1233
1287,1676
1289,1372
1290,1113
1290,1123
1290,1154
1291,1122
1292,1498
1293,1758
1295,964
1295,1119
1295,1498
1296,1647
1298,892
1298,1720
1300,1250
1300,1643
1301,1146
1301,1323
1301,1464
1303,1619
1304,1565
1304,1590
1304,1591
1304,1637
1304,1645
1305,1105
1305,1325
1305,1573
1306,914
1306,1239
1306,1271
1306,1841
1306,1875
1307,1378
1307,1698
1307,1734
1307,1922
1308,906
1308,1107
1308,1873
1309,1165
1309,1641
1309,1663
1310,1380
1310,1390
1312,926
1312,999
1312,1419
1312,1622
1313,958
1313,1128
1313,1223
1313,1403
1313,1418
1313,1663
1314,1426
1314,1463
1314,1752
1315,1751
1316,1717
1316,1738
1317,932
1317,1131
1317,1554
1318,1310
1318,1750
1318,1762
1319,1328
1319,1461
1319,1574
1320,1382
1320,1760
1321,1470
1322,835
1322,1462
1322,1782
1324,841
1324,1405
1325,1158
1325,1569
1327,1278
1327,1604
1328,1232
1329,1781
1330,1383
1330,1403
1331,1511
1331,1575
1332,842
1332,1373
1334,2006
1335,914
1335,1406
1335,1777
1336,1103
1336,1588
1337,1119
1337,1305
1338,1109
1338,1132
1338,1188
1338,1515
1339,1133
1339,1515
1340,1386
1341,899
1341,1585
1345,1195
1345,1701
1346,951
1346,1118
1346,1242
1346,1682
1347,915
1347,1095
1347,1154
1347,1494
1347,1519
1347,1584
1347,1706
1348,1152
1349,1449
1349,1676
1350,1482
1350,1759
1351,1596
1352,1131
1352,1921
1353,1243
1353,1494
1354,1483
1354,1694
1354,2083
1355,1258
1355,1700
1356,899
1356,1171
1356,1504
1357,900
1357,1509
1357,1779
1357,1989
1358,896
1359,846
1360,1456
1360,1684
1360,1687
1361,1252
1361,1932
1362,947
1362,1203
1362,1443
1362,1650
1363,1774
1363,1946
1364,1151
1365,1527
1365,1696
1366,1291
1366,1605
1366,1675
1367,1877
1368,1147
1368,1493
1369,1294
1369,1579
1369,1784
1370,1128
1370,1308
1371,961
1371,1434
1372,1309
1372,1432
1372,1879
1373,1657
1374,1532
1374,1595
1374,2134
1375,835
1375,1651
1376,1459
1376,1717
1377,1486
1377,1809
1379,815
1379,827
1379,1295
1379,1424
1382,806
1382,1438
1382,1641
1382,1952
1383,1517
1383,1641
1384,990
1384,1657
1384,1722
1385,1694
1386,1475
1386,1481
1386,1491
1386,1500
1386,1671
1387,1625
1388,1900
1388,1902
1389,1413
1389,1708
1389,1955
1389,1992
1392,1121
1392,1527
1392,1708
1393,1446
1393,1540
1393,1566
1393,1596
1393,1623
1393,2094
1393,2121
1394,832
1394,1117
1394,1445
1394,1530
1395,1024
1395,1621
1395,1688
1395,1713
1395,1732
1396,1645
1397,822
1397,910
1397,1406
1397,1671
1398,946
1398,1506
1398,1685
1400,1134
1400,1294
1400,1436
1400,1702
1401,1447
1401,1466
1402,1439
1402,2146
1403,973
1403,1882
1404,1057
1404,1395
1404,1426
1405,1426
1405,1428
1405,1448
1407,977
1407,1699
1407,1718
1407,1745
1407,2032
1408,731
1408,851
1408,988
1408,1119
1408,1392
1408,1497
1408,1699
1408,1706
1408,1958
1409,1536
1409,1545
1410,582
1410,1470
1411,998
1411,1182
1411,1204
1411,1244
1411,1496
1411,1618
1412,1245
1412,1609
1413,843
1414,937
1414,1244
1414,1707
1414,2172
1416,1021
1416,1024
1417,943
1417,1550
1417,1993
1417,2000
1418,2129
1421,1079
1421,1792
1422,1819
1422,2186
1423,1229
1423,1521
1425,1204
1425,1486
1425,1735
1427,1645
1427,1693
1428,1481
1428,1820
1428,2178
1429,1054
1429,1089
1429,1470
1429,1495
1429,1944
1429,2102
1430,1215
1430,1477
1431,1308
1431,1776
1432,1210
1432,1309
1432,1391
1432,1405
1432,1966
1433,1017
1433,1469
1434,1203
1434,1453
1434,1468
1434,1535
1434,1619
1434,1660
1434,2038
1434,2104
1435,1205
1436,717
1436,738
1436,973
1437,1762
1439,747
1439,995
1439,1076
1441,887
1443,765
1443,978
1443,1190
1444,1012
1444,1187
1444,1730
1444,1798
1446,1236
1447,1035
1447,1229
1447,1634
1447,1971
1449,831
1449,1083
1449,1731
1450,1469
1451,609
1451,1478
1451,1674
1453,736
1453,985
1453,1238
1453,1786
1454,771
1454,830
1454,838
1454,877
1454,1659
1455,601
1455,985
1456,866
1456,974
1457,1349
1457,1501
1457,1921
1458,1620
1458,1655
1459,1279
1460,1338
1460,1779
1460,2010
1461,1126
1462,1243
1462,1368
1462,1493
1462,2131
1463,1388
1465,1271
1465,1526
1465,1996
1465,2133
1466,1198
1466,2131
1467,872
1467,1670
1468,1270
1468,1343
1468,1480
1469,693
1469,1271
1469,1490
1469,1905
1470,2039
1471,629
1471,780
1471,795
1471,1042
1471,1667
1472,769
1472,1620
1473,1251
1473,1660
1474,619
1474,866
1474,1410
1474,1442
1474,1490
1475,619
1475,678
1475,679
1475,738
1475,998
1477,889
1477,1235
1478,879
1478,1647
1478,2115
1479,1257
1479,1518
1479,1554
1479,1615
1479,1933
1479,2154
1480,1633
1481,740
1481,1301
1481,1324
1481,1762
1482,566
1482,875
1482,1137
1482,1480
1482,1486
1482,2101
1483,1137
1483,1617
1484,722
1484,1002
1484,1411
1484,1624
1484,2226
1485,887
1485,1388
1485,1928
1486,1223
1486,1480
1486,1486
1486,1647
1486,2125
1487,1109
1487,2180
1488,552
1488,1263
1488,1637
1488,1702
1490,1555
1490,1925
1491,1224
1491,1250
1492,1236
1492,1781
1493,792
1493,1236
1493,1753
1494,598
1494,825
1494,902
1494,1003
1494,1765
1495,1082
1495,1273
1495,1640
1495,1862
1496,795
1496,823
1496,1250
1496,1763
1496,1840
1497,738
1497,1033
1497,1477
1497,1614
1497,1626
1497,1848
1498,1484
1498,1625
1499,605
1499,1506
1499,1659
1500,703
1500,765
1500,1036
1500,1430
1500,1521
1500,1694
1501,768
1501,928
1501,969
1501,1093
1502,949
1502,1114
1502,1475
1502,1699
1502,1712
1503,1222
1504,1690
1505,1151
1505,1287
1505,1479
1505,1483
1506,1462
1507,736
1507,1063
1507,1427
1507,1433
1507,1696
1508,743
1509,1419
1509,1685
1509,1696
1510,901
1510,1422
1510,1464
1510,2128
1511,633
1511,842
1511,889
1511,928
1511,1299
1512,634
1512,1080
1512,1477
1512,1483
1512,2048
1513,1702
1513,1990
1514,1144
1514,1219
1514,1941
1515,972
1515,1092
1515,1266
1516,1032
1516,1144
1516,1654
1516,1903
1517,1098
1517,2049
1518,745
1518,942
1518,1304
1518,1379
1518,1486
1518,2044
1519,678
1519,1378
1519,2191
1520,1161
1520,1226
1521,1118
1521,1219
1521,1379
1521,1550
1521,1693
1521,1878
1522,536
1522,787
1522,852
1522,977
1523,736
1523,744
1523,813
1524,672
1524,1126
1524,1339
1524,1427
1525,685
1525,1595
1526,1133
1526,1288
1526,1607
1527,688
1527,765
1527,1655
1527,1887
1528,812
1528,1138
1529,813
1529,1838
1529,1960
1530,733
1530,1420
1530,1537
1530,1549
1531,478
1531,1297
1531,1326
1532,1292
1533,480
1533,1335
1533,1967
1534,786
1534,1507
1535,539
1535,1185
1535,1486
1535,1925
1536,538
1536,796
1536,1130
1536,1474
1536,1519
1536,1915
1536,1954
1537,682
1537,817
1537,1402
1537,1484
1537,1650
1538,561
1538,1248
1538,1293
1538,1297
1538,1432
1538,1649
1538,1803
1538,1840
1539,810
1539,816
1539,1154
1539,1926
1540,817
1541,510
1541,1012
1542,704
1542,1255
1542,1535
1543,807
1543,878
1543,995
1543,1380
1543,1391
1543,1547
1543,1634
1543,1637
1543,1811
1543,1885
1543,1984
1544,474
1544,755
1544,894
1544,1300
1544,1922
1545,1187
1545,1647
1546,839
1546,1261
1546,1268
1546,1295
1547,645
1547,732
1547,741
1547,1172
1547,1208
1547,1248
1547,1296
1547,1660
1548,534
1548,1207
1548,1764
1549,579
1549,1009
1549,1983
1550,508
1550,684
1550,994
1550,1254
1551,571
1551,827
1551,930
1551,1270
1552,543
1552,845
1552,1378
1552,1598
1553,1261
1553,1283
1553,1433
1553,1529
1554,893
1554,1448
1554,1680
1555,1185
1555,1268
1555,1608
1556,804
1556,1204
1557,1421
1557,1458
1557,2064
1558,1667
1558,1671
1558,1818
1558,2078
1559,727
1559,929
1559,1336
1560,686
1560,701
1560,1294
1560,1345
1560,1670
1560,2056
1561,942
1561,1028
1561,1400
1562,527
1562,1296
1562,1429
1562,1453
1562,1670
1563,450
1563,1429
1564,771
1564,1189
1564,1484
1565,529
1565,1661
1565,2056
1565,2087
1566,461
1566,601
1566,1905
1566,2067
1566,2202
1567,451
1567,592
1567,841
1568,772
1568,1196
1568,1577
1569,1043
1569,1635
1569,2149
1570,1273
1570,1607
1570,1641
1570,1679
1570,2072
1571,857
1571,1294
1571,1434
1571,1447
1572,1565
1572,2147
1573,431
1573,741
1573,1769
1574,605
1574,848
1574,1558
1574,1757
1574,1828
1574,2153
1575,596
1575,764
1576,1201
1576,1379
1576,1427
1577,1055
1577,1785
1578,451
1578,1157
1578,1159
1578,1504
1579,609
1579,1014
1579,2140
1580,1408
1580,1577
1581,701
1581,921
1581,1338
1581,1779
1582,1436
1582,1484
1582,1541
1582,1770
1582,1785
1583,677
1583,938
1583,1564
1584,1276
1585,599
1585,1408
1585,1438
1585,1445
1585,1566
1586,553
1586,2010
1586,2130
1586,2182
1587,1140
1587,2161
1587,2212
1588,1160
1588,1261
1588,1636
1588,1649
1588,1801
1589,1139
1589,1235
1589,1276
1589,1283
1589,1354
1589,1538
1589,2205
1590,1005
1590,1361
1590,1481
1590,1647
1591,636
1592,660
1592,804
1592,1447
1592,2231
1593,1274
1594,1287
1594,1800
1594,2012
1595,913
1595,1412
1595,1766
1595,1809
1596,1536
1596,1765
1596,2205
1597,783
1597,1481
1597,1617
1598,665
1598,1376
1598,1973
1599,1537
1599,1836
1600,1095
1600,1751
1600,1826
1600,2178
1602,539
1602,1355
1602,1732
1604,803
1604,804
1604,1921
1604,2169
1605,580
1605,1107
1605,1110
1605,1343
1605,1377
1605,1435
1606,778
1606,1105
1606,1108
1606,1448
1606,1511
1606,2107
1607,1095
1607,1220
1607,1559
1608,1275
1608,1419
1609,539
1609,1092
1609,1103
1609,1504
1609,2138
1610,2099
1610,2141
1612,1728
1613,1295
1613,2195
1614,1160
1614,2092
1615,498
1615,695
1615,1275
1615,1284
1616,820
1616,1056
1616,1145
1616,1285
1616,1377
1616,1732
1617,600
1617,1044
1617,1475
1617,1578
1617,1711
1617,1854
1617,2099
1617,2144
1618,676
1618,687
1618,921
1618,1093
1619,921
1619,2101
1619,2104
1619,2126
1620,1474
1620,1763
1621,976
1621,1028
1621,1200
1621,1423
1621,1435
1622,1201
1622,1879
1623,833
1623,1532
1625,681
1625,900
1625,1375
1625,2052
1626,1853
1627,799
1627,1145
1627,1273
1627,1363
1627,1520
1627,1861
1627,2127
1628,1264
1628,1364
1629,891
1629,1031
1629,1336
1629,1586
1629,1730
1629,1801
1630,639
1631,638
1631,800
1631,849
1631,926
1631,980
1631,1482
1631,1484
1632,614
1632,623
1632,679
1632,686
1632,1470
1632,1850
1633,678
1633,1166
1633,1271
1633,1434
1633,1478
1633,1589
1633,2169
1633,2172
1634,814
1634,950
1634,1037
1634,1364
1634,1831
1635,1375
1636,1489
1636,1830
1636,2246
1637,1270
1637,1432
1637,1800
1637,1939
1638,714
1639,453
1639,582
1639,1330
1640,1532
1640,1846
1640,1874
1641,871
1641,1432
1641,1597
1641,1751
1642,1500
1643,833
1643,1704
1643,1744
1644,1635
1644,2097
1645,442
1645,884
1645,1178
1645,1626
1646,1044
1646,1558
1646,1570
1646,2341
1647,445
1647,928
1647,1422
1647,1430
1647,1757
1648,551
1648,636
1648,1185
1648,1948
1649,927
1649,1295
1649,1458
1649,1485
1649,1825
1650,907
1651,549
1651,582
1651,1266
1651,1277
1651,1283
1651,1530
1651,1540
1651,1587
1651,1740
1652,1254
1652,2212
1653,713
1653,1051
1653,1303
1653,1317
1653,1345
1653,1376
1653,1593
1653,1997
1653,2221
1654,851
1654,1136
1654,1145
1654,1196
1655,1168
1655,1433
1655,1837
1656,549
1656,917
1656,1321
1656,2024
1657,1325
1657,1591
1657,1837
1658,568
1658,670
1658,2124
1659,622
1659,1056
1659,1483
1659,1907
1660,634
1660,681
1660,853
1660,1415
1660,1459
1660,1526
1661,1257
1661,1332
1661,1626
1661,1785
1662,633
1662,855
1662,1335
1663,561
1663,635
1663,927
1663,1081
1663,1228
1663,1433
1663,1440
1663,1768
1664,1320
1664,1415
1664,2134
1665,1210
1665,1261
1666,811
1666,1063
1666,1137
1666,1142
1666,1661
1667,551
1667,557
1667,563
1667,568
1667,1311
1667,1586
1667,2008
1668,458
1668,1016
1668,1018
1668,1330
1669,562
1669,1065
1669,1611
1669,1924
1670,622
1670,1457
1670,2163
1671,558
1671,573
1671,1145
1671,1613
1671,2033
1671,2087
1672,570
1672,780
1672,1182
1672,1562
1672,2183
1673,551
1673,1661
1674,440
1674,1142
1674,1356
1674,1481
1674,1662
1674,1735
1675,565
1675,727
1675,1226
1675,1559
1675,1624
1675,1645
1676,1731
1676,2183
1677,730
1677,1569
1677,1879
1677,2269
1678,526
1678,664
1678,1080
1678,1564
1678,1748
1679,398
1679,527
1679,711
1679,879
1679,1140
1679,1158
1679,1432
1679,1625
1680,552
1680,814
1680,1399
1680,1561
1680,1609
1680,1762
1680,1944
1681,1010
1681,1454
1682,537
1682,690
1682,2287
1683,817
1683,1779
1684,576
1684,983
1685,1142
1685,1143
1685,1519
1687,671
1687,1041
1687,1312
1687,2272
1688,553
1688,1087
1689,1062
1689,1388
1690,531
1690,729
1690,829
1690,1387
1690,2200
1690,2267
1690,2295
1691,663
1691,712
1691,1067
1691,1545
1691,2190
1692,1941
1693,558
1693,1353
1694,650
1694,654
1694,1051
1694,1902
1694,1928
1694,2151
1695,565
1695,655
1695,815
1695,1902
1695,2189
1696,1295
1696,1734
1696,1788
1696,1901
1696,1926
1697,740
1697,1053
1697,1299
1697,1313
1697,1336
1697,1537
1697,1977
1698,962
1698,1101
1698,1278
1698,1308
1698,1917
1699,1668
1699,2142
1699,2159
1699,2296
1699,2317
1700,1497
1700,2269
1701,480
1701,588
1701,950
1701,1581
1702,662
1702,663
1702,1916
1702,2194
1703,570
1703,1062
1703,1067
1703,1299
1703,1307
1703,1361
1703,1493
1703,1527
1704,581
1704,736
1704,1544
1704,1725
1704,1892
1704,1928
1705,654
1705,787
1705,1514
1705,2155
1706,558
1706,970
1706,1053
1706,1515
1706,1579
1707,484
1707,1240
1707,1904
1708,1556
1708,1792
1708,1800
1709,760
1709,1463
1709,1475
1709,1556
1709,1722
1710,709
1710,723
1710,1042
1710,1216
1710,1424
1710,2160
1711,763
1711,1485
1711,1781
1711,1792
1712,2027
1713,537
1713,1559
1713,1631
1714,524
1714,736
1714,742
1714,1619
1715,881
1715,1188
1715,1437
1715,1549
1716,734
1716,771
1716,832
1716,1904
1716,2145
1717,511
1717,723
1717,1556
1717,1715
1717,1797
1717,1895
1717,1931
1717,1943
1718,453
1718,1009
1718,1510
1718,2151
1718,2192
1718,2198
1719,476
1719,979
1719,1145
1719,1476
1719,2042
1720,456
1720,488
1720,709
1720,1465
1720,1478
1720,1724
1721,453
1721,538
1721,899
1721,982
1722,1815
1722,2098
1723,743
1723,875
1723,1539
1723,1677
1723,1905
1724,1676
1724,1800
1724,1896
1724,2058
1725,585
1726,1098
1726,1534
1726,2029
1726,2075
1726,2131
1727,1478
1727,1975
1728,428
1728,888
1728,2133
1728,2198
1729,883
1729,1174
1729,1326
1729,1466
1729,1958
1729,2099
1730,628
1730,1116
1730,1968
1731,412
1731,696
1731,885
1731,900
1731,1092
1731,1105
1731,1150
1731,1495
1731,2094
1732,403
1732,748
1732,1149
1732,1158
1732,1407
1732,1506
1732,2134
1732,2139
1733,522
1733,1061
1733,2099
1733,2135
1733,2143
1734,1131
1734,1552
1734,1966
1735,597
1735,2134
1736,583
1736,890
1736,1048
1736,1115
1737,541
1737,638
1737,1291
1737,1617
1737,1830
1737,2014
1738,973
1738,1151
1738,1189
1738,1951
1738,1990
1739,650
1739,974
1739,996
1740,705
1740,933
1740,1410
1740,1831
1741,1482
1741,2183
1742,408
1742,796
1742,1021
1742,1692
1742,1807
1743,1000
1743,1022
1743,1120
1743,1924
1743,2087
1744,390
1744,522
1744,1917
1745,596
1745,1782
1745,2101
1746,1398
1746,1411
1746,1442
1746,1517
1746,2145
1747,489
1747,599
1747,1452
1747,1556
1747,2001
1747,2093
1748,488
1748,607
1748,1567
1748,2040
1748,2106
1749,605
1749,608
1749,1387
1749,1676
1750,780
1750,1555
1750,1922
1751,644
1751,974
1751,1395
1751,1544
1751,1686
1752,547
1752,1010
1752,1503
1752,1596
1752,2036
1753,463
1753,1682
1753,1693
1753,2138
1753,2194
1754,595
1754,632
1754,1525
1754,1566
1755,806
1755,991
1755,2102
1756,757
1757,867
1757,1447
1757,1502
1757,1564
1758,720
1758,918
1758,1266
1758,1274
1758,1474
1758,1489
1758,1647
1758,1879
1758,1893
1759,1247
1759,1475
1759,1637
1759,1839
1760,438
1760,601
1760,1891
1761,485
1761,760
1761,1220
1761,1279
1761,1294
1761,1500
1761,1812
1761,1926
1762,1247
1762,1316
1762,1813
1763,462
1763,1296
1763,1797
1764,824
1764,925
1764,1318
1764,1433
1764,1796
1764,1909
1765,683
1765,1046
1765,1224
1765,1269
1765,2246
1766,1155
1766,1421
1766,2094
1767,628
1767,1523
1767,1546
1767,1582
1767,1790
1767,2148
1767,2190
1767,2203
1768,1229
1769,1097
1769,1295
1769,1385
1770,970
1770,1348
1770,1444
1770,1451
1771,479
1771,576
1771,1247
1771,1773
1771,1845
1771,1972
1771,2112
1772,862
1772,863
1772,1254
1773,823
1773,1236
1773,1249
1774,635
1774,858
1774,1736
1774,1768
1774,1975
1774,2252
1774,2272
1775,689
1775,1444
1775,1747
1775,1816
1776,676
1776,1453
1776,1817
1776,2108
1777,1298
1777,1427
1777,1803
1778,1364
1778,1441
1778,1537
1778,1552
1778,1944
1778,1987
1778,2267
1779,1405
1779,1931
1780,1045
1780,1767
1781,734
1781,1549
1781,1636
1781,1747
1781,1913
1782,1429
1782,1548
1782,1875
1782,2078
1783,593
1783,987
1783,2021
1783,2186
1784,1245
1784,1315
1784,1774
1784,1913
1784,2022
1784,2115
1784,2175
1784,2185
1785,595
1785,836
1785,838
1785,1108
1785,1268
1785,1369
1785,1636
1786,859
1786,1104
1786,1247
1786,1819
1786,1937
1786,2261
1787,1156
1787,1456
1787,1481
1787,1788
1788,385
1788,699
1788,952
1788,1178
1788,1482
1788,1781
1788,2200
1789,1250
1789,1496
1789,1624
1789,1764
1790,892
1790,1379
1790,1738
1790,2021
1790,2200
1790,2259
1791,514
1791,1470
1791,1594
1791,1975
1791,2202
1792,555
1792,1578
1792,1636
1792,1788
1793,1437
1793,1862
1794,828
1794,1066
1794,1302
1794,1893
1795,1129
1795,1169
1795,1808
1795,1821
1797,747
1797,1614
1798,593
1798,659
1798,1533
1798,2002
1798,2251
1799,1095
1799,1635
1799,1856
1800,851
1800,1096
1800,1129
1800,1399
1800,1512
1801,2082
1802,627
1802,1258
1802,1496
1802,1553
1802,1587
1802,1597
1802,1633
1803,408
1803,682
1803,1596
